,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.8556,0.4640123166468746,3.0,0.0,13.5387,1.0,14.3882,2.0,13.6399,,,,,,,,,,
1,LB__LBtran,11.925566666666668,0.4574657291353454,3.0,3.0,11.3983,4.0,12.2169,5.0,12.1615,,,,,,,,,,
2,LB__LBstat,11.475033333333334,0.09451245067890979,3.0,6.0,11.5675,7.0,11.479,8.0,11.3786,,,,,,,,,,
3,LB__LBGexp,13.449166666666668,0.47956860127966466,3.0,9.0,13.7056,10.0,12.8959,11.0,13.746,,,,,,,,,,
4,LB__LBGtran,12.29945,0.902197542115916,2.0,12.0,11.6615,13.0,12.9374,,,,,,,,,,,,
5,LB__LBGstat,11.634566666666666,0.1573017906234169,3.0,14.0,11.8011,15.0,11.6141,16.0,11.4885,,,,,,,,,,
6,Life Cycle__S0,13.251033333333332,0.14388885757185374,3.0,17.0,13.1011,18.0,13.264,19.0,13.388,,,,,,,,,,
7,Life Cycle__S1,13.234333333333334,0.1634556310848099,3.0,20.0,13.1471,21.0,13.4229,22.0,13.133,,,,,,,,,,
8,Life Cycle__S2,11.963733333333332,0.47025313750503905,3.0,23.0,12.4872,24.0,11.577,25.0,11.827,,,,,,,,,,
9,Life Cycle__S3,12.4983,0.43373929957982854,2.0,26.0,12.805,27.0,12.1916,,,,,,,,,,,,
10,Life Cycle__S4,11.808399999999999,0.44724061756508604,3.0,28.0,12.1961,29.0,11.91,30.0,11.3191,,,,,,,,,,
11,Life Cycle__S5,12.165799999999999,0.18159215291416086,3.0,31.0,12.0748,32.0,12.0477,33.0,12.3749,,,,,,,,,,
12,Life Cycle__S6,12.3765125,0.2677234203827311,8.0,34.0,12.4706,35.0,12.4565,36.0,11.9759,37.0,12.2975,38.0,12.5473,39.0,11.9871,40.0,12.6665,41.0,12.6107
13,Life Cycle__S7,12.690800000000001,0.16228034384977155,3.0,42.0,12.8779,43.0,12.6062,44.0,12.5883,,,,,,,,,,
14,Life Cycle__S8,12.74135,0.07969093423972408,2.0,45.0,12.685,46.0,12.7977,,,,,,,,,,,,
15,Life Cycle__G135,13.325949999999999,0.7443713085550784,2.0,47.0,13.8523,48.0,12.7996,,,,,,,,,,,,
16,Life Cycle__G150,13.587033333333332,0.552372495091251,3.0,49.0,13.0399,50.0,14.1445,51.0,13.5767,,,,,,,,,,
17,Life Cycle__G180,13.725466666666668,0.15011743181034412,3.0,52.0,13.5813,53.0,13.8809,54.0,13.7142,,,,,,,,,,
18,Stress Time Course__C30,13.82245,0.5265824199496218,2.0,55.0,13.4501,56.0,14.1948,,,,,,,,,,,,
19,Stress Time Course__C90,11.9537,0.13166328265693478,2.0,57.0,12.0468,58.0,11.8606,,,,,,,,,,,,
20,Biofilm__BI,11.856449999999999,0.09340880579474253,2.0,59.0,11.7904,60.0,11.9225,,,,,,,,,,,,
21,Biofilm__BC,11.06025,0.49672091761873677,4.0,61.0,10.9581,62.0,11.202,63.0,11.6358,64.0,10.4451,,,,,,,,
22,Biofilm__Sw,10.8791,0.039880822458921286,2.0,65.0,10.8509,66.0,10.9073,,,,,,,,,,,,
23,Life Cycle__BT,11.618749999999999,0.5825852770195965,2.0,67.0,12.0307,68.0,11.2068,,,,,,,,,,,,
24,Life Cycle__B36,10.923950000000001,0.12678424586674766,2.0,69.0,11.0136,70.0,10.8343,,,,,,,,,,,,
25,Life Cycle__B60,11.3609,0.4307694510988444,2.0,71.0,11.0563,72.0,11.6655,,,,,,,,,,,,
26,M9__M9exp,12.883866666666668,0.2504615805534517,3.0,73.0,13.1694,74.0,12.7809,75.0,12.7013,,,,,,,,,,
27,M9__M9tran,12.317099999999998,0.30585148356677994,3.0,76.0,12.3182,77.0,12.0107,78.0,12.6224,,,,,,,,,,
28,M9__M9stat,9.7305,0.5175996425810202,3.0,79.0,10.3098,80.0,9.5682,81.0,9.3135,,,,,,,,,,
29,Supplement__M+G,13.016600000000002,0.6352982527915526,3.0,82.0,12.2895,83.0,13.4644,84.0,13.2959,,,,,,,,,,
30,Supplement__Glu,13.680866666666667,0.0698309625691449,3.0,85.0,13.6196,86.0,13.7569,87.0,13.6661,,,,,,,,,,
31,Supplement__Fru,13.630633333333334,0.4771544543785941,3.0,88.0,13.7973,89.0,14.0021,90.0,13.0925,,,,,,,,,,
32,Supplement__Mal,12.581833333333334,0.8648830922924399,3.0,91.0,11.6716,92.0,13.3928,93.0,12.6811,,,,,,,,,,
33,Supplement__G+S,12.930050000000001,0.18264568158048536,2.0,94.0,12.8009,95.0,13.0592,,,,,,,,,,,,
34,Supplement__Pyr,13.038633333333332,0.5512441775958575,3.0,96.0,12.5397,97.0,13.6304,98.0,12.9458,,,,,,,,,,
35,Supplement__Gly,11.994066666666667,0.6541315795261171,3.0,99.0,11.4701,100.0,12.7272,101.0,11.7849,,,,,,,,,,
36,Supplement__Glucon,12.3941,0.3906120325847628,3.0,102.0,12.4861,103.0,12.7305,104.0,11.9657,,,,,,,,,,
37,Stressors__aero,13.2901,1.08637655074104,3.0,105.0,14.1526,106.0,12.07,107.0,13.6477,,,,,,,,,,
38,Stressors__nit,12.965266666666666,0.48646582956394074,3.0,108.0,13.0693,109.0,13.3913,110.0,12.4352,,,,,,,,,,
39,Stressors__ferm,12.193366666666668,0.7539227701385159,3.0,111.0,11.5551,112.0,11.9998,113.0,13.0252,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,12.976,,1.0,114.0,12.976,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,13.1206,,1.0,115.0,13.1206,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,12.8901,,1.0,116.0,12.8901,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,12.4341,,1.0,117.0,12.4341,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,12.2436,,1.0,118.0,12.2436,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,12.4192,,1.0,119.0,12.4192,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,12.4168,,1.0,120.0,12.4168,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,11.7499,,1.0,121.0,11.7499,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.6397,,1.0,122.0,10.6397,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,10.7309,,1.0,123.0,10.7309,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,10.5523,,1.0,124.0,10.5523,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,10.3264,,1.0,125.0,10.3264,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,10.758,,1.0,126.0,10.758,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,10.5862,,1.0,127.0,10.5862,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,10.8402,,1.0,128.0,10.8402,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,11.0868,,1.0,129.0,11.0868,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,10.7697,,1.0,130.0,10.7697,,,,,,,,,,,,,,
57,Stressors__HPh,13.4435,0.29477521944695373,3.0,131.0,13.7776,132.0,13.2201,133.0,13.3328,,,,,,,,,,
58,Stressors__LPh,13.834266666666666,0.1704593891028982,3.0,134.0,13.8479,135.0,13.9975,136.0,13.6574,,,,,,,,,,
59,Stressors__LPhT,12.1612,0.14153741554797444,3.0,137.0,12.0162,138.0,12.1684,139.0,12.299,,,,,,,,,,
60,Stressors__SMMPr,12.204133333333333,0.3196213593196382,3.0,140.0,12.3972,141.0,11.8352,142.0,12.38,,,,,,,,,,
61,Stressors__HiTm,12.238133333333332,0.8745419448679027,3.0,143.0,11.2446,144.0,12.5784,145.0,12.8914,,,,,,,,,,
62,Stressors__LoTm,12.119633333333333,0.2654120256004494,3.0,146.0,12.3338,147.0,12.2024,148.0,11.8227,,,,,,,,,,
63,Stressors__HiOs,12.3842,0.2534464045907929,3.0,149.0,12.1578,150.0,12.658,151.0,12.3368,,,,,,,,,,
64,Stressors__BMM,13.628433333333334,0.16842307838694043,3.0,152.0,13.8061,153.0,13.4711,154.0,13.6081,,,,,,,,,,
65,Stressors__Heat,13.654200000000001,0.4288312372017697,3.0,155.0,14.0684,156.0,13.6821,157.0,13.2121,,,,,,,,,,
66,Stressors__Cold,13.4308,0.6953701963702508,3.0,158.0,14.2147,159.0,13.1894,160.0,12.8883,,,,,,,,,,
67,Stressors__Etha,10.621633333333333,0.14083083232493263,3.0,161.0,10.782,162.0,10.5181,163.0,10.5648,,,,,,,,,,
68,Stress Time Course__SMM,12.708666666666668,0.13924461689176076,3.0,164.0,12.5479,165.0,12.7912,166.0,12.7869,,,,,,,,,,
69,Stress Time Course__Salt,12.6579,0.13990771958687576,3.0,167.0,12.6491,168.0,12.5226,169.0,12.802,,,,,,,,,,
70,Stress Time Course__Mt0,13.964649999999999,0.12975409434773177,2.0,170.0,14.0564,171.0,13.8729,,,,,,,,,,,,
71,Stress Time Course__M0t45,13.905933333333332,0.34039192606954327,3.0,172.0,14.0007,173.0,14.1889,174.0,13.5282,,,,,,,,,,
