,0
gene_id,BSU_tRNA_42
name,trnD-Cys
operon,<i> Not Available </i>
product,transfer RNA-Cys
cog,No COG category
regulator(s),
link,"<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_tRNA_42"">SubtiWiki</a>"
