,Value,list
TF,ComK/LevR/NusA,
reg_genes,71,"['engD' 'flgK' 'bdbC' 'nocA' 'minD' 'comK' 'mreC' 'addB' 'yhjC' 'flgN'
 'hlpB' 'addA' 'bdbD' 'trmF' 'maf' 'nucA' 'yvrO' 'minC' 'rsmG' 'recA'
 'yvyF' 'nin' 'ysxA' 'ybdK' 'mreB' 'comFC' 'rapH' 'comFB' 'csrA' 'yhjB'
 'rpsR' 'mreD' 'kre' 'phrH' 'comEB' 'yvrN' 'fliW' 'sbcC' 'rpsF' 'mnmE'
 'flgL' 'yvrP' 'ssbA' 'flgM' 'comEC' 'sbcD']"
comp_genes,129,"['truB' 'ilvB' 'ylxY' 'moaB' 'yitG' 'glgC' 'yuxL' 'yrdDn' 'yphA' 'yopB'
 'lysP' 'ywhH' 'tsaD' 'sspN' 'nth' 'ykuL' 'dinF' 'dnaB' 'yqaT' 'prtG'
 'rocD' 'yodL' 'queG' 'ccdA' 'glgB' 'spoVID' 'thiT' 'ypiF' 'yhaX' 'ybaK'
 'ohrA' 'maeS' 'trmD' 'ydzV' 'yqjB' 'frlB' 'ilvC' 'BSU_40358' 'yoaC'
 'yonP' 'yrdDm' 'ilvH' 'lonB' 'pfeT' 'yptA' 'rlmKB' 'yjbA' 'thiL' 'spoIVB'
 'exoA' 'rimM' 'yqbE' 'ylqD' 'ykuS' 'bpsA' 'ytzL' 'yyzO' 'rsmJ' 'yefC'
 'mlpA' 'frlO' 'ypoC' 'sacB' 'leuA' 'yvbW' 'ykzD' 'ftsY' 'csfB' 'ypvA'
 'rimI' 'tsaE' 'yqbJ' 'yphB' 'tsaB' 'yqbB' 'yjzC' 'pgpB' 'ydjN' 'yoaB'
 'smc' 'cypA' 'yecA' 'yqzI' 'xkdA' 'ymxH' 'sufLC' 'polC' 'yqbD'
 'BSU_27035' 'yhbB' 'yubD' 'azoRB' 'dnaD' 'yqbA' 'leuB' 'yqjC' 'spoVK'
 'gcvPA' 'yitF' 'bcbE' 'leuC' 'leuD' 'copO' 'argR']"
both_genes,25,"['rimP' 'levE' 'levF' 'ssbB' 'rbfA' 'yviE' 'spoIIT' 'rulQ' 'ylxP' 'comEA'
 'rulR' 'comGF' 'infB' 'comC' 'levD' 'comGA' 'levG' 'comGB' 'nusA' 'sacC'
 'comGE' 'comGG' 'comGC' 'comGD' 'comFA']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
