,PSPTO_RS15740
SRX1828913,0.3669094256
SRX1828914,-0.3988033556
SRX1828915,-0.1645532097
SRX1828916,0.3519153406
SRX1828917,-0.2023562159
SRX1828918,-0.7189817930000001
SRX3983989,0.3487186406
SRX3983990,0.272836138
SRX3983993,-0.6110255804
SRX3983994,-0.6967663628
SRX3983995,0.0938714251
SRX3983996,-0.9737467396
SRX3983997,-0.2294098753
SRX3983998,0.8448380004
SRX3983999,-0.341829306
SRX3984000,0.4632120894
SRX3984001,-1.3605826199
SRX3984002,-0.0147141683
SRX3984003,0.5758417451
SRX3984004,0.1484256219
SRX3984005,-0.0306207808
SRX3984006,-0.187997833
SRX3984007,-1.1941782404
SRX3984008,0.46385207840000003
SRX3984009,-0.3683693549
SRX3984010,-0.4959446871
SRX3984011,-0.3828854299
SRX3984012,1.2256242748
SRX3984013,0.8360217735000001
SRX3984014,0.2247820393
SRX3984015,-0.9651013463
SRX3984016,-0.0938476662
SRX3984017,-0.3475226138
SRX3984019,0.12202591900000001
SRX3984020,-1.6032668565
SRX3984021,-0.5214066753000001
SRX3984022,0.7543203481
SRX3984023,-0.4474008279
SRX3984024,0.2249074569
SRX3984025,0.5276771292
SRX3984026,2.2079717279
SRX3984027,0.740948245
SRX3984028,-0.0787668067
SRX3984029,-1.097650032
SRX3984031,-0.13358320640000002
SRX3984032,0.1476452454
SRX3984034,0.4253261279
SRX3984035,-0.031821060400000004
SRX3984036,-0.26753297470000004
SRX3984037,-2.1655731181
SRX3984038,-2.1655731181
SRX3984039,-0.21753079900000002
SRX3984040,-0.0238597429
SRX3984041,-1.1508572692
SRX3984042,0.08807878970000001
SRX3984043,-0.8761068047
SRX3984045,-2.1655731181
SRX3984046,-0.0709605058
SRX3984047,-0.8451648076
SRX3984048,-0.9920010332
SRX3984049,-2.1655731181
SRX3984050,-0.6650253713000001
SRX3984051,-2.1655731181
SRX3984052,0.6344550848
SRX3984056,-0.33171368
SRX3984057,-0.7920118468
SRX3984058,-1.2130190238
SRX3984059,0.5077243744000001
SRX3984061,1.1171975982
SRX3984062,0.117675684
SRX3984063,-0.2001459073
SRX3984064,-1.0175762358
SRX3984065,0.07438410820000001
SRX3984066,-0.0360713488
SRX3984067,0.3900889833
SRX3984068,0.3428399875
SRX3984069,-0.8118342886000001
SRX3984070,-1.081262617
SRX3984071,-0.7155958369000001
SRX3984073,0.0198702126
SRX3984074,0.7105084865
SRX3984077,0.0144791237
SRX3984078,-0.3128995633
SRX3984079,-0.5872976451
SRX3984080,0.0930352059
SRX3984082,-0.7334341277
SRX3984084,-1.397576831
SRX6997963,1.689724128
SRX6997964,0.6536829177
SRX6997965,-1.3218071112
SRX6997967,0.6658632297
SRX6997968,1.5250617912000002
SRX6997969,1.5980818317
SRX6997971,-2.3555873577
SRX6997972,0.1425067489
SRX6997973,0.4508607733
SRX3159100,-0.0254712323
SRX3159101,-0.7727863246000001
SRX3159102,0.2083830188
SRX3159103,0.5898745381
SRX3159000,-1.2513630702
SRX3159001,0.1727892754
SRX3159002,0.5124692372
SRX3159003,-1.2513630702
SRX3159004,-1.2513630702
SRX3159005,-1.2513630702
SRX3159006,-1.2513630702
SRX3159007,-1.2513630702
SRX3159008,-1.2513630702
SRX3159009,-1.2513630702
SRX3159010,-1.2513630702
SRX3159012,-1.2513630702
SRX3159013,-0.0026050032
SRX3159014,-1.2513630702
SRX3159015,-1.2513630702
SRX3159016,-1.2513630702
SRX3159017,-1.2513630702
SRX3159018,-1.2513630702
SRX3159019,1.6785201355
SRX3159020,1.41977072
SRX3159021,-1.2513630702
SRX3159022,-1.2513630702
SRX3159023,-1.2513630702
SRX3159024,1.5282493416
SRX3159025,-1.2513630702
SRX3159026,3.4528095865
SRX3159027,1.3812222055
SRX3159028,-1.2513630702
SRX3159029,-1.2513630702
SRX3159030,-1.2513630702
