,USA300HOU_RS12940
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.7155110252
USA300_LAC_U01-Set001_CAMHB_Control_1,6.196005364
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,5.6272153635
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,5.8788625452000005
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.2165204615
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.3023249213
USA300_LAC_U01-Set001_CAMHB_Control_2,5.6598631920999996
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.7917978955
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.0356923496
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.1269306642
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.3731016848
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.3776955805
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.2297932818
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.4808650527000005
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.2991427774
USA300_LAC_U01-Set001_R10LB_Control_1,6.994752342
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.8899280062
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.6455727001
USA300_LAC_U01-Set001_R10LB_Control_2,6.9671674475
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.8843018896
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.7699867592
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.8927492688
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.9073495172
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,6.8499485222
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.8976065295
