,-0.14157519783750677,-0.11797933153125564,-0.09438346522500451,-0.07078759891875339,-0.04719173261250226,-0.02359586630625113,0.0,0.02359586630625113,0.04719173261250226,0.07078759891875339,0.09438346522500451,0.11797933153125567,0.14157519783750677,0.16517106414375787,0.18876693045000903,0.21236279675626019,0.2359586630625113,0.2595545293687624,0.28315039567501354,0.3067462619812647
thresh,-0.15337313099063235,0.15337313099063235,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,3,36,591,2686,529,40,5,1,0,0,0,0,0,0,1,0,0
LldR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['lldP'],[],[]
LldR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['dld' 'lldR'],['lldD'],[],[],[]
