,PP_2593
SRX8894563,-0.0684265374999999
SRX8894564,0.1895046595
SRX8894565,0.1046828525
SRX8894566,0.5012696225000001
SRX8894567,0.9088411215
SRX8894568,-0.2161505704999999
SRX8245718,-0.3548877714999999
SRX8245719,-0.1663301124999999
SRX8245720,0.2255078305
SRX8245721,0.2957100535
SRX8245722,0.0422142695
SRX8245723,-0.3548877714999999
SRX8245724,0.5155776555
SRX8245725,0.3062963085
SBRG_IL__IL3__1,0.2527440095000001
SBRG_IL__IL3__2,0.4351346975
SRX8245728,-0.0908707964999999
SRX8245729,-0.3548877714999999
SRX8245730,0.2532813435000001
SRX8245731,-0.2141501634999999
SRX8245732,0.3815839865
SRX8245733,0.2380146375
SBRG_IL__wt__1,0.8632687595
SBRG_IL__wt__2,0.1959053835
SRX8245726,-0.2139182744999999
SRX8245727,-0.0797666894999999
SRX8894553,0.3126175495000001
SRX8894554,0.1024630255
SRX8894555,0.0776375565
SRX8894556,0.3549505545
SRX8894557,-0.3548877714999999
SRX8894558,-0.2117605674999999
SRX8894559,0.4065744875
SRX8894560,0.0634405475
SBRG_UNeb__coum__1,-0.181196294
SBRG_UNeb__coum__2,-0.181196294
SBRG_UNeb__coum__3,-0.181196294
SBRG_UNeb__coumferul__1,0.010985571
SBRG_UNeb__coumferul__2,0.575204029
SBRG_UNeb__coumferul__3,0.1634948469999999
SBRG_UNeb__ferulate__1,0.0062240179999999
SBRG_UNeb__ferulate__2,0.0177998759999999
SBRG_UNeb__ferulate__3,0.4926388339999999
SBRG_UNeb__glc__1,0.2119672459999999
SBRG_UNeb__glc__2,-0.181196294
SBRG_UNeb__glc__3,-0.030770952
SRX5659920,0.0277281664999999
SRX5659925,-0.0277281664999999
SRX5704140,0.0876746073333333
SRX5704141,-0.0420869606666666
SRX5704142,-0.1590565876666666
SRX5704143,-0.1590565876666666
SRX5704144,-0.1590565876666666
SRX5704145,-0.1590565876666666
SRX5704146,-0.1590565876666666
SRX5704147,-0.1590565876666666
SRX5704148,-0.1590565876666666
SRX5704149,-0.1590565876666666
SRX5704150,-0.1590565876666666
SRX5704151,-0.1590565876666666
SRX5704152,-0.1590565876666666
SRX5704153,-0.1590565876666666
SRX5704154,0.0788198863333333
SRX5704155,-0.0896384636666666
SRX5704156,-0.1590565876666666
SRX5704157,-0.1590565876666666
SRX5704158,-0.0479167396666666
SRX5704159,-0.1590565876666666
SRX5704160,-0.1590565876666666
SRX5704161,-0.1590565876666666
SRX5704162,-0.1590565876666666
SRX5704163,-0.1590565876666666
SRX5704164,0.0713819803333333
SRX5704165,-0.0395263826666666
SRX5704166,-0.1590565876666666
SRX5704167,-0.1590565876666666
SRX5704168,-0.0191733616666666
SRX5704169,-0.0331830826666666
SRX5704170,-0.1590565876666666
SRX5704171,0.0821164683333333
SRX5704172,-0.1590565876666666
SRX5704173,-0.1590565876666666
SRX5704174,-0.1590565876666666
SRX5704175,-0.0312349366666666
SRX4552613,0.4546658654999999
SRX4552614,0.2867711765
SRX4552615,-0.1922680505
SRX4552616,0.2368696975
SRX4552617,-0.0156322655
SRX4552618,0.8860730665000001
SRX4552619,0.4814570905
SRX4552621,-0.4814570905
SRX4552622,0.6477303865000001
SRX4552623,0.4299660664999999
SRX4552624,0.0368781724999999
SRX7195897,-0.101414832
SRX7195898,-0.112692914
SRX7195899,0.2141077459999999
SRX7195900,0.446304133
SRX7195901,0.2587696039999999
SRX7195902,0.1567208569999999
SRX801088,-0.0221587834999998
SRX801089,0.0221587835000001
SRX801090,0.8660538465000003
SRX801091,-0.2310331094999997
SRX801092,-0.6076670534999998
SRX801093,0.0606078235
SRX3921725,0.0
SRX3921834,0.0
SRX3921973,0.0
SRX3922005,0.0
SRX3922933,0.376575527
SRX3923031,0.408923508
SRX5739419,0.0
SRX5739420,0.0
SRX5739421,0.0
SRX5739422,0.294004828
SRX5739423,0.261910314
SRX5739424,0.0
SRX5739425,0.285417717
SRX5739426,0.0
SRX5739427,0.0
SBRG_Stress3__butanol__1,-3.364552453500001
SBRG_Stress3__butanol__2,-3.945039824500001
SBRG_Stress3__glc__1,0.0322768054999995
SBRG_Stress3__glc__2,-0.0322768055000004
SBRG_Stress3__isopentanol__1,-4.158783157500001
SBRG_Stress3__isopentanol__2,-3.645440632500001
SRX3141766,0.6498028419999999
SRX3141767,0.126596105
SRX3141769,0.637985389
SRX3141770,-0.1265961049999999
SRX7584765,-0.1930252935000003
SRX7584767,-0.1712814775000004
SRX7584769,-0.7765534595000003
SRX7584771,1.2925983114999997
SRX7584773,2.0986906685
SRX7584774,1.7812562854999996
SRX7584775,1.9180319894999995
SRX7584776,2.0735794125
SRX7584777,0.9219073974999996
SRX7584778,1.4802493344999998
SRX7584779,1.8378549855
SRX7584780,2.3326390304999998
SRX7584781,1.5824761855
SRX7584783,2.5045345475
SRX7584785,2.3845288154999995
SRX7584787,0.1930252934999998
SRX7584789,-0.4404234905000002
SRX7584791,-1.5083125495000005
DRX086758,-0.1460436955
DRX086759,-0.1735840065
DRX086760,0.2976027155
DRX086761,0.0220249865
DRX086762,-0.1253833805
DRX086763,0.1512306155
DRX086764,0.2511234115
DRX086765,0.3379509885
DRX086766,0.2296191615
DRX086767,-0.3006988665
DRX086768,-0.1531499605
DRX086769,-0.0753958545
DRX086770,0.0083082644999999
DRX086771,-0.1307481265
DRX086772,0.0093091455
DRX086773,-0.0115463464999999
DRX086775,0.1686877534999999
DRX086776,-0.3006988665
DRX086742,-1.38751268425
DRX086745,0.5987791687500001
DRX086746,-0.0228292572499997
