,SP5448_08330
SRX1726505,-0.1102083699
SRX1726506,-0.2876055643
SRX1726507,0.3978139342
SRX1726508,6.8167436941
SRX1726509,6.8468943778
SRX1726510,3.4236856643
SRX1726511,4.4507173697
SRX1726512,4.5124982573
SRX1726513,5.9395741294
SRX1081650,0.6159668018000001
SRX1081651,0.1177148568
SRX1081652,-0.4428693434
SRX1081653,0.10529518580000001
SRX1081654,-0.4070684988
SRX1081655,-1.1005463539
SRX1081656,-0.3989937563
SRX1081657,-0.8369564604
SRX1081658,-0.9860752068
SRX1081659,1.8949471502000002
SRX1081660,0.37412820100000005
SRX1081661,-0.4358681789
SRX1081662,-0.1061326237
SRX1081663,-0.6229515345000001
SRX1081664,-0.3489284703
SRX1081665,0.8768302198
SRX1081666,0.3051137647
SRX1081668,0.2125216202
SRX1081669,0.5497646895
SRX1081670,0.4129651136
SRX1081671,0.2211428236
SRX1081672,3.5492087234
SRX1081673,3.8932317898
SRX1081674,4.2879617601
SRX1081675,3.8837317997
SRX1081676,6.0185097893
SRX1081677,3.7368070737
SRX1081678,3.6697321665000002
SRX1081679,3.9762883457
SRX1081680,3.7120491556
SRX1081681,3.9691757698
SRX1081682,3.5594694571
SRX1081683,3.4356091953
SRX1081684,3.6890048628
SRX1081685,3.1564969383
SRX1081686,3.4585924387
SRX1081687,3.7479057605
SRX1081688,3.5882237915
SRX1081689,3.7856067908
SRX1081690,4.0115865842
SRX1081691,4.2791289253
SRX1081692,3.6766427282
SRX1962715,0.1357691627
SRX1962716,-0.029820813
SRX1962717,-0.1059483497
SRX1962718,0.8401414983000001
SRX1962719,0.1827913361
SRX1962720,0.5064265886
SRX1962721,0.4741957771
SRX4892146,0.228674392
SRX4892147,0.5534496921000001
SRX4892148,-0.24704050060000002
SRX4892149,-0.5350835835000001
SRX4892150,-0.8824394789000001
SRX4892151,-0.3151574786
SRX4892152,-0.2355876126
SRX4892153,0.020754643200000002
SRX4892154,0.0954506136
SRX4892155,-0.7659627456
SRX4892156,-0.2360580784
SRX4892157,-0.22137303960000002
SRX4892158,0.9859783031
SRX4892159,0.5709671510000001
SRX4892160,-0.1799544702
SRX4892161,0.2236301048
SRX7620814,0.8931425609
SRX7620815,0.8553341394
SRX7620816,0.9235220671000001
SRX7620817,3.8626381287
SRX7620818,3.5915783705
SRX7620819,4.0440425152
SRX7620856,-2.2139457303
SRX7620857,2.3014759875
SRX7620858,-1.0384751003
SRX7620859,2.7633107093
SRX7620860,-1.7539196284
SRX7620861,2.6130459009
SRX7620862,-1.2239395635
SRX7620863,1.0699539944
SRX7620864,-0.5509773671
SRX7620865,0.7205314105
SRX7620866,-0.8970818369
SRX7620867,1.3238529866
SRX2161502,0.49618298930000004
SRX2161503,-1.3052100621
SRX2161504,0.8090270728000001
SRX2161505,-1.7198843414
SRX2161506,-1.3810024448
SRX2161507,-0.3843139245
SRX2161508,-0.5975246834
SRX2161509,-0.0303997939
SRX2161510,0.1370810825
SRX2161511,-1.1841503296
SRX2161512,-1.3938236713
SRX2161513,-1.3038088141
SRX2161514,6.5334790876
SRX2161515,6.4247720695
SRX2161516,6.4498119073
SRX2161517,5.1887599961
SRX2161518,4.5717609421
SRX2161519,4.7094171003
SRX2161520,6.1314034418
SRX2161521,6.3594222583
SRX2161522,6.1097734862
SRX2161523,4.3869910266
SRX2161524,4.5105208932
SRX2161525,5.0295035827
