k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,0.02515463510528207,,,
6,Iron,False,-0.022849698420614004,,,
13,UC-6,False,0.00583917829208076,,,
1,UC-2,False,0.004351178547367453,,,
14,UC-7,False,0.004163902532309294,,,
4,UC-4,False,0.0037905677920207384,,,
12,Zinc - Intermediate,False,-0.0035182010825633644,,,
2,UC-3,False,0.002623722383286804,,,
7,Zinc - Steady,False,0.0022848718368913977,,,
8,Zinc - Fast,False,-0.0016704123280942439,,,
0,UC-1,False,0.0013232675346080214,,,
10,Copper,False,-0.0012929985322989526,,,
3,Cadmium,False,0.0011914560722652823,,,
9,UC-5,False,-0.00019401189147393746,,,
5,Lead,False,4.533067683951231e-05,,,
