,PSPTO_RS16710
SRX1828913,0.19325310110000002
SRX1828914,-1.5242527576
SRX1828915,-0.0927228583
SRX1828916,-1.8619884979
SRX1828917,-0.1005302428
SRX1828918,-1.0007033585
SRX3983989,-0.0226224112
SRX3983990,0.5017107249
SRX3983993,-1.466062067
SRX3983994,-1.1879458307
SRX3983995,-0.2607358286
SRX3983996,-1.3830160036999999
SRX3983997,-1.2614479944
SRX3983998,0.0473765648
SRX3983999,-0.47675067200000004
SRX3984000,-0.0140858206
SRX3984001,-1.3211045583
SRX3984002,-1.2601179005
SRX3984003,-2.3725832186
SRX3984004,-0.1202160718
SRX3984005,-0.0810988494
SRX3984006,-2.3396446195
SRX3984007,-1.602212561
SRX3984008,-0.1289914207
SRX3984009,-0.0190728612
SRX3984010,-1.7692311501
SRX3984011,0.0887776138
SRX3984012,0.0052361291
SRX3984013,0.15321788020000002
SRX3984014,-0.29547435980000003
SRX3984015,-1.9640510615000002
SRX3984016,-0.0188438582
SRX3984017,-1.5625587197000002
SRX3984019,0.3815644428
SRX3984020,-1.5799348333
SRX3984021,-1.4863528661
SRX3984022,-1.3635593444
SRX3984023,0.1275182075
SRX3984024,0.1478671939
SRX3984025,-0.1443303351
SRX3984026,0.13849982900000002
SRX3984027,-0.041062015300000004
SRX3984028,0.0664969579
SRX3984029,0.061084017500000004
SRX3984031,-1.2032060968
SRX3984032,-1.5164362799000002
SRX3984034,-0.1535124393
SRX3984035,-2.1353505724
SRX3984036,-1.5926069669
SRX3984037,-2.8187119750000003
SRX3984038,-1.7148115453
SRX3984039,-1.8269350869
SRX3984040,-0.0820560374
SRX3984041,-1.9018061092
SRX3984042,-1.520869243
SRX3984043,-1.5817010574
SRX3984045,-0.15691404750000001
SRX3984046,0.2046006297
SRX3984047,-2.0648491053
SRX3984048,-1.7154097476999999
SRX3984049,-1.4561960706
SRX3984050,-1.9651230383
SRX3984051,-1.5840716157
SRX3984052,0.4778883036
SRX3984056,-1.3664310881000001
SRX3984057,-1.1278840586
SRX3984058,-1.5493222690000001
SRX3984059,-0.0954093289
SRX3984061,0.0074430292
SRX3984062,-0.2699017593
SRX3984063,-0.192573548
SRX3984064,0.2898776171
SRX3984065,-0.2139796381
SRX3984066,-0.2161051433
SRX3984067,-0.31091170090000003
SRX3984068,-0.1388138695
SRX3984069,-1.7935356658
SRX3984070,-1.5380261106000002
SRX3984071,-1.5865019395000002
SRX3984073,-0.0084202487
SRX3984074,-0.1618545961
SRX3984077,-0.1574928326
SRX3984078,0.5640260762
SRX3984079,-1.303402738
SRX3984080,-0.178606398
SRX3984082,0.1825335924
SRX3984084,-1.247503984
SRX6997963,0.4539226398
SRX6997964,-0.1258743984
SRX6997965,0.3480088176
SRX6997967,-0.31917675430000003
SRX6997968,0.1039823619
SRX6997969,0.14967329710000002
SRX6997971,-0.1347458855
SRX6997972,1.0148788447
SRX6997973,0.2319244848
SRX3159100,0.2660305026
SRX3159101,-0.3181388953
SRX3159102,0.10377183250000001
SRX3159103,-0.0516634397
SRX3159000,-1.0491015749
SRX3159001,-0.36263409690000004
SRX3159002,-0.2497012294
SRX3159003,-0.9842902224000001
SRX3159004,-0.8268509064
SRX3159005,0.2513224776
SRX3159006,-0.9717259516000001
SRX3159007,-0.4096538159
SRX3159008,-0.09244339300000001
SRX3159009,-0.6161733564
SRX3159010,0.5396242945
SRX3159012,-0.0787608288
SRX3159013,0.5740030067
SRX3159014,-1.604270767
SRX3159015,-0.21541027670000001
SRX3159016,0.052086151600000005
SRX3159017,0.3594629398
SRX3159018,-0.6322071237
SRX3159019,0.0556322536
SRX3159020,-0.1349984646
SRX3159021,-1.2490993762
SRX3159022,-0.9413398277
SRX3159023,-1.0738750235
SRX3159024,-0.3687494221
SRX3159025,-0.8544584513
SRX3159026,-1.1434214993
SRX3159027,0.10620755600000001
SRX3159028,-2.0048154156
SRX3159029,-0.1478168126
SRX3159030,-0.0503652636
SRX3159034,0.4206451478
SRX3159036,0.29054253010000003
SRX3159037,-0.5197960597
SRX3159041,-0.5243723973000001
SRX3159042,0.2200859565
SRX3159043,-1.1314565539
SRX3159045,-0.1022325875
SRX3159047,-0.8464082335
SRX3159048,0.4681373399
SRX3159049,-0.4402799556
SRX3159050,0.1052747155
SRX3159051,-0.1734720998
SRX3159052,-1.0983807113
SRX3159053,0.0833187757
SRX3159054,-0.3341618597
SRX3159055,-1.8764338815000001
SRX3159056,-0.3327682877
SRX3159057,-0.850308461
SRX3159058,-0.41597716560000003
SRX3159060,-0.47839136400000004
SRX3159061,-0.9001919042000001
SRX3159062,-1.4822121791
SRX3159063,0.3921163086
SRX3159066,-0.0725021341
SRX3159069,0.9070541312
SRX3159070,-1.0764460885
SRX3159071,0.0253773752
SRX3159073,0.4073131896
SRX3159074,-1.3112434296
SRX3159075,-0.2145665894
SRX3159076,-0.1948687083
SRX3159080,-0.8769724391
SRX3159082,-0.30646006330000003
SRX3159083,-0.48833448230000004
SRX3159086,0.0162911705
SRX3159087,-0.2447033726
SRX3159088,-0.2564642455
SRX3159089,-0.6446766331
SRX3159090,-2.2723506638
SRX3159091,-0.7720028134
SRX3159092,0.8347804265000001
SRX3159093,-0.2256876296
SRX3159094,-0.7048627004
SRX3159095,-0.30185454570000003
SRX3159096,0.176894787
SRX3159097,0.24153317330000001
SRX3159098,-3.1822403357
SRX3159099,-1.3061373686
SRX3158988,-0.1024260564
SRX3158989,-0.0385100169
SRX3158990,0.38142362630000004
SRX3158991,0.0876467657
SRX3158992,0.2477401122
SRX3158996,-0.1453140558
SRX3644656,0.0901723933
SRX3644657,-0.30143131100000004
SRX3644658,0.2112589176
SRX3644659,0.9124973374
SRX3644660,0.1391578642
SRX3644661,0.5529778077
SRX3644662,0.4059022399
SRX3644663,-0.5343289537
SRX3644664,0.3288983048
SRX3644665,0.40052455070000004
SRX3644666,0.08202514550000001
SRX3644667,0.2843391099
SRX3644668,-0.4710247534
SRX3644669,0.3149755392
SRX3644670,0.2421771616
SRX3644671,-0.389546767
SRX3644672,0.4653242074
SRX3644673,-1.1918133224
