,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,10.865733333333333,0.32280867914808803,3.0,0.0,10.5893,1.0,11.2205,2.0,10.7874,,,,,,,,,,
1,LB__LBtran,10.077566666666668,0.1289810192754473,3.0,3.0,10.2265,4.0,10.0036,5.0,10.0026,,,,,,,,,,
2,LB__LBstat,10.018266666666667,0.34259918758416963,3.0,6.0,10.4003,7.0,9.9162,8.0,9.7383,,,,,,,,,,
3,LB__LBGexp,10.655266666666668,0.22917422048156594,3.0,9.0,10.5749,10.0,10.4771,11.0,10.9138,,,,,,,,,,
4,LB__LBGtran,10.6754,0.5696452229238828,2.0,12.0,10.2726,13.0,11.0782,,,,,,,,,,,,
5,LB__LBGstat,10.656633333333334,0.6765940609651647,3.0,14.0,11.0695,15.0,9.8758,16.0,11.0246,,,,,,,,,,
6,Life Cycle__S0,10.3852,0.31687044671284825,3.0,17.0,10.048,18.0,10.4308,19.0,10.6768,,,,,,,,,,
7,Life Cycle__S1,10.684133333333333,0.13480045746707742,3.0,20.0,10.7782,21.0,10.5297,22.0,10.7445,,,,,,,,,,
8,Life Cycle__S2,10.659866666666666,0.05323629714145626,3.0,23.0,10.7199,24.0,10.6184,25.0,10.6413,,,,,,,,,,
9,Life Cycle__S3,10.38665,0.03896158364337841,2.0,26.0,10.3591,27.0,10.4142,,,,,,,,,,,,
10,Life Cycle__S4,9.699333333333334,0.6238490228679799,3.0,28.0,10.3557,29.0,9.6282,30.0,9.1141,,,,,,,,,,
11,Life Cycle__S5,9.962366666666666,0.27621675063857554,3.0,31.0,9.6643,32.0,10.0131,33.0,10.2097,,,,,,,,,,
12,Life Cycle__S6,9.7982625,0.79639545980176,8.0,34.0,10.3955,35.0,8.8923,36.0,10.7622,37.0,10.2785,38.0,8.4021,39.0,9.5902,40.0,10.0359,41.0,10.0294
13,Life Cycle__S7,10.365,0.11699760681313029,3.0,42.0,10.2748,43.0,10.323,44.0,10.4972,,,,,,,,,,
14,Life Cycle__S8,9.87095,0.013788582233136943,2.0,45.0,9.8612,46.0,9.8807,,,,,,,,,,,,
15,Life Cycle__G135,9.86695,1.1692010626919558,2.0,47.0,10.6937,48.0,9.0402,,,,,,,,,,,,
16,Life Cycle__G150,10.718866666666665,0.22216879468848313,3.0,49.0,10.5244,50.0,10.6712,51.0,10.961,,,,,,,,,,
17,Life Cycle__G180,10.294966666666667,0.32492245741612524,3.0,52.0,10.2465,53.0,10.6414,54.0,9.997,,,,,,,,,,
18,Stress Time Course__C30,10.4617,0.037193816690412385,2.0,55.0,10.488,56.0,10.4354,,,,,,,,,,,,
19,Stress Time Course__C90,10.92225,0.09694433970067583,2.0,57.0,10.9908,58.0,10.8537,,,,,,,,,,,,
20,Biofilm__BI,10.7776,0.061094025894517255,2.0,59.0,10.7344,60.0,10.8208,,,,,,,,,,,,
21,Biofilm__BC,10.477775000000001,0.2617814912606818,4.0,61.0,10.5653,62.0,10.1704,63.0,10.7868,64.0,10.3886,,,,,,,,
22,Biofilm__Sw,11.04285,0.25519483733022563,2.0,65.0,10.8624,66.0,11.2233,,,,,,,,,,,,
23,Life Cycle__BT,8.83765,0.3802113162440073,2.0,67.0,9.1065,68.0,8.5688,,,,,,,,,,,,
24,Life Cycle__B36,9.59445,0.06908433252192546,2.0,69.0,9.5456,70.0,9.6433,,,,,,,,,,,,
25,Life Cycle__B60,11.16115,0.23567869016947593,2.0,71.0,10.9945,72.0,11.3278,,,,,,,,,,,,
26,M9__M9exp,10.647566666666666,0.3145311484310152,3.0,73.0,10.9748,74.0,10.6204,75.0,10.3475,,,,,,,,,,
27,M9__M9tran,10.506533333333335,0.14610422079232824,3.0,76.0,10.3407,77.0,10.5626,78.0,10.6163,,,,,,,,,,
28,M9__M9stat,8.573766666666666,0.17134819325961226,3.0,79.0,8.7554,80.0,8.5509,81.0,8.415,,,,,,,,,,
29,Supplement__M+G,11.149099999999999,0.24521914688702381,3.0,82.0,11.353,83.0,10.877,84.0,11.2173,,,,,,,,,,
30,Supplement__Glu,11.098666666666666,0.16036774405513496,3.0,85.0,11.2456,86.0,11.1228,87.0,10.9276,,,,,,,,,,
31,Supplement__Fru,10.874066666666666,0.28658716533252715,3.0,88.0,11.0945,89.0,10.9776,90.0,10.5501,,,,,,,,,,
32,Supplement__Mal,10.7136,0.5187142951567847,3.0,91.0,10.343,92.0,10.4914,93.0,11.3064,,,,,,,,,,
33,Supplement__G+S,10.139800000000001,0.345916637356458,2.0,94.0,9.8952,95.0,10.3844,,,,,,,,,,,,
34,Supplement__Pyr,10.242366666666667,0.29549474332605896,3.0,96.0,9.9081,97.0,10.3502,98.0,10.4688,,,,,,,,,,
35,Supplement__Gly,10.017133333333334,0.4246799540045818,3.0,99.0,9.9457,100.0,10.473,101.0,9.6327,,,,,,,,,,
36,Supplement__Glucon,10.2218,0.34870020074556907,3.0,102.0,10.2499,103.0,10.5556,104.0,9.8599,,,,,,,,,,
37,Stressors__aero,10.503466666666666,0.5407605415831792,3.0,105.0,10.7049,106.0,9.8909,107.0,10.9146,,,,,,,,,,
38,Stressors__nit,11.306633333333332,0.4538552669445767,3.0,108.0,10.9206,109.0,11.8066,110.0,11.1927,,,,,,,,,,
39,Stressors__ferm,11.123600000000001,0.07760637860382434,3.0,111.0,11.1841,112.0,11.1506,113.0,11.0361,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,11.2459,,1.0,114.0,11.2459,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,10.9537,,1.0,115.0,10.9537,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,11.0208,,1.0,116.0,11.0208,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,10.7314,,1.0,117.0,10.7314,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,11.0241,,1.0,118.0,11.0241,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,11.1265,,1.0,119.0,11.1265,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,11.09,,1.0,120.0,11.09,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,10.7481,,1.0,121.0,10.7481,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.0115,,1.0,122.0,10.0115,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,9.5477,,1.0,123.0,9.5477,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,9.6445,,1.0,124.0,9.6445,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,9.4832,,1.0,125.0,9.4832,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,9.8911,,1.0,126.0,9.8911,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,9.4199,,1.0,127.0,9.4199,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,9.8046,,1.0,128.0,9.8046,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,9.8529,,1.0,129.0,9.8529,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,9.2731,,1.0,130.0,9.2731,,,,,,,,,,,,,,
57,Stressors__HPh,10.5438,0.313482168551897,3.0,131.0,10.6112,132.0,10.2021,133.0,10.8181,,,,,,,,,,
58,Stressors__LPh,10.730933333333333,0.20284290308840774,3.0,134.0,10.6631,135.0,10.959,136.0,10.5707,,,,,,,,,,
59,Stressors__LPhT,11.456499999999998,0.18625002013422767,3.0,137.0,11.3563,138.0,11.3418,139.0,11.6714,,,,,,,,,,
60,Stressors__SMMPr,10.3752,0.3428698295271836,3.0,140.0,10.1414,141.0,10.2154,142.0,10.7688,,,,,,,,,,
61,Stressors__HiTm,10.5282,0.3581329501735354,3.0,143.0,10.1251,144.0,10.8097,145.0,10.6498,,,,,,,,,,
62,Stressors__LoTm,10.806733333333334,0.20796889991855305,3.0,146.0,11.0323,147.0,10.7653,148.0,10.6226,,,,,,,,,,
63,Stressors__HiOs,10.525933333333334,0.09664865924229564,3.0,149.0,10.6323,150.0,10.4435,151.0,10.502,,,,,,,,,,
64,Stressors__BMM,10.6312,0.135539403864707,3.0,152.0,10.6133,153.0,10.5055,154.0,10.7748,,,,,,,,,,
65,Stressors__Heat,11.011166666666668,0.16820209075196815,3.0,155.0,11.205,156.0,10.9036,157.0,10.9249,,,,,,,,,,
66,Stressors__Cold,11.080800000000002,0.3852466612444551,3.0,158.0,11.4258,159.0,11.1515,160.0,10.6651,,,,,,,,,,
67,Stressors__Etha,9.426900000000002,0.07727438126572107,3.0,161.0,9.3378,162.0,9.4756,163.0,9.4673,,,,,,,,,,
68,Stress Time Course__SMM,10.6424,0.09123354646181454,3.0,164.0,10.6334,165.0,10.556,166.0,10.7378,,,,,,,,,,
69,Stress Time Course__Salt,9.7125,0.06244925940313474,3.0,167.0,9.6404,168.0,9.7475,169.0,9.7496,,,,,,,,,,
70,Stress Time Course__Mt0,10.3687,0.33898699090083095,2.0,170.0,10.129,171.0,10.6084,,,,,,,,,,,,
