,Value,list
TF,PhoB,
reg_genes,60,"['ugpA' 'ytfK' 'amn' 'phnC' 'phoQ' 'cusR' 'cusB' 'adiC' 'phnH' 'cusF'
 'phnL' 'phnM' 'eda' 'pitB' 'phnF' 'yedX' 'phnI' 'psiE' 'argP' 'prpR'
 'phnJ' 'ompF' 'ugpE' 'cusS' 'phnO' 'phnG' 'feaR' 'mipA' 'yegH' 'phnP'
 'ugpQ' 'ydfH' 'ugpC' 'psiF' 'asr' 'phnN' 'cusA' 'cra' 'phnK' 'waaH'
 'yhjC' 'gadW' 'sbcC' 'sbcD' 'phnD' 'phnE' 'gadX' 'cusC' 'ugpB' 'tktB']"
comp_genes,11,['bglG']
both_genes,10,['pstS' 'phoU' 'phoA' 'phoH' 'pstB' 'phoE' 'phoB' 'pstA' 'pstC' 'phoR']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
