,A,PhoB
cstr_pfr__pfr_P5_0005m__1,0.609987516,0.26684360090000003
cstr_pfr__pfr_P5_0010m__1,0.2948506641,0.010076184200000001
cstr_pfr__pfr_P5_0025m__1,0.1807561628,0.1606020732
cstr_pfr__pfr_P3_0025m__1,0.1802833034,0.1346761886
cstr_pfr__pfr_P1_0025m__1,-0.08783533760000001,0.0801424092
cstr_pfr__pfr_P5_0045m__1,-0.19333256840000002,-0.15796463130000002
cstr_pfr__pfr_P5_0120m__1,-0.6637653677,0.0784598624
cstr_pfr__pfr_P3_0120m__1,-0.1347285907,-0.126147483
cstr_pfr__pfr_P1_0120m__1,-0.9855372463000001,-0.3045733807
cstr_pfr__pfr_P5_0210m__1,-0.9535409111,0.059519865500000005
cstr_pfr__pfr_P5_1500m__1,-0.1677239772,0.0506858613
cstr_pfr__pfr_P3_1680m__1,-0.477040679,-0.3775479694
cstr_pfr__pfr_P5_1680m__1,0.0102014526,-0.0337374442
cstr_pfr__pfr_P1_1680m__1,-0.15832165650000002,0.0843806512
cstr_pfr__str_0005m__2,-0.580135795,-0.1895461283
cstr_pfr__str_0010m__2,-0.3520355786,-0.0316398303
cstr_pfr__str_0025m__2,0.017387405,-0.0221233635
cstr_pfr__str_0045m__2,-0.6277729916,0.0108576651
cstr_pfr__str_0075m__2,-0.5960951389,-0.06522336840000001
cstr_pfr__str_0120m__2,-0.5004514329,-0.2322981556
cstr_pfr__str_0210m__2,-0.5749692502,-0.17134539840000002
cstr_pfr__str_0330m__2,-0.39631883760000003,-0.09645047620000001
cstr_pfr__str_1500m__2,-0.9361138401,-0.168768049
cstr_pfr__str_1560m__2,-0.5578292129,0.0549223191
cstr_pfr__str_1680m__2,-0.9120574915,-0.046913582700000005
cstr_pfr__str_ref1__2,0.0030605774000000002,-0.0503002899
cstr_pfr__str_ref2__2,-0.0136684599,0.0853356814
cstr_pfr__str_ref3__2,-0.2187027573,-0.024887729
cstr_pfr__pfr_P5_0005m__2,-0.262040745,0.0761177911
cstr_pfr__pfr_P5_0010m__2,-0.3660461968,-0.18497081810000002
cstr_pfr__pfr_P5_0025m__2,-0.26259247620000004,-0.1722445458
cstr_pfr__pfr_P3_0025m__2,-0.1125164942,-0.011774765900000001
cstr_pfr__pfr_P1_0025m__2,0.0774256795,-0.017845104
cstr_pfr__pfr_P5_0045m__2,0.44139575610000004,0.1887997439
cstr_pfr__pfr_P5_0120m__2,-0.2339741465,-0.0832646304
cstr_pfr__pfr_P3_0120m__2,-0.2617253737,-0.178851287
cstr_pfr__pfr_P1_0120m__2,-0.37761135030000004,-0.09632585560000001
cstr_pfr__pfr_P5_0210m__2,-1.1385135821,-0.37032027640000004
cstr_pfr__pfr_P5_1500m__2,-0.19602363690000002,0.0975258865
cstr_pfr__pfr_P3_1680m__2,-0.22763722520000002,-0.08723503190000001
cstr_pfr__pfr_P5_1680m__2,-0.2902070987,-0.1802188405
cstr_pfr__pfr_P1_1680m__2,-0.4369298568,-0.0800073953
darobactin__daro_30m__1,2.9651848056,1.0674622346
darobactin__daro_30m__2,2.0415374275,1.3218870776
darobactin__solv_1h__1,2.0303793229,1.4185467652
darobactin__solv_1h__2,3.345219791,1.47119595
darobactin__daro_1h__1,7.9186131381,3.7811914513
darobactin__solv_1h__3,3.4831583306000002,1.509372879
darobactin__daro_1h__2,6.2706366454,2.6165556121
darobactin__daro_1h__3,6.6716502263,3.4038463302
darobactin__daro_30m__3,2.816995411,1.4728142723
darobactin__solv_30m__1,2.8658809351,0.6218891893
darobactin__solv_15m__1,-0.3910964596,-0.11154695740000001
darobactin__solv_15m__2,0.3589167997,0.5554588306
darobactin__daro_15m__1,-0.7814540204,0.3491053289
darobactin__solv_15m__3,0.032179659900000004,-0.44391187320000003
darobactin__daro_15m__2,-0.5792189051000001,0.6793037794
darobactin__daro_15m__3,-1.1708869362,1.3897523791
darobactin__solv_30m__2,3.4102034674,0.5409314944
darobactin__solv_30m__3,2.4332018604,0.0280662299
ddp__pNT3_aroP__1,-0.083373655,-0.1300600696
ddp__pNT3_aroP__2,-0.4847427031,-0.6282179813000001
ddp__pNT3_bamC__1,4.7687263704,-0.3993581514
ddp__pNT3_bamC__2,4.1640295719000004,-0.9585792793000001
ddp__pNT3_cusA__1,5.1817822753,1.6547667087
ddp__pNT3_cusA__2,4.1982882168,1.1516228351
ddp__pNT3_hemX__1,1.3881144457,-0.1708250437
ddp__pNT3_hemX__2,0.8057375688,-0.4207241172
ddp__pNT3_empty__1,-0.20937060440000002,-0.00028165030000000004
ddp__pNT3_empty__2,0.20937060440000002,0.00028165030000000004
ddp__pNT3_topA__1,4.0336900606,-0.38414293790000004
ddp__pNT3_topA__2,3.3076745792,-0.6753908862
ddp__pNT3_yicR__1,1.8809033623,-0.010848024900000001
ddp__pNT3_yicR__2,1.7735656835,-0.4700451921
ddp__pNT3_yqjD__1,0.5835335055,0.1219715469
ddp__pNT3_yqjD__2,0.32252476280000003,-0.08632734710000001
ecomics__del_gabT__1,0.0488381727,0.0283567049
ecomics__del_gabT__2,-0.0488381727,-0.0283567049
ecomics__del_putP__1,-0.0490430257,-0.2566061593
ecomics__del_putP__2,0.6914409549,0.22002202640000001
ecomics__del_entF__1,0.31565612060000003,0.1900637785
ecomics__del_entF__2,0.7462763535,0.7298117101
ecomics__del_entF__3,-0.3380567365,-0.3963135303
ecomics__del_cysA__1,0.6262556706,0.2052377956
ecomics__del_cysA__2,1.5609196181,0.4095968823
elyC__wt_21C__1,3.2619157606,1.5397607209
elyC__wt_21C__2,3.2720352279,1.5048866992
elyC__wt_21C__3,2.8054679939,1.3285696683000001
elyC__wt_37C__1,0.1007224339,0.0636783849
elyC__wt_37C__2,0.2536433222,0.0949983366
elyC__wt_37C__3,-0.35436575610000004,-0.1586767215
elyC__delelyC_21C__1,2.8818399625,1.3139842607
elyC__delelyC_21C__2,4.4322200728,1.9363141364
elyC__delelyC_21C__3,3.7980009948999998,1.5960205164999999
elyC__delelyC_37C__1,0.39670078470000003,0.2020927029
elyC__delelyC_37C__2,0.1253037246,0.1640558786
elyC__delelyC_37C__3,0.0571745206,0.0921590665
evo_acid_w__F9_2__1,2.3682430822000002,0.6366805586000001
evo_acid_w__F11_1__1,-0.8494664303,-0.2600445102
evo_acid_w__F11_1__2,-0.2198283617,0.0494246447
evo_acid_w__F11_1__3,-1.0400957805,-0.09083398840000001
evo_acid_w__wt__1,-0.137996005,0.1418860107
evo_acid_w__F11_2__1,0.7277700086000001,0.4274317649
evo_acid_w__B11_2__1,-0.1060894669,0.2946032986
evo_acid_w__F11_2__2,-0.7986059913,0.5898659554
evo_acid_w__wt__2,-0.2007572721,-0.010595788
evo_acid_w__B11_1__1,-1.4489017137,0.159287603
evo_acid_w__H9_1__1,-2.461088757,-0.7759585769
evo_acid_w__H9_2__1,-0.0852692785,0.1898062782
evo_acid_w__B11_2__2,-0.6117811204,0.07013427850000001
evo_acid_w__wt__3,0.0819937366,0.2829803774
evo_acid_w__H9_2__2,0.22023983800000002,0.27685577370000003
evo_acid_w__B11_2__3,-0.6521391769,0.2585868227
evo_acid_w__F11_2__3,-0.7134705335,0.39837596540000003
evo_acid_w__F9_2__2,2.5344292851,0.8829552123000001
evo_acid_w__wt__4,1.397016344,0.4045725392
evo_acid_w__wt__5,1.4197267078,0.3190311551
evo_acid_w__wt__6,-1.7130485259000001,-0.4978973835
evo_acid_w__H9_1__2,-2.2308589879,-0.6540438404000001
evo_acid_w__F9_1__1,-0.954383195,0.035703233200000004
evo_acid_w__F9_1__2,-1.0990319001,-0.0140993811
evo_acid_w__B11_1__2,-1.2518848826,0.2041376312
evo_acid_w__H9_2__3,0.15782225630000002,0.157947624
evo_acid_w__wt__7,1.2406757592,0.40655496550000003
evo_acid_w__F9_1__3,-0.8969231088,0.0711742488
evo_acid_w__F9_2__3,2.3400907428,0.6736435904
evo_acid_w__wt__8,-1.2465147965,-0.5325007173
evo_acid_w__B11_1__3,-1.4633233281,0.1671327417
evo_acid_w__wt__9,-0.8410959481,-0.5140311591
evo_bz__c3_1_bz__1,3.9743520779,2.9029765501
evo_bz__c3_1_bz__2,1.0401217425,-0.0854953896
evo_bz__c3_1_bz__3,-1.9568700447,-0.4461234224
evo_bz__c3_1_bz__4,-2.1646285344,-0.2793220167
evo_bz__g5_1_bz__1,2.1649068762,1.4917606342
evo_bz__g5_1_bz__2,3.8302247699,2.144620291
evo_bz__g5_1_bz__3,0.8552678331,0.8078755043
evo_bz__g5_1_bz__4,0.7597479862000001,0.1440849555
evo_bz__g5_1_bz__5,-0.1811669906,-0.1653199624
evo_bz__g5_1_bz__6,0.300639855,-0.009770248300000001
evo_bz__w3110d13__1,-0.9500491338,-0.1834626915
evo_bz__w3110d13__2,-1.2445820606,-0.1730163687
evo_bz__w3110d13__3,0.9042268744,0.1275773326
evo_bz__w3110d13__4,-0.6825483185,-0.21141581380000002
evo_bz__w3110d13__5,1.5217478568,0.1421356584
evo_bz__w3110d13__6,0.4512047818,0.2981818831
evo_bz__w3110d13_bz__1,-0.08225786980000001,0.5432734016
evo_bz__w3110d13_bz__2,-0.0040643678,0.8345223074
evo_bz__w3110d13_bz__3,-0.0282916944,0.1409174041
evo_bz__w3110d13_bz__4,-0.7354567517,0.5123272343
evo_bz__c3_1_bz__5,3.7191547342,2.7974599181
evo_bz__c3_1_bz__6,3.5317142324,2.620102945
evo_bz__g5_2_bz__1,3.1664787565,-0.4688521382
evo_bz__g5_2_bz__2,2.5286744169,-0.5484574125
evo_bz__g5_2_bz__3,0.2791233893,-0.7239323767
evo_bz__g5_2_bz__4,-0.6661895242,0.5457203190000001
evo_bz__g5_2_bz__5,-0.8171656555,0.5168587911
evo_bz__g5_2_bz__6,-0.2180818769,0.9940954424
evo_bz__w3110d13_bz__5,-0.8264377735,-0.00099126
evo_bz__w3110d13_bz__6,-0.25686992140000003,0.39573205980000004
evo_bz__a1_1_bz__1,-0.6130506666000001,0.5452834715
evo_bz__a1_1_bz__2,-1.3104425898,0.13288957140000002
evo_bz__a1_1_bz__3,1.1356231879,0.2456498762
evo_bz__a1_1_bz__4,-1.5145416018,-0.08738772360000001
evo_bz__a1_1_bz__5,1.5786429441,0.4842339338
evo_bz__a1_1_bz__6,0.9640345614,0.1261634391
evo_metab__wt__1,2.6816785792999998,0.7981172971
evo_metab__del_zwf__1,1.6338615451,0.6104745431
evo_metab__zwf_ale1__1,2.5888663041,0.9103374277
evo_metab__zwf_ale2__1,2.0677101075,1.8833457657000001
evo_metab__del_ppk__1,0.0368763199,-0.6595136758
evo_metab__ppk_ale1__1,1.8212915802,-0.1429035831
evo_metab__ppk_ale2__1,1.4651017376,0.0832771093
evo_metab__ppk_ale3__1,0.8911552726,0.42792094280000004
evo_metab__del_dapF__1,3.2462498413,0.8251091042
evo_metab__dapF_ale1__1,1.8575112411,0.9394446548000001
evo_metab__dapF_ale3__1,-1.2995690334,0.0271499691
evo_metab__del_entC__1,-1.3132650486,0.0430690906
evo_metab__entC_ale1__1,-1.5045837445,-0.0004944199
evo_metab__entC_ale2__1,1.2126039148,0.7493143943
evo_metab__del_dgk__1,-2.8416671151,-0.5902522273
evo_metab__dgk_ale1__1,-2.8041055547,0.15333911220000002
evo_metab__dgk_ale2__1,-1.6742196145000001,0.0368750505
evo_metab__dgk_ale3__1,-0.5936378561,0.44742464200000004
evo_metab__wt__2,-1.5595746940000002,-0.6749637110000001
evo_metab__del_zwf__2,1.0585397871,0.1742293972
evo_metab__zwf_ale1__2,-0.2998181211,0.030944134800000002
evo_metab__zwf_ale2__2,-0.4285922776,0.5386613066
evo_metab__del_ppk__2,1.4403130967,-0.16860875520000002
evo_metab__ppk_ale1__2,1.7992481975999999,-0.0859354953
evo_metab__ppk_ale2__2,-0.6279513805,-0.0844141513
evo_metab__ppk_ale3__2,-1.0329035726,-0.2961919089
evo_metab__del_dapF__2,-0.1102433181,0.2996798356
evo_metab__dapF_ale1__2,-0.1281947327,0.1492984325
evo_metab__dapF_ale3__2,0.0192717795,0.2572229756
evo_metab__del_entC__2,-2.3363829901,-0.280060542
evo_metab__entC_ale1__2,-1.807709622,-0.2796665444
evo_metab__entC_ale2__2,-1.2344070565,1.612198684
evo_metab__entC_ale3__1,-2.2690472517,0.2469105601
evo_metab__del_dgk__2,-2.4636258049,-0.3211764514
evo_metab__dgk_ale1__2,-1.8301484893,-0.1855785136
evo_metab__dgk_ale2__2,-2.3498160753,-0.29612329600000004
evo_metab__dgk_ale3__2,-2.4692808507,-0.4766341431
evo_metab__wt__3,-1.1221038853,-0.1231535861
evo_metab__del_zwf__3,-1.9721779277,-0.4906046633
evo_metab__zwf_ale1__3,-0.8718988355,-0.21906721440000002
evo_metab__zwf_ale2__3,-1.0148124616,1.1053551434
evo_metab__del_ppk__3,0.9636270764,0.4419816513
evo_metab__ppk_ale1__3,-1.0102800947,-0.319366066
evo_metab__ppk_ale2__3,0.9432186065,0.4817446842
evo_metab__ppk_ale3__3,-0.19410325380000001,0.2985276891
evo_metab__del_dapF__3,-0.6834720079000001,0.3889375071
evo_metab__dapF_ale1__3,-0.2368566782,0.3064772525
evo_metab__dapF_ale3__3,-0.2989553197,0.3723211513
evo_metab__del_entC__3,-2.3632709863,-0.6429376106
evo_metab__entC_ale1__3,-2.3253813067999998,-0.0638164373
evo_metab__entC_ale2__3,-2.9048413467,0.0393453891
evo_metab__entC_ale3__2,-2.3669544672000002,0.11586075870000001
evo_metab__del_dgk__3,-2.722652447,-0.3001930913
evo_metab__dgk_ale1__3,-3.2182465219,-0.1265173647
evo_metab__dgk_ale2__3,-2.9092860904,1.6157500379
evo_metab__dgk_ale3__3,-2.2437816342,-0.1301976448
flag_reg__wt__1,0.2457832002,0.1806184652
flag_reg__del_fliA__1,-0.6321115165,-0.48517170060000003
flag_reg__del_flhC__1,-0.0480073434,-0.44588069280000003
flag_reg__del_flhD__1,-1.3608497348,-1.1012034489
flag_reg__wt__2,-0.2457832002,-0.1806184652
flag_reg__del_fliA__2,-1.2353365013,-0.5785573516
flag_reg__del_flhC__2,0.4257403207,-0.16041019750000002
flag_reg__del_flhD__2,-0.5697202222000001,-0.664491633
flgM__27C__1,0.27371399080000003,0.0033393061000000003
flgM__27C__2,-0.0807271807,-0.0598324656
flgM__27C__3,-0.1069417855,-0.3021225397
flgM__32C__1,0.019966769000000002,-0.30282607970000003
flgM__32C__2,0.45836609640000003,0.20474634200000003
flgM__32C__3,0.2067507295,-0.019685741
flgM__37C__1,-0.0693029195,-0.0865557472
flgM__37C__2,0.2675479946,0.0743032423
flgM__37C__3,-0.1982450752,0.0122525049
flgM__42C__1,-0.3792931326,-0.34931944730000003
flgM__42C__2,0.4351859711,0.1633228859
flgM__42C__3,-0.0024725978000000003,0.1059759926
histone__untreated__1,0.2854626292,0.22468967
histone__untreated__2,-0.5607915444,-0.3866747233
histone__untreated__3,0.2753289152,0.1619850534
histone__10ug_H2A__1,0.3362061202,-0.2560877668
histone__10ug_H2A__2,0.11630579070000001,-0.027288385000000002
histone__10ug_H2A__3,0.30372162350000004,-0.0408898916
histone__50ug_H2A__1,0.3983450548,0.1886503779
histone__50ug_H2A__2,0.1430575516,0.10019460220000001
histone__50ug_H2A__3,0.2012872396,-0.0590296152
histone__100ug_H2A__1,0.8803096637000001,0.3682717916
histone__100ug_H2A__2,0.5491343697000001,0.27293423240000003
histone__100ug_H2A__3,0.6509458292,0.0617253506
hns__del_hns_spike__1,0.6482182781,0.1072060137
hns__del_hns_spike__2,-1.2987193106000001,-0.2080152942
hns__del_hns__1,0.6812823767,0.0216554883
hns__del_hns__2,-1.5053596201000001,-0.12360261510000001
hns__wt_spike__1,0.48350542820000003,0.0253438853
hns__wt_spike__2,-0.376516566,-0.24090122020000002
hns__wt__1,-0.0914708459,-0.1358939756
hns__wt__2,0.0914708459,0.1358939756
hns_stpA__evo100G4_delhns_delstpA__1,0.8916926352000001,-0.9301279135
hns_stpA__evo100G4_delhns_delstpA__2,0.7338974228,-1.0441960464
hns_stpA__evo100G12_delhns_delstpA__1,-1.9729643031,-1.2389798723
hns_stpA__evo100G12_delhns_delstpA__2,-2.1745297950999998,-1.7506517662
hns_stpA__delhns_delstpA_delrpoS__1,-2.4210988009,-1.3948017641
hns_stpA__delhns_delstpA_delrpoS__2,-2.1380840471,-1.2837023712
hns_stpA__wt__1,0.424322183,0.3486605816
hns_stpA__wt__2,-0.424322183,-0.3486605816
hns_stpA__delhns_delstpA__1,-0.4015858671,-1.2774859047
hns_stpA__delhns_delstpA__2,-0.1802146219,-1.0788699747
hu__wt_log_pH7__1,3.2730804131,0.1111762255
hu__wt_log_pH7__2,2.6084825316,0.0200180722
hu__wt_log_pH7__3,2.2796689139,0.46669830830000003
hu__wt_lag_pH7__1,-0.3710807676,-0.2720789932
hu__wt_lag_pH7__2,-0.8716962979,-0.2979742011
hu__wt_lag_pH7__3,1.2427770654999999,0.5700531943
hu__delhupA_lag_pH7__1,-0.1492350405,-0.0481781365
hu__delhupA_lag_pH7__2,0.2290152765,-0.2660745234
hu__delhupA_lag_pH7__3,1.6376334652,0.3938916569
hu__delhupB_lag_pH7__1,-0.06674197180000001,-0.2431691592
hu__delhupB_lag_pH7__2,-0.017839598800000002,-0.4282540436
hu__delhupB_lag_pH7__3,1.7984004371000002,0.20135545770000002
hu__delhupAhupB_lag_pH7__1,1.5971522505,0.0337071024
hu__delhupAhupB_lag_pH7__2,0.3698338559,-0.5405934723
hu__delhupAhupB_lag_pH7__3,2.5691694555,0.7067053415
hu__hupAE34K_hupB_lag_pH7__1,-0.9373949945000001,0.1066272622
hu__hupAE34K_hupB_lag_pH7__2,-0.0488872449,0.2266648961
hu__hupAE34K_hupB_lag_pH7__3,2.075548895,0.3902264405
hu__hupAE34K_delhupB_lag_pH7__1,-0.11876840350000001,0.1327914911
hu__hupAE34K_delhupB_lag_pH7__2,-0.5198679014,0.056878631000000006
hu__hupAE34K_delhupB_lag_pH7__3,1.8541929456,0.5454535301
hu__wt_lag_pH5__1,0.2867840674,0.050513534400000004
hu__wt_lag_pH5__2,0.1168155926,0.6152291731
hu__wt_lag_pH5__3,0.8262128024000001,0.7187979159
hu__delhupA_lag_pH5__1,0.42866280760000003,0.19875393600000002
hu__delhupA_lag_pH5__2,0.4365273132,0.6253441592
hu__delhupA_lag_pH5__3,2.098520024,0.9717104275
hu__delhupAhupB_lag_pH5__1,1.0923178332,0.43607985650000003
hu__delhupAhupB_lag_pH5__2,0.8546070277000001,0.7692737461
hu__delhupAhupB_lag_pH5__3,3.3763337692,1.6824781984000001
hu__hupAE34K_hupB_lag_pH5__1,0.48179824530000004,0.2333784472
hu__hupAE34K_hupB_lag_pH5__2,1.772944103,1.0762530091
hu__hupAE34K_hupB_lag_pH5__3,1.2937034908,0.9743525503
hu__hupAE34K_delhupB_lag_pH5__1,1.4207742847,0.9471720322
hu__hupAE34K_delhupB_lag_pH5__2,0.1543353425,0.5583695839
hu__hupAE34K_delhupB_lag_pH5__3,1.9082014428,1.3262185949
hyperpersistence__low_GFP__1,-4.74571635,-1.8913213689
hyperpersistence__wt__1,0.1876267576,-0.0193253751
hyperpersistence__high_GFP__1,-4.658502314,-1.664096812
hyperpersistence__pth_mut__1,1.8161780715,0.7649954416
hyperpersistence__pth_mut__2,1.3473183524,0.7007356712
hyperpersistence__metG_mut__1,1.5018381625,0.5475259813000001
hyperpersistence__metG_mut__2,0.9493692606,0.0147621867
hyperpersistence__high_GFP__2,-3.7097246485,-0.5138847975
hyperpersistence__wt__2,-0.1876267576,0.0193253751
hyperpersistence__low_GFP__2,-3.7776740473,-1.0695588291
kan_efg__cpxAF218Y__1,-1.8972593978,-0.24928611050000002
kan_efg__cpxAF218Y__2,-1.8483426172000001,0.2505474152
kan_efg__cyaAN600Y__1,-2.1203125853,0.16470435800000002
kan_efg__cyaAN600Y__2,-3.6687348582,-0.1233141095
kan_efg__fusAA608E__1,-2.1185429501,-0.13799393670000001
kan_efg__fusAA608E__2,-2.597936441,-0.0218956507
kan_efg__fusAA608E_cpxAF218Y__1,-0.9073251442,0.3439962186
kan_efg__fusAA608E_cpxAF218Y__2,-2.1944030438,-0.2393768652
kan_efg__fusAA608E_cyaAN600Y__1,-1.5928140677,0.1942708027
kan_efg__fusAA608E_cyaAN600Y__2,-2.1117038315,0.33345382770000004
kan_efg__fusAA608E_rpoDL261Q__1,-1.9347814455,0.29622803070000003
kan_efg__fusAA608E_rpoDL261Q__2,-2.4388224904,0.45017170830000003
kan_efg__fusAA608E_topAS180L__1,-1.1368862528,1.0021799863
kan_efg__fusAA608E_topAS180L__2,-1.4423043765,1.4380915697
kan_efg__rpoDL261Q__1,-0.8952418104000001,0.3029477125
kan_efg__rpoDL261Q__2,-0.9618823943,0.7935512196000001
kan_efg__wt__1,0.5065733721,0.0148319421
kan_efg__wt__2,-0.5065733721,-0.0148319421
lrp__wt_min_log__1,-0.3052968848,-0.034272681900000004
lrp__wt_min_log__2,0.3052968848,0.034272681900000004
lrp__wt_min_trans__1,-2.46632559,-0.2832610329
lrp__wt_min_trans__2,-2.0392896072,0.058547238
lrp__wt_min_stat__1,-5.6414610423,-0.28893735530000003
lrp__wt_min_stat__2,-5.8886376304,0.0450953907
lrp__wt_liv_log__1,-0.4142511283,-0.15038860340000001
lrp__wt_liv_log__2,0.1934997869,-0.1635899356
lrp__wt_liv_trans__1,-3.2642062578,-0.8370987042
lrp__wt_liv_trans__2,-2.9023747115000003,-0.6479862687
lrp__wt_liv_stat__1,-7.0879144869,-1.3450162365
lrp__wt_liv_stat__2,-6.2928071549,-0.7462047759
lrp__wt_rich_log__1,-0.5951973486000001,-1.1643691525
lrp__wt_rich_log__2,-0.9920163658000001,-1.2007023018
lrp__wt_rich_trans__1,-5.4904995688,-1.1388554732
lrp__wt_rich_trans__2,-6.0140786803,-1.200667872
lrp__wt_rich_stat__1,10.6108177517,3.6860670639
lrp__wt_rich_stat__2,9.1940973122,3.3037956482
lrp__dellrp_min_log__1,-1.0598345922,-0.41538591550000004
lrp__dellrp_min_log__2,-1.2951662699,-0.6828660923000001
lrp__dellrp_min_trans__1,-1.9070936357,-0.7341197399
lrp__dellrp_min_trans__2,-0.9804923883000001,-0.5518489421
lrp__dellrp_min_stat__1,-5.3879269614,-0.22200480250000001
lrp__dellrp_min_stat__2,-5.9720836878,-0.6339357838
lrp__dellrp_liv_log__1,-2.1770102626,-0.7048343231
lrp__dellrp_liv_log__2,-0.9325186959,-0.3485518912
lrp__dellrp_liv_trans__1,-3.2829122151,-1.0162967981
lrp__dellrp_liv_trans__2,-2.6632676982,-0.8951180977000001
lrp__dellrp_liv_stat__1,-6.537575769,-0.825100299
lrp__dellrp_liv_stat__2,-6.1549388451,-0.413419209
lrp__dellrp_rich_log__1,-1.0172460783,-1.1795050124
lrp__dellrp_rich_log__2,-0.6961380355,-1.2761468903
lrp__dellrp_rich_trans__1,-5.43452551,-1.1130625753
lrp__dellrp_rich_trans__2,-5.2902216062,-0.7340714241
lrp__dellrp_rich_stat__1,14.2624308998,4.1550900807
lrp__dellrp_rich_stat__2,16.4467794926,5.004803682
mazF_circuit__t0__1,-0.31948658700000004,0.1669404811
mazF_circuit__t2__1,-3.1545382965,-0.6930727103000001
mazF_circuit__t4__1,-5.3549358338,-2.3408683977
mazF_circuit__t6__1,-4.7071663646,-1.0979492616
mazF_circuit__t8__1,-6.1086776896,-0.7916118625
mazF_circuit__t0__2,0.31948658700000004,-0.1669404811
mazF_circuit__t2__2,-4.9258673542,-1.448412842
mazF_circuit__t4__2,-5.3608222777,-1.8136944953
mazF_circuit__t6__2,-5.4576409349,-1.7290639253000002
mazF_circuit__t8__2,-4.7189089891,-0.8621984158
mazF_ribo__emptyvec_mrna_5m__1,-0.1822872355,-0.0808480795
mazF_ribo__emptyvec_mrna_5m__2,0.1822872355,0.0808480795
mazF_ribo__mazF_mrna_5m__1,0.0561092267,1.5122764978
mazF_ribo__mazF_mrna_5m__2,-0.24715907180000002,1.4775810165
mazF_ribo__emptyvec_total_5m__1,2.1049397005,0.3650532709
mazF_ribo__emptyvec_total_5m__2,2.3128268050000003,0.5905140742
mazF_ribo__mazF_total_60m__1,4.4584877838,2.6342938250000003
mazF_ribo__mazF_total_60m__2,4.3512799368,2.5535493258
mercury__ctrl_t00__1,-0.49450151500000006,-0.5337739631
mercury__ctrl_t10__1,-0.9061893178,-0.8222122557
mercury__ctrl_t30__1,-0.5656753614,-0.35476446640000003
mercury__ctrl_t60__1,-0.9227196603000001,-0.1417133428
mercury__hg_t10__1,1.6909674532999999,1.3886021549
mercury__hg_t30__1,10.9600651081,4.5819897148
mercury__hg_t60__1,3.8495148047,2.3731424592
mercury__pma_t10__1,10.5435941568,4.756181537
mercury__pma_t30__1,14.5078984585,6.6003753077
mercury__pma_t60__1,-0.9277909803000001,-0.055089992000000004
mercury__ctrl_t00__2,0.1833645777,0.3531214032
mercury__ctrl_t10__2,-0.7129454809,-0.6593958317
mercury__ctrl_t30__2,-1.6766221758,-0.3836854295
mercury__ctrl_t60__2,-3.1775182985,-0.4904957882
mercury__hg_t10__2,3.0746941381,1.6109115008
mercury__hg_t30__2,9.9920190018,4.3480403948
mercury__hg_t60__2,1.6335102835000002,0.8482419953
mercury__pma_t10__2,10.489568768,4.9350579732
mercury__pma_t30__2,14.5936217156,6.3827968105
mercury__pma_t60__2,-2.2447226084,-0.2629443705
mercury__ctrl_t00__3,0.3111369372,0.1806525598
mercury__ctrl_t10__3,-0.5673890580000001,-0.3825131933
mercury__ctrl_t30__3,0.1086344161,0.2056004581
mercury__ctrl_t60__3,-3.2412388452,-0.3713587641
mercury__hg_t10__3,-0.7298360942000001,0.909479268
mercury__hg_t30__3,9.4426775705,4.3557028538
mercury__hg_t60__3,3.9787162625,1.9853850427
mercury__pma_t10__3,10.4779474487,4.94145518
mercury__pma_t30__3,14.5116963556,6.5530031765
mercury__pma_t60__3,-1.4151117516,-0.0869027894
ml_abx__az_lolcde__1,0.5035613646,0.0952948965
ml_abx__az_lolcde__2,0.7926351317,-0.051140362200000004
ml_abx__az_lolcde__3,0.5057017708,-0.2728461189
ml_abx__b01__1,-2.0128655657,-0.144450734
ml_abx__b01__2,-1.7704597681,0.005091239
ml_abx__b01__3,-2.0905535049,-0.5418636854000001
ml_abx__cro__1,0.6526272517,0.3583548257
ml_abx__cro__2,0.1769754509,-0.0101660832
ml_abx__cro__3,0.2314808804,-0.36870567460000003
ml_abx__chl__1,5.1577319792,-0.19720874600000002
ml_abx__chl__2,1.9157554223000002,-0.7149608238
ml_abx__chl__3,1.8483659076,-0.5974493057
ml_abx__cip__1,0.6010076392,-0.0564092686
ml_abx__cip__2,-0.1125933558,-0.8662663196
ml_abx__cip__3,0.0378117448,-1.2772952968
ml_abx__clr__1,8.8116124054,0.9733456032000001
ml_abx__clr__2,5.2706791294,-0.1850811252
ml_abx__clr__3,2.9105991871,-0.5607741996
ml_abx__cst__1,0.1852091491,0.24351760300000003
ml_abx__cst__2,-0.0432484364,-0.0881464066
ml_abx__cst__3,-0.21329474380000002,-0.3110759533
ml_abx__ctrl__1,0.8128336580000001,0.2068221217
ml_abx__ctrl__2,0.72758462,0.0719812566
ml_abx__ctrl__3,-0.6199102002,0.10589827240000001
ml_abx__ctrl__4,-0.5658275847,0.0123028483
ml_abx__ctrl__5,0.1702841873,-0.09585532420000001
ml_abx__ctrl__6,-0.5249646804,-0.3011491747
ml_abx__dox__1,5.354920168,0.0652146737
ml_abx__dox__2,1.7888053844,-0.7905927997000001
ml_abx__dox__3,1.0396357809,-1.0679655465
ml_abx__glob__1,0.7833327704,0.3240854883
ml_abx__glob__2,1.4330575954,0.1872501299
ml_abx__glob__3,1.0420965909,-0.1464299113
ml_abx__lvx__1,1.6537368705,-0.3426297775
