,-0.28550761049125,-0.2474399290924167,-0.20937224769358337,-0.17130456629475005,-0.13323688489591673,-0.09516920349708341,-0.05710152209825009,-0.01903384069941677,0.01903384069941655,0.05710152209824987,0.09516920349708319,0.1332368848959165,0.17130456629474983,0.20937224769358315,0.24743992909241647,0.2855076104912498,0.3235752918900831,0.3616429732889164,0.39971065468774974,0.43777833608658306
thresh,-0.1142030441965,0.1142030441965,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,1,3,44,1879,1959,28,5,2,0,0,0,0,1,0,0,0
unreg_genes,['proQ'],[],[],[],['entC'],[],[],[],[],[],[],['yneG' 'glsB'],[],[],[],[],['sad'],[],[],[]
