,USA300HOU_RS06635
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,1.3775078686
USA300_LAC_U01-Set001_CAMHB_Control_1,3.7849039695
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,3.4510408914
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,3.1941365724
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,3.5032560649
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,1.8141779034
USA300_LAC_U01-Set001_CAMHB_Control_2,2.8077949166
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,3.3212806721
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,3.5440231529
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,3.2835413403
USA300_TCH1516_U01-Set000_CAMHB_Control_1,3.1935675421
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,1.1048907666
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,2.6075227145
USA300_LAC_U01-Set001_R10LB_PreCulture_1,2.9408691949
USA300_LAC_U01-Set001_R10LB_PreCulture_2,2.9267985285
USA300_LAC_U01-Set001_R10LB_Control_1,3.5726336061
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,3.1554203852000002
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,3.7938946316
USA300_LAC_U01-Set001_R10LB_Control_2,3.2904656861
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,3.6974391767
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,3.1759203518
USA300_TCH1516_U01-Set000_R10LB_Control_1,4.0775836417
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,3.9585680379
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,4.056794658
USA300_TCH1516_U01-Set000_R10LB_Control_2,3.6327952714
