,STM2295
SRX3136375,-0.0384633075
SRX3136376,-0.0335658063
SRX3136377,0.3021602793
SRX3136378,-0.23013116560000002
SRX3136379,-0.24776607690000002
SRX3136380,-0.3974081674
SRX3136381,-0.4902712743
SRX3136382,-0.4073651687
SRX8914620,-0.0039311449
SRX8914621,0.07723427990000001
SRX8914622,-0.073303135
SRX8914623,0.1757858377
SRX8914625,-0.10033820610000001
ERX3503512,0.1129481803
ERX3503513,-0.060282911200000004
ERX3503514,-0.0526652691
ERX3503515,-1.0401677854
ERX3503516,-1.1606925027
ERX3503517,-0.8219635820000001
ERX3503518,-0.3149237199
ERX3503519,-0.4004116518
ERX3503520,-0.3411929272
SRX2195704,0.2619842459
SRX2195705,-0.2619842459
SRX2195706,-0.54470811
SRX2195707,-0.6708487523000001
SRX2195708,0.7157605905000001
SRX2195709,0.6376800618
SRX2195710,0.42579712610000003
SRX2195711,0.5820709626
ERX3467881,-0.0994028186
ERX3467883,0.0994028186
SRX3798491,0.6107088739000001
SRX3798492,0.3352161086
SRX3798499,-0.5825263291
SRX3798500,0.7115179589
SRX3798501,0.1376787336
SRX3798502,0.1523438923
SRX3798503,1.3977174631
SRX3798504,1.0739418772
SRX3798506,1.4381756048
SRX3798507,0.4270801134
SRX3798508,0.5343570353
SRX3798509,0.2552141556
SRX3798510,-0.45870428700000004
SRX3798517,0.33484789740000004
SRX3798518,0.2034901314
SRX4341761,-0.13403784200000002
SRX4341762,-0.19310983510000002
SRX4341763,-0.3974086102
SRX4341764,0.1224743487
SRX4341765,0.3235008744
SRX4341766,0.3426522134
SRX4341767,0.0622948118
SRX4341768,-0.1436230785
SRX4341769,0.0813282667
SRX1258665,-0.4570779588
SRX1258666,-0.5846483009
SRX1258667,-0.4097562793
SRX1258669,0.3325269165
SRX1258670,-0.3325269165
ERX2079594,-0.3688980891
ERX2079595,0.0622106794
ERX2079596,0.0781679963
ERX2079597,0.1525469993
ERX2079598,-0.0527776421
ERX2079599,-0.0997693572
SRX2804001,0.6527371006
SRX2804004,-1.1548595749000001
SRX2804005,-1.2069362365
SRX2804006,0.2076571069
SRX2804007,-1.2632421084
