,b3236
SRX1125282,-0.1663573374
SRX1125283,-0.2175647052
SRX1125284,0.1628861217
SRX1125285,1.302811691
SRX1125286,2.757754283
SRX1125287,3.0958991761
SRX1125288,0.24851664450000002
SRX1125289,0.40929054260000003
SRX1125290,1.2458898068
SRX1125291,1.9856606317
SRX1125292,3.0893661433
SRX1125293,3.4875840021
SRX1125294,-0.0821593072
SRX1125295,-0.0001138918
SRX1125296,0.40555297630000003
SRX1125297,1.490055263
SRX1125298,2.9672770056
SRX1125299,3.2272106871
SRX5694250,0.7423578347
SRX5694251,-2.5605694609
SRX5694252,0.39653011390000004
SRX5694253,-0.06848209920000001
SRX5694254,0.8002992724
SRX5694255,-2.5293447869
SRX5694256,-0.5773207743000001
SRX5694257,-1.4133628249
SRX5694258,0.209832387
SRX5694259,-2.8887673942000003
SRX5694260,0.4068839061
SRX5694261,-0.8674336495
SRX5694262,-0.5003188079
SRX5694263,0.3208691755
SRX5694264,-0.31049261170000003
SRX5694265,-1.3404587437
SRX5694267,-0.1874252261
SRX5694268,0.4747041516
SRX5694269,-0.0907408772
SRX5694271,-0.34592527170000004
SRX5694273,-3.1985825883
SRX5694274,0.1448036049
SRX5694275,-1.4409739718
SRX5694276,-3.1644395983
SRX5694277,0.4330175426
SRX5694278,-1.6449625137
SRX5694279,0.2297691175
SRX5694280,-0.1835856965
SRX5694281,0.6148141944000001
SRX5694282,-1.6256067817000002
SRX5694283,-0.450521638
SRX5694284,-0.61334771
SRX5694285,-1.0003337392
SRX5694286,-1.023088347
SRX5694287,0.9392857609
SRX5694288,-0.30023611840000003
SRX5694289,-0.021915742000000002
SRX5694290,-0.2707343739
SRX5694291,-2.4483163608
SRX5694292,0.5218011529000001
SRX5694293,-0.4119961816
SRX5694294,0.1909528345
SRX5694295,-2.05574627
SRX5694296,0.0050746956
SRX5694297,-1.6229161936
SRX5694298,-0.2113462194
SRX5694299,0.1480152768
SRX5694300,0.3121531058
SRX5694301,0.7550443903
SRX5694302,0.1845004164
SRX5694303,0.2155138866
SRX5694304,-0.256676883
SRX5694305,-2.2442271794
SRX5694306,0.2227260579
SRX5694307,-1.803030946
SRX5694308,-0.2610804172
SRX5694309,-2.7651842826
SRX5694310,0.1089082759
SRX5694311,-2.9550094174
SRX5694312,-0.6621449667
SRX5694313,-1.4762846557
SRX5694315,0.2263316786
SRX5694317,1.2772947707
SRX5694319,-0.3516593957
SRX5694320,-2.3638046953
SRX5694321,-0.4072786845
SRX5694322,-1.4093074197
SRX5694323,-0.1365864506
SRX5694324,-1.5997920542
SRX5694325,-0.4135829703
SRX5694326,-0.3728155185
SRX5694327,0.2745316084
SRX5694328,-0.5119358859
SRX5694329,-0.14769371480000001
SRX5694330,-0.2034148113
SRX5694331,-0.2532161134
SRX5694332,-0.5948834094000001
SRX5694334,-0.5960176785
SRX5694335,0.0806911748
SRX5694336,-2.2850629956
SRX5694337,-0.2896343269
SRX5694338,0.5261721554000001
SRX5694339,-0.36765643610000004
SRX5694340,0.22199504180000001
SRX5694341,-2.3971679358999998
SRX5694342,-1.9777603663
SRX5694343,0.030435622000000002
SRX5694344,0.2679564209
SRX5694345,-0.4701856225
SRX5694346,0.0893720085
SRX5694347,0.1531865902
SRX5694348,0.1579290654
SRX5694349,0.7621681775
SRX5694350,0.0438368468
SRX5694351,-0.7255409427
SRX5694352,0.1885071756
SRX5694353,-0.8353779555
SRX5694354,0.6043922609
SRX5694356,-0.9412938176000001
SRX5694357,-2.0746821527
SRX5694358,-2.5992788969
SRX5694359,-1.3753474782000001
SRX5694360,-1.4909142853000001
SRX5694361,-1.3065588439
SRX5694362,0.2755244508
SRX5694363,-1.4048502801
SRX5694364,-2.4495249456
