,-0.3870061628769231,-0.3225051357307692,-0.25800410858461537,-0.1935030814384615,-0.12900205429230766,-0.0645010271461538,5.551115123125783e-17,0.06450102714615391,0.12900205429230777,0.19350308143846168,0.2580041085846155,0.3225051357307693,0.3870061628769232,0.4515071900230771,0.5160082171692308,0.5805092443153848,0.6450102714615387,0.7095112986076926,0.7740123257538465,0.8385133529000002
thresh,-0.41925667645,0.41925667645,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,19,4176,15,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['malE'],[]
