,-0.1974431351684,-0.1615443833196,-0.1256456314708,-0.08974687962199998,-0.05384812777319997,-0.017949375924399963,0.017949375924400046,0.05384812777320008,0.08974687962200006,0.12564563147080005,0.16154438331960008,0.19744313516840012,0.2333418870172001,0.2692406388660001,0.3051393907148002,0.34103814256360016,0.37693689441240014,0.4128356462612001,0.4487343981100001,0.4846331499588002
thresh,-0.1076962555464,0.1076962555464,2,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,24,2069,1791,32,0,0,1,0,0,0,0,0,0,0,0,0
prpR,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0
unreg_genes,['ptsI'],[],[],[],[],[],[],[],[],[],['galP'],[],[],[],[],[],[],[],[],[]
prpR_genes,[],[],[],[],[],['prpR'],[],[],[],[],[],[],[],['prpE'],[],['prpC' 'prpD' 'prpB'],[],[],[],[]
