sample,new_2755836_2755986
LBexp_1,7.6763
LBexp_2,7.3769
LBexp_3,7.4054
LBtran_1,7.2342
LBtran_2,7.2173
LBtran_3,7.445
LBstat_1,7.4108
LBstat_2,7.5125
LBstat_3,7.5876
LBGexp_1,7.4647
LBGexp_2,7.6254
LBGexp_3,7.6687
LBGtran_2,7.5818
LBGtran_3,7.7294
LBGstat_1,7.5217
LBGstat_2,7.5034
LBGstat_3,7.9005
S0_1,6.7246
S0_2,6.9676
S0_3,7.3318
S1_1,7.1738
S1_2,7.1563
S1_3,6.9629
S2_1,7.5661
S2_2,6.9292
S2_3,6.9306
S3_1,7.7856
S3_2,7.4675
S4_1,9.1338
S4_2,8.7051
S4_3,8.1646
S5_1,10.011
S5_2,9.6929
S5_3,9.7775
S6_1,9.1197
S6_2,7.9227
S6_3,9.1607
S6/t_1,9.1487
S6/t_2,7.7636
S6_4,9.1919
S6_5,9.4732
S6_6,9.4173
S7_4,9.5704
S7_5,9.5133
S7_6,9.7574
S8_4,9.3629
S8_5,9.6662
G135_1,8.0638
G135_3,7.6942
G150_1,7.8509
G150_2,7.9207
G150_3,8.0383
G180_1,7.8884
G180_2,8.0367
G180_3,7.7515
C30_1,8.5965
C30_2,8.4081
C90_1,7.7378
C90_2,6.7908
BI_1,7.2036
BI_2,7.1476
BC_2,7.1343
BC/t_1,7.6485
BC/t_2,8.6889
BC_1,7.1972
Sw_1,6.803
Sw_2,6.817
BT_1,7.8209
BT_2,7.4703
B36_1,7.5149
B36_2,7.4856
B60_1,7.5506
B60_2,7.7311
M9exp_1,7.4533
M9exp_2,7.4317
M9exp_3,7.1966
M9tran_1,7.4548
M9tran_2,7.5628
M9tran_3,7.2755
M9stat_1,7.7810000000000015
M9stat_2,7.8515
M9stat_3,7.5827
M+G_1,8.3803
M+G_2,7.3649
M+G_3,7.3639
Glu_1,7.3811
Glu_2,7.3334
Glu_3,7.372999999999998
Fru_1,7.266
Fru_2,7.7041
Fru_3,7.4751
Mal_1,6.978
Mal_2,7.4969
Mal_3,7.2
G+S_2,7.8454
G+S_3,8.016
Pyr_1,7.8581
Pyr_2,8.3871
Pyr_3,8.2217
Gly_1,7.4926
Gly_2,7.5671
Gly_3,7.9372
Glucon_1,7.9479
Glucon_2,7.7537
Glucon_3,8.1487
aero_1,7.6261
aero_2,7.3457
aero_3,7.1268
nit_1,8.6268
nit_2,7.73
nit_3,8.2963
ferm_1,7.9895
ferm_2,7.5503
ferm_3,9.1369
T-5.40H_1,7.2193
T-4.40H_1,7.409
T-3.40H_1,7.1217
T-2.40H_1,7.2611
T-1.40H_1,7.212999999999999
T-1.10H_1,7.0236
T-0.40H_1,6.9468
T0.0H_1,6.7632
T0.30H_1,7.6436
T1.0H_1,7.4207
T1.30H_1,7.8037
T2.0H_1,8.0194
T2.30H_1,7.7043
T3.0H_1,7.5467
T3.30H_1,7.7579
T4.0H_1,7.7056
T5.0H_1,7.8889999999999985
HPh_1,7.8186
HPh_2,7.2455
HPh_3,7.767
LPh_1,7.6843
LPh_2,7.3725
LPh_3,7.7335
LPhT_1,8.0034
LPhT_2,7.7454
LPhT_3,8.029
SMMPr_1,7.2563
SMMPr_2,7.4692
SMMPr_3,7.5918
HiTm_1,7.2059
HiTm_2,7.1406
HiTm_3,7.2522
LoTm_1,8.1904
LoTm_2,8.167
LoTm_3,8.1505
HiOs_1,7.222
HiOs_2,7.4228
HiOs_3,7.2294
BMM_1,7.3285
BMM_2,7.3326
BMM_3,7.6146
Heat_1,8.1569
Heat_2,7.9265
Heat_3,8.1577
Cold_1,7.1274
Cold_2,7.3508
Cold_3,7.4588
Etha_1,7.8661
Etha_2,8.1676
Etha_3,7.8191
SMM_1,7.343
SMM_2,7.142
SMM_3,7.0535
Salt_1,7.7131
Salt_2,7.7205
Salt_3,7.7869
Mt0_1,7.7785
Mt0_3,7.3269
M0t45_1,7.3848
M0t45_2,7.2582
M0t45_3,7.2244
M0t90_1,7.4882
M0t90_2,7.3289
M0t90_3,7.1633
M40t45_1,7.5461
M40t45_2,7.4423
M40t45_3,7.1547
M40t90_1,7.2201
M40t90_2,7.316
M40t90_3,7.3107
dia0_1,7.3739
dia0_2,7.5541
dia0_3,7.1935
dia5_1,9.1264
dia5_2,10.0614
dia5_3,10.1125
dia15_1,12.2097
dia15_2,11.5595
dia15_3,9.2906
Diami_1,10.238
Diami_2,10.649
Diami_3,10.9642
Paraq_1,8.4531
Paraq_2,8.654
Paraq_3,7.9885
H2O2_1,9.662
H2O2_2,9.8486
H2O2_3,10.0012
Oxctl_1,8.0204
Oxctl_2,8.0961
Oxctl_3,7.8484
GM-0.1_1,6.9916
GM-0.2_1,7.4923
GM+5_1,6.8571
GM+15_1,7.0595
GM+25_1,7.178
GM+45_1,7.1523
GM+60_1,6.9544
GM+90_1,7.2613
GM+120_1,7.5983
GM+150_1,7.7141
GM-0.1_2,6.9546
GM-0.2_2,7.648
GM+5_2,6.7010000000000005
GM+10_2,6.8949
GM+15_2,7.3031
GM+25_2,7.1945
GM+45_2,6.553
GM+60_2,6.9153
GM+90_2,7.7237
GM+150_2,6.8647
GM-0.1_3,7.3908
GM-0.2_3,6.7848
GM+5_3,7.1603
GM+10_3,6.902
GM+15_3,7.0737
GM+25_3,7.2248
GM+45_3,7.7823
GM+60_3,7.4075
GM+90_3,7.7584
GM+120_3,8.2065
GM+150_3,7.4157
MG-0.1_1,7.0123
MG+5_1,7.2729
MG+10_1,7.1712
MG+15_1,7.1514
MG+25_1,7.2962
MG+45_1,7.292000000000002
MG+120_1,7.3957
MG+150_1,7.286
MG-0.1_2,6.5538
MG-0.2_2,6.6723
MG+5_2,6.7672
MG+10_2,7.0884
MG+15_2,7.791
MG+25_2,7.1505
MG+45_2,7.0546
MG+60_2,7.2201
MG+90_2,6.7083
MG+120_2,7.3152
MG-0.1_3,7.2789
MG-0.2_3,7.4874
MG+5_3,7.5992
MG+10_3,7.1762
MG+15_3,7.2337
MG+25_3,7.4091
MG+45_3,7.4692
MG+60_3,7.4216
MG+90_3,7.1125
MG+120_3,7.1583
MG+150_3,7.1387
