,new_1038543_1038616
LBexp_1,6.8898
LBexp_2,6.7941
LBexp_3,7.0916
LBtran_1,7.0952
LBtran_2,6.8896
LBtran_3,7.1587
LBstat_1,7.0573
LBstat_2,7.3635
LBstat_3,7.3841
LBGexp_1,6.8095
LBGexp_2,6.9639
LBGexp_3,7.0681
LBGtran_2,7.5372
LBGtran_3,7.4469
LBGstat_1,7.1855
LBGstat_2,7.1946
LBGstat_3,7.6327
S0_1,6.716
S0_2,6.9398
S0_3,7.0736
S1_1,7.0354
S1_2,7.0633
S1_3,6.7259
S2_1,8.253
S2_2,7.5584
S2_3,6.8927
S3_1,9.6319
S3_2,10.2516
S4_1,13.4304
S4_2,13.6056
S4_3,13.1921
S5_1,13.4067
S5_2,14.208
S5_3,13.9452
S6_1,12.942
S6_2,11.8008
S6_3,13.1792
S6/t_1,12.1075
S6/t_2,11.1875
S6_4,12.3329
S6_5,12.592600000000001
S6_6,12.7709
S7_4,12.7149
S7_5,12.28
S7_6,12.221
S8_4,11.5465
S8_5,11.559
G135_1,7.6315
G135_3,7.526
G150_1,7.5108
G150_2,7.0613
G150_3,8.1037
G180_1,7.6185
G180_2,7.0723
G180_3,7.0974
C30_1,9.7767
C30_2,9.4257
C90_1,8.4587
C90_2,6.9756
BI_1,6.8724
BI_2,6.789
BC_2,8.5478
BC/t_1,8.7034
BC/t_2,10.0014
BC_1,8.1187
Sw_1,6.7945
Sw_2,6.8197
BT_1,10.0993
BT_2,10.1322
B36_1,10.7638
B36_2,10.3862
B60_1,10.6055
B60_2,10.8713
M9exp_1,7.1491
M9exp_2,7.2212
M9exp_3,7.0039
M9tran_1,7.325
M9tran_2,7.4553
M9tran_3,7.2214
M9stat_1,9.0037
M9stat_2,8.0403
M9stat_3,7.9594000000000005
M+G_1,9.1946
M+G_2,7.114
M+G_3,7.0788
Glu_1,8.7703
Glu_2,7.3538
Glu_3,7.177
Fru_1,6.946
Fru_2,7.449
Fru_3,7.3018
Mal_1,6.8537
Mal_2,7.296
Mal_3,7.151
G+S_2,10.4947
G+S_3,10.977
Pyr_1,10.3785
Pyr_2,11.0665
Pyr_3,10.7025
Gly_1,7.7665
Gly_2,7.6993
Gly_3,7.8299
Glucon_1,9.0444
Glucon_2,8.5917
Glucon_3,8.3467
aero_1,7.6814
aero_2,7.1197
aero_3,7.2556
nit_1,10.6799
nit_2,9.1664
nit_3,10.337
ferm_1,9.9724
ferm_2,8.2255
ferm_3,10.5783
T-5.40H_1,9.0021
T-4.40H_1,8.5411
T-3.40H_1,7.7212
T-2.40H_1,7.444
T-1.40H_1,7.2454
T-1.10H_1,6.8514
T-0.40H_1,6.9528
T0.0H_1,7.0572
T0.30H_1,7.5573
T1.0H_1,7.4119
T1.30H_1,7.6497
T2.0H_1,7.9675
T2.30H_1,7.7295
T3.0H_1,7.6102
T3.30H_1,8.386
T4.0H_1,8.9575
T5.0H_1,9.5069
HPh_1,7.5157
HPh_2,7.0329
HPh_3,7.5623000000000005
LPh_1,7.4161
LPh_2,7.2449
LPh_3,7.564
LPhT_1,7.6298
LPhT_2,7.2519
LPhT_3,7.2247
SMMPr_1,8.7367
SMMPr_2,8.4056
SMMPr_3,8.464
HiTm_1,7.2092
HiTm_2,7.0063
HiTm_3,7.2336
LoTm_1,9.0566
LoTm_2,9.2734
LoTm_3,9.7247
HiOs_1,8.0232
HiOs_2,8.5759
HiOs_3,7.9492
BMM_1,6.867
BMM_2,6.9559
BMM_3,7.1069
Heat_1,7.4135
Heat_2,6.9962
Heat_3,7.5838
Cold_1,8.1285
Cold_2,7.9948
Cold_3,7.9552
Etha_1,7.5926
Etha_2,7.793
Etha_3,7.339
SMM_1,7.2413
SMM_2,7.0227
SMM_3,7.1662
Salt_1,7.3206
Salt_2,7.2068
Salt_3,7.1817
Mt0_1,6.9781
Mt0_3,6.4552
M0t45_1,7.1466
M0t45_2,7.1888
M0t45_3,6.5384
M0t90_1,7.3837
M0t90_2,6.8019
M0t90_3,6.908
M40t45_1,7.2949
M40t45_2,7.0711
M40t45_3,6.4005
M40t90_1,7.0473
M40t90_2,6.7143
M40t90_3,6.8678
dia0_1,6.9162
dia0_2,6.9469
dia0_3,6.4802
dia5_1,7.0913
dia5_2,7.4135
dia5_3,6.9438
dia15_1,7.1192
dia15_2,7.2238
dia15_3,7.2643
Diami_1,7.9512
Diami_2,7.3384
Diami_3,7.8368
Paraq_1,8.1308
Paraq_2,7.618
Paraq_3,7.3695
H2O2_1,7.457
H2O2_2,7.3496
H2O2_3,7.6106
Oxctl_1,8.167
Oxctl_2,8.0102
Oxctl_3,7.5815
GM-0.1_1,7.011
GM-0.2_1,7.665
GM+5_1,6.8338
GM+15_1,6.8734
GM+25_1,6.9439
GM+45_1,6.9495000000000005
GM+60_1,6.6145
GM+90_1,6.8907
GM+120_1,7.5114
GM+150_1,7.5705
GM-0.1_2,7.378
GM-0.2_2,7.6051
GM+5_2,6.253
GM+10_2,6.3988
GM+15_2,6.9376
GM+25_2,7.0408
GM+45_2,6.3282
GM+60_2,7.1771
GM+90_2,7.7644
GM+150_2,6.7578
GM-0.1_3,7.2528
GM-0.2_3,6.9136
GM+5_3,6.9309
GM+10_3,6.7389
GM+15_3,6.8516
GM+25_3,7.2482
GM+45_3,7.6312
GM+60_3,7.4332
GM+90_3,7.5944
GM+120_3,8.1407
GM+150_3,7.6966
MG-0.1_1,6.8009
MG+5_1,7.2288
MG+10_1,7.0501
MG+15_1,7.1241
MG+25_1,7.0763
MG+45_1,7.2587
MG+120_1,7.4626
MG+150_1,7.5514
MG-0.1_2,6.3807
MG-0.2_2,6.5734
MG+5_2,6.2602
MG+10_2,6.6301
MG+15_2,7.5545
MG+25_2,6.9063
MG+45_2,6.6658
MG+60_2,7.1098
MG+90_2,6.497
MG+120_2,7.0591
MG-0.1_3,6.9053
MG-0.2_3,7.3193
MG+5_3,7.4247
MG+10_3,7.206
MG+15_3,7.0207
MG+25_3,6.9054
MG+45_3,6.968
MG+60_3,7.2463
MG+90_3,6.6722
MG+120_3,6.8464
MG+150_3,6.9596
