k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.010944459149613976,,,
5,Lead,False,0.0105585965141654,,,
10,Copper,False,-0.006387151605449617,,,
3,Cadmium,False,-0.004361822325736285,,,
13,UC-6,False,0.0022176207415759565,,,
12,Zinc - Intermediate,False,-0.0017255416451336211,,,
7,Zinc - Steady,False,-0.0014860651822527868,,,
14,UC-7,False,-0.0013958609045948832,,,
0,UC-1,False,-0.001246601352468133,,,
11,Chromium,False,-0.0007828497269656508,,,
2,UC-3,False,0.0007082012930186466,,,
9,UC-5,False,-0.0004422419568795868,,,
1,UC-2,False,0.00018099312685080802,,,
4,UC-4,False,-0.00013542123750085009,,,
8,Zinc - Fast,False,-0.00010412389966404588,,,
