k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.007183047160506249,,,
5,Lead,False,-0.006729796696454286,,,
7,Zinc - Steady,False,-0.005715267625637352,,,
10,Copper,False,-0.005353913912549615,,,
11,Chromium,False,0.003638066297862679,,,
13,UC-6,False,0.0033207547361962498,,,
3,Cadmium,False,-0.0028250494250096378,,,
12,Zinc - Intermediate,False,0.002277305295707725,,,
4,UC-4,False,-0.0021951119438745077,,,
6,Iron,False,-0.002140625149477273,,,
1,UC-2,False,0.0015265133837237953,,,
2,UC-3,False,0.0004324809394893237,,,
8,Zinc - Fast,False,0.00038663119965349325,,,
0,UC-1,False,0.00018230738540296444,,,
9,UC-5,False,2.683531485935561e-05,,,
