,PSPTOB0030
SRX1828913,0.1297447883
SRX1828914,1.2308087983
SRX1828915,-0.0899430918
SRX1828916,1.1138024555000001
SRX1828917,-0.0398016966
SRX1828918,0.880072736
SRX3983989,1.0972893707
SRX3983990,0.7735776783
SRX3983993,4.6622643013000005
SRX3983994,4.1823337014
SRX3983995,0.5908253659
SRX3983996,4.3182991243
SRX3983997,5.2250858915
SRX3983998,0.6566632508
SRX3983999,0.8500041833
SRX3984000,1.1211368705
SRX3984001,5.4809351711
SRX3984002,5.7554702021
SRX3984003,5.171821659
SRX3984004,0.7321134681
SRX3984005,1.1186558678
SRX3984006,5.491201222
SRX3984007,3.8572170721
SRX3984008,1.1033972469
SRX3984009,0.5803287612
SRX3984010,6.2406788451
SRX3984011,0.8175887116
SRX3984012,0.8117949422
SRX3984013,1.0467079266
SRX3984014,1.0076838011
SRX3984015,4.8007192036
SRX3984016,0.9129156196
SRX3984017,6.3297252215
SRX3984019,0.7568681061
SRX3984020,5.971562598
SRX3984021,6.0308547285
SRX3984022,6.1876999807
SRX3984023,0.1923894955
SRX3984024,0.8113828898000001
SRX3984025,1.2412680561
SRX3984026,0.8753753966000001
SRX3984027,1.0861317271
SRX3984028,0.7700748145
SRX3984029,1.1665313226
SRX3984031,6.043374057
SRX3984032,6.1430595232
SRX3984034,-0.016726019300000002
SRX3984035,2.0750143988
SRX3984036,7.3386103563
SRX3984037,7.6011140565
SRX3984038,7.2286748243
SRX3984039,7.4596131139
SRX3984040,0.7846565413000001
SRX3984041,7.0678677392
SRX3984042,3.5127699567
SRX3984043,2.3706543434
SRX3984045,0.9545482434
SRX3984046,-0.1362479738
SRX3984047,6.2554467986
SRX3984048,5.3232174031
SRX3984049,4.8675983573
SRX3984050,4.3661536997
SRX3984051,6.2268797579
SRX3984052,1.180284661
SRX3984056,6.2688668405
SRX3984057,6.4621844375
SRX3984058,6.4057778031
SRX3984059,0.3201509785
SRX3984061,0.35704986520000004
SRX3984062,0.1719950906
SRX3984063,0.7887431131
SRX3984064,0.7763936989
SRX3984065,0.6117191333
