,-0.12925036186914,-0.08616690791276,-0.04308345395638,0.0,0.04308345395638,0.08616690791276,0.12925036186914,0.17233381582551996,0.21541726978189998,0.25850072373828004,0.30158417769465995,0.34466763165104,0.38775108560742,0.4308345395638,0.47391799352017994,0.51700144747656,0.56008490143294,0.60316835538932,0.6462518093457,0.68933526330208
thresh,-0.10770863489095,0.10770863489095,1,,,,,,,,,,,,,,,,,
unreg,1,5,127,3657,129,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
unreg_genes,['menD'],[],[],[],[],[],[],[],[],[],['menF'],[],[],[],['entC'],[],[],[],[],[]
