locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b0593,0.493828292784,entC,isochorismate synthase 1,Coenzyme transport and metabolism,entCEBAH,"crp,fur,rpoD",https://ecocyc.org/gene?orgid=ECOLI&id=EG10261
b2265,0.312185751201,menF,isochorismate synthase 2,Coenzyme transport and metabolism,menFDHBCE,,https://ecocyc.org/gene?orgid=ECOLI&id=EG12362
b2264,-0.123182433375,menD,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,Coenzyme transport and metabolism,menFDHBCE,,https://ecocyc.org/gene?orgid=ECOLI&id=EG10579
