,-0.05017312498897128,-0.03902354165808877,-0.027873958327206266,-0.01672437499632376,-0.005574791665441253,0.005574791665441253,0.01672437499632376,0.027873958327206266,0.03902354165808877,0.05017312498897128,0.061322708319853786,0.07247229165073629,0.0836218749816188,0.0947714583125013,0.10592104164338381,0.11707062497426632,0.12822020830514883,0.13936979163603133,0.15051937496691384,0.16166895829779634
thresh,-0.044598333323530026,0.044598333323530026,2,,,,,,,,,,,,,,,,,
unreg,1,4,47,492,1945,1395,257,45,8,4,2,5,0,0,0,0,0,0,0,0
SigD,0,0,1,8,4,8,7,12,18,12,4,17,7,5,8,3,4,2,0,0
unreg_genes,['yonP'],[],[],[],[],[],[],[],[],['yjfA' 'sboA' 'yonS' 'yxjJ'],['yqbG' 'efp'],['yolB' 'yorN' 'yvbX' 'yolA' 'yomK'],[],[],[],[],[],[],[],[]
SigD_genes,[],[],['dltC'],['dltB' 'ywcH' 'ywzH' 'dltD' 'dltA' 'dltE' 'yabM' 'nfrAA'],['ytlP' 'comFA' 'yabR' 'sigA'],['comFB' 'divIC' 'yjcM' 'yvbI' 'cgeC' 'comFC' 'flgB' 'spcQ'],['flgC' 'fliE' 'fliF' 'amyX' 'yabN' 'cwlS' 'xkdA'],"['fliG' 'fliW' 'fliH' 'ytlQ' 'csrA' 'spcP' 'minJ' 'fliI' 'hpf' 'ytlR'
 'yqaS' 'fliL']","['fliJ' 'hslR' 'swrB' 'swrD' 'fliZ' 'fliQ' 'sigD' 'ylqH' 'fliR' 'flgD'
 'fliK' 'flhF' 'cheB' 'fliY' 'ylxF' 'flhB' 'cheY' 'fliP']","['flhG' 'flgE' 'fliM' 'ylqG' 'flhA' 'rnhB' 'cheA' 'yoyG' 'cheC' 'cheD'
 'cgeE' 'cheW']",['yvyF' 'yvaQ' 'degR' 'yxkC'],"['yqaR' 'tlpC' 'yjcP' 'yviE' 'swrAAc' 'lytB' 'yjcQ' 'flhP' 'yxkH' 'lytC'
 'flgL' 'cgeD' 'flgN' 'flgM' 'swrAAn' 'flgK' 'tlpA']",['yoaH' 'ybdO' 'lytA' 'dgcW' 'tlpB' 'flhO' 'cwlQ'],['lytD' 'yvzG' 'cheV' 'mcpB' 'ylqB'],['fliT' 'fliS' 'fliD' 'yscB' 'lytF' 'mcpC' 'hemAT' 'yvyC'],['yjfB' 'pgdS' 'mcpA'],['vdhT' 'yfmS' 'epr' 'motB'],['hag' 'motA'],[],[]
