,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00013875758319395544,,1.0,0.0,0.00013875758319395544
1,Cr__2,0.012804135411280858,,1.0,1.0,0.012804135411280858
2,Cr__3,0.032865529732347236,,1.0,2.0,0.032865529732347236
3,Cr__4,0.04606939403787045,,1.0,3.0,0.04606939403787045
4,Cr__5,0.05673277226058186,,1.0,4.0,0.05673277226058186
5,Cr__6,0.059196249776786586,,1.0,5.0,0.059196249776786586
6,Fe__1,-0.00424260509992603,,1.0,6.0,-0.00424260509992603
7,Fe__2,0.00610468037688873,,1.0,7.0,0.00610468037688873
8,Fe__3,0.05243522511968366,,1.0,8.0,0.05243522511968366
9,Fe__4,0.09253244715730577,,1.0,9.0,0.09253244715730577
10,Fe__5,0.1287844046272961,,1.0,10.0,0.1287844046272961
11,Fe__6,0.15412129881989245,,1.0,11.0,0.15412129881989245
12,Cd__1,-0.0025662423118198515,,1.0,12.0,-0.0025662423118198515
13,Cd__2,0.0017679459075209273,,1.0,13.0,0.0017679459075209273
14,Cd__3,0.006265175771676564,,1.0,14.0,0.006265175771676564
15,Cd__4,0.009154327339918571,,1.0,15.0,0.009154327339918571
16,Cd__5,0.004142122484950782,,1.0,16.0,0.004142122484950782
17,Cd__6,0.004988110942793168,,1.0,17.0,0.004988110942793168
18,Zn__1,0.003617823607813394,,1.0,18.0,0.003617823607813394
19,Zn__2,0.02349011152090113,,1.0,19.0,0.02349011152090113
20,Zn__3,0.046328810754787474,,1.0,20.0,0.046328810754787474
21,Zn__4,0.06411898928914889,,1.0,21.0,0.06411898928914889
22,Zn__5,0.07187228869222895,,1.0,22.0,0.07187228869222895
23,Zn__6,0.07477751708366694,,1.0,23.0,0.07477751708366694
24,Cu__1,0.015752527463201146,,1.0,24.0,0.015752527463201146
25,Cu__2,0.07365075350393369,,1.0,25.0,0.07365075350393369
26,Cu__3,0.13736413832912173,,1.0,26.0,0.13736413832912173
27,Cu__4,0.18026478846155208,,1.0,27.0,0.18026478846155208
28,Cu__5,0.21457915449325052,,1.0,28.0,0.21457915449325052
29,Cu__6,0.24012758213673704,,1.0,29.0,0.24012758213673704
30,Pb__1,0.01266386800030763,,1.0,30.0,0.01266386800030763
31,Pb__2,0.023794668238464718,,1.0,31.0,0.023794668238464718
32,Pb__3,0.03319731186944624,,1.0,32.0,0.03319731186944624
33,Pb__4,0.038002584386125526,,1.0,33.0,0.038002584386125526
34,Pb__5,0.03941204323079492,,1.0,34.0,0.03941204323079492
35,Pb__6,0.04452722259265217,,1.0,35.0,0.04452722259265217
