,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,9.25185853854297e-18,0.216762220654554,3.0,0.0,-0.0403633345,1.0,-0.1937434627,2.0,0.23410679720000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-2.423561011133333,0.7246912320814547,3.0,3.0,-2.8290576782,4.0,-2.8547343775,5.0,-1.5868909777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.7610243629333335,0.15684652293832185,3.0,6.0,-2.9420347427999998,7.0,-2.6757406233000003,8.0,-2.6652977227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,9.523815598589365e-12,0.16535973990047922,21.0,9.0,-0.010014053200000001,10.0,-0.1999535724,11.0,-0.012419578,12.0,0.0336115476,13.0,-0.254311931,14.0,0.2338233797,15.0,-0.166478811,16.0,0.0296207708,17.0,0.23976313600000002,18.0,-0.1291824383,19.0,0.00315643,20.0,-0.1702689521,21.0,-0.1125127811,22.0,-0.010464344300000001,23.0,0.029296158000000003,24.0,-0.3024547112,25.0,0.1380229851,26.0,0.2029646015,27.0,0.1055843855,28.0,0.08703797690000001,29.0,0.2651798017
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.6752297694142857,0.40754802088592557,21.0,30.0,-1.5044084098,31.0,-1.6671107689,32.0,-2.0917387662,33.0,-1.653920585,34.0,-1.1194748511000001,35.0,-1.5239674086,36.0,-1.2617241088,37.0,-1.655140162,38.0,-1.6212074366,39.0,-1.5434517257,40.0,-1.6289224537,41.0,-1.7363188028,42.0,-1.2808956497000001,43.0,-2.0117479888,44.0,-2.0295747214,45.0,-1.8485052192,46.0,-3.0592190507,47.0,-1.7195007034,48.0,-1.4860759799,49.0,-1.2595463387999999,50.0,-1.4773740266
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.07266478833742906,3.0,51.0,-0.0738315834,52.0,0.0023926917,53.0,0.0714388917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.44668326385,0.14490019022456044,4.0,54.0,-0.3733077882,55.0,-0.5779624859,56.0,-0.5568241275,57.0,-0.2786386538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.05810602697074257,4.0,58.0,0.0247189812,59.0,0.0703812392,60.0,-0.0429480298,61.0,-0.0521521906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.24632254787500002,0.06993180960441953,4.0,62.0,0.1693913089,63.0,0.3224223299,64.0,0.2852183749,65.0,0.2082581778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.37768275684999997,0.03780797192052936,4.0,66.0,0.3231162721,67.0,0.40441611,68.0,0.40181727710000004,69.0,0.3813813682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
