,SP5448_04275
SRX1726505,-0.2590118769
SRX1726506,0.1407876267
SRX1726507,0.1182242502
SRX1726508,3.870633283
SRX1726509,3.717492252
SRX1726510,1.8072896631000002
SRX1726511,3.2282777132
SRX1726512,3.3068615678
SRX1726513,3.772141357
SRX1081650,-0.9654204999999999
SRX1081651,-0.5843796807
SRX1081652,-1.3724600998
SRX1081653,0.7072501679000001
SRX1081654,0.4964588975
SRX1081655,-0.4766411189
SRX1081656,1.2626746231000001
SRX1081657,0.4979189288
SRX1081658,-0.4331042932
SRX1081659,3.4270721752
SRX1081660,1.7651715359
SRX1081661,0.7167696603
SRX1081662,0.31099998840000004
SRX1081663,-0.1102721841
SRX1081664,0.2775468775
SRX1081665,-0.1290106895
SRX1081666,-1.0035385994
SRX1081668,-1.2022588398
SRX1081669,-0.0790207671
SRX1081670,-1.8281420593000002
SRX1081671,-1.2776140227
SRX1081672,3.1211900517
SRX1081673,2.817714986
SRX1081674,2.8920364787
SRX1081675,5.695455142
SRX1081676,5.1862380746
SRX1081677,5.8968267821
SRX1081678,5.4682408442
SRX1081679,5.6013148857
SRX1081680,5.4055623577
SRX1081681,5.7690218004
SRX1081682,5.6469695038
SRX1081683,5.2772579132
SRX1081684,4.8925455916
SRX1081685,5.1691714093
SRX1081686,5.1720039152
SRX1081687,2.7134613486
SRX1081688,1.6552937069
SRX1081689,2.6665166875
SRX1081690,2.5799141075
SRX1081691,2.3577702776000002
SRX1081692,2.1785672181
SRX1962715,-0.0964609171
SRX1962716,0.055888003500000005
SRX1962717,0.0405729136
SRX1962718,6.320671174
SRX1962719,6.4410989897
SRX1962720,6.4537426484000004
SRX1962721,6.2331297134
SRX4892146,-0.0472397819
SRX4892147,-0.07920168030000001
SRX4892148,-0.2301674494
SRX4892149,0.35660891170000003
SRX4892150,1.0138371969
SRX4892151,0.8750490501
SRX4892152,1.1732822915
SRX4892153,1.2427554876
SRX4892154,0.4078000017
SRX4892155,0.23744438350000002
SRX4892156,0.6691345864
SRX4892157,0.7452795716
SRX4892158,-0.3397649828
SRX4892159,-0.2926248671
SRX4892160,-0.46191043870000004
SRX4892161,-0.334189316
SRX7620814,-0.2659383915
SRX7620815,-0.2241402037
SRX7620816,-0.28724481100000004
SRX7620817,3.5117692664
SRX7620818,3.1855433117
SRX7620819,3.4814913685
SRX7620856,-0.3770475271
SRX7620857,3.1500076905
SRX7620858,-0.4132918862
SRX7620859,3.138962843
SRX7620860,-0.3363269192
SRX7620861,3.6581458309
SRX7620862,0.3119112681
SRX7620863,2.0440698349
SRX7620864,0.1860229804
SRX7620865,2.1124646179
SRX7620866,0.2793891578
SRX7620867,1.7283796774
SRX2161502,-0.012922317800000001
SRX2161503,-0.5480058674
SRX2161504,0.5609281852
SRX2161505,-0.9945027626
SRX2161506,-1.012320549
SRX2161507,-0.3591620414
SRX2161508,-0.7531849255
SRX2161509,-0.7979138797
SRX2161510,-0.16628045930000002
SRX2161511,-0.3472882532
SRX2161512,-0.5368312554
SRX2161513,-0.3550749419
SRX2161514,3.972182353
SRX2161515,3.8610863148
SRX2161516,3.902882957
SRX2161517,3.2251125812
SRX2161518,2.7314005344
SRX2161519,3.0945620185
SRX2161520,4.292197258
SRX2161521,4.2398379538
SRX2161522,4.3190867015
SRX2161523,3.2092638812
SRX2161524,3.2020034125
SRX2161525,3.4548291139
