,BSU02640
M9exp_1,6.9937
M9exp_2,7.0242
M9exp_3,6.8337
M9tran_1,7.3091
M9tran_2,7.2238
M9tran_3,7.0538
M9stat_1,7.724
M9stat_2,7.8228
M9stat_3,7.5827
MG-0.1_1,6.767
MG-0.1_2,6.2831
MG-0.1_3,6.8968
MG-0.2_2,6.6514
MG-0.2_3,7.1566
MG+5_1,7.0963
MG+5_2,6.3965
MG+5_3,7.3018
MG+10_1,6.8944
MG+10_2,6.6558
MG+10_3,7.1481
MG+15_1,7.0173
MG+15_2,7.3501
MG+15_3,7.0112
MG+25_1,6.9944
MG+25_2,6.7735
MG+25_3,6.9097
MG+45_1,7.1720000000000015
MG+45_2,6.9921
MG+45_3,6.9655
MG+60_2,7.0484
MG+60_3,7.2669
MG+90_2,6.5033
MG+90_3,6.8038
MG+120_1,7.2953
MG+120_2,6.9925
MG+120_3,6.8948
MG+150_1,7.1532
MG+150_3,7.1214
GM-0.1_1,6.9709
GM-0.1_2,6.7236
GM-0.1_3,7.1884
GM-0.2_1,7.3915
GM-0.2_2,7.2991
GM-0.2_3,6.5247
GM+5_1,6.8104
GM+5_2,6.4918
GM+5_3,6.8648
GM+10_2,6.599
GM+10_3,6.664
GM+15_1,6.8054
GM+15_2,7.1921
GM+15_3,6.9435
GM+25_1,6.7934
GM+25_2,6.9376
GM+25_3,7.1297
GM+45_1,6.898
GM+45_2,6.4497
GM+45_3,7.6573
GM+60_1,6.6611
GM+60_2,6.9249
GM+60_3,7.4113
GM+90_1,7.134
GM+90_2,7.6006
GM+90_3,7.3309
GM+120_1,7.4351
GM+120_3,8.0172
GM+150_1,7.3308
GM+150_2,6.7407
GM+150_3,7.0585
BT_1,7.4436
BT_2,7.2472
B36_1,6.8722
B36_2,6.9654
B60_1,6.9515
B60_2,7.2012
S0_1,6.8952
S0_2,6.9701
S0_3,7.1656
S1_1,7.0949
S1_2,7.1985
S1_3,6.6751
S2_1,7.457000000000002
S2_2,7.0735
S2_3,7.0511
S3_1,7.4263
S3_2,6.9403
S4_1,7.4463
S4_2,7.1368
