,Value,list
TF,YlxR,
reg_genes,36,"['yoyE' 'argC' 'frlO' 'frlD' 'frlP' 'yufS' 'proB' 'argF' 'proA' 'artP'
 'yhfH' 'artR' 'carB' 'argG' 'opuCA' 'opuCD' 'argH' 'opuCC' 'argB' 'opuCB'
 'frlM' 'artQ' 'argJ' 'carA' 'frlB' 'frlN' 'argD' 'rpsNB']"
comp_genes,10,['liaI' 'liaH']
both_genes,8,['hisG' 'hisZ' 'hisA' 'hisB' 'hisD' 'hisIE' 'hisH' 'hisF']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
