sample,BSU03790
LBexp_1,8.9984
LBexp_2,10.0672
LBexp_3,9.4964
LBtran_1,10.0015
LBtran_2,9.8607
LBtran_3,10.2298
LBstat_1,8.5956
LBstat_2,8.2439
LBstat_3,8.1936
LBGexp_1,8.845
LBGexp_2,9.4698
LBGexp_3,9.171
LBGtran_2,9.2237
LBGtran_3,10.2613
LBGstat_1,7.5075
LBGstat_2,7.4856
LBGstat_3,8.4291
S0_1,9.4821
S0_2,9.1779
S0_3,9.2772
S1_1,12.1093
S1_2,11.835
S1_3,11.8772
S2_1,13.7523
S2_2,14.0296
S2_3,13.6773
S3_1,11.4042
S3_2,11.3043
S4_1,10.1248
S4_2,9.5902
S4_3,9.3791
S5_1,9.4108
S5_2,9.9724
S5_3,9.8771
S6_1,8.8579
S6_2,7.3041
S6_3,8.6565
S6/t_1,9.2303
S6/t_2,7.4929999999999986
S6_4,9.0004
S6_5,9.4867
S6_6,9.3468
S7_4,10.1187
S7_5,10.3465
S7_6,9.899
S8_4,10.0078
S8_5,9.1238
G135_1,8.5053
G135_3,7.7569
G150_1,8.6779
G150_2,8.8334
G150_3,8.9626
G180_1,8.3761
G180_2,8.3106
G180_3,7.6306
C30_1,9.8058
C30_2,10.2264
C90_1,11.2621
C90_2,11.3821
BI_1,10.7349
BI_2,10.4881
BC_2,10.2605
BC/t_1,10.0168
BC/t_2,10.463
BC_1,9.6233
Sw_1,9.2433
Sw_2,9.6241
BT_1,8.5517
BT_2,8.2451
B36_1,9.1433
B36_2,9.4112
B60_1,9.1476
B60_2,9.3818
M9exp_1,12.1526
M9exp_2,11.7754
M9exp_3,11.646
M9tran_1,11.3668
M9tran_2,11.2196
M9tran_3,11.8084
M9stat_1,11.1392
M9stat_2,10.7049
M9stat_3,10.4812
M+G_1,11.5319
M+G_2,11.6583
M+G_3,11.6156
Glu_1,13.2031
Glu_2,13.0855
Glu_3,13.2111
Fru_1,13.6748
Fru_2,12.7281
Fru_3,12.4469
Mal_1,11.1486
Mal_2,11.9669
Mal_3,12.0899
G+S_2,11.2844
G+S_3,11.9285
Pyr_1,11.0894
Pyr_2,11.7813
Pyr_3,11.4411
Gly_1,11.2728
Gly_2,11.9959
Gly_3,10.6254
Glucon_1,11.7581
Glucon_2,12.4245
Glucon_3,11.7007
aero_1,11.0736
aero_2,10.5358
aero_3,11.1537
nit_1,9.9685
nit_2,10.4582
nit_3,10.0842
ferm_1,9.0707
ferm_2,9.7197
ferm_3,9.6968
T-5.40H_1,12.375
T-4.40H_1,12.3714
T-3.40H_1,12.2771
T-2.40H_1,11.9688
T-1.40H_1,11.8884
T-1.10H_1,12.2439
T-0.40H_1,12.132
T0.0H_1,11.5929
T0.30H_1,9.2957
T1.0H_1,9.9262
T1.30H_1,9.5729
T2.0H_1,11.171
T2.30H_1,13.5572
T3.0H_1,13.1853
T3.30H_1,13.1838
T4.0H_1,12.6119
T5.0H_1,11.2361
HPh_1,11.3199
HPh_2,10.8162
HPh_3,10.9474
LPh_1,11.2866
LPh_2,11.4467
LPh_3,11.1634
LPhT_1,11.4742
LPhT_2,11.555
LPhT_3,11.8837
SMMPr_1,11.8917
SMMPr_2,11.9243
SMMPr_3,11.887
HiTm_1,11.5333
HiTm_2,12.0107
HiTm_3,12.3689
LoTm_1,11.3149
LoTm_2,11.1528
LoTm_3,10.9308
HiOs_1,12.4179
HiOs_2,12.3077
HiOs_3,12.464
BMM_1,11.8835
BMM_2,11.672
BMM_3,11.6785
Heat_1,11.758
Heat_2,11.427
Heat_3,11.1335
Cold_1,9.9087
Cold_2,9.2935
Cold_3,8.9247
Etha_1,9.5196
Etha_2,9.096
Etha_3,9.5088
SMM_1,11.7404
SMM_2,11.7939
SMM_3,11.9565
Salt_1,10.2877
Salt_2,10.2788
Salt_3,10.3069
Mt0_1,9.3605
Mt0_3,9.0758
M0t45_1,10.5277
M0t45_2,9.9984
M0t45_3,10.3764
M0t90_1,9.3699
M0t90_2,9.3051
M0t90_3,9.8358
M40t45_1,10.2967
M40t45_2,10.4151
M40t45_3,10.5059
M40t90_1,9.9595
M40t90_2,9.7791
M40t90_3,10.3271
dia0_1,9.1084
dia0_2,9.4649
dia0_3,9.6906
dia5_1,10.0204
dia5_2,9.6528
dia5_3,9.707
dia15_1,8.427999999999999
dia15_2,8.4412
dia15_3,8.9985
Diami_1,9.464
Diami_2,9.5259
Diami_3,9.1194
Paraq_1,8.8417
Paraq_2,8.9657
Paraq_3,7.8906
H2O2_1,8.2752
H2O2_2,8.4793
H2O2_3,8.2793
Oxctl_1,8.7068
Oxctl_2,8.7114
Oxctl_3,8.6578
GM-0.1_1,12.6537
GM-0.2_1,12.5309
GM+5_1,12.0876
GM+15_1,11.9722
GM+25_1,12.2965
GM+45_1,12.1996
GM+60_1,12.4501
GM+90_1,12.648
GM+120_1,11.3381
GM+150_1,11.8927
GM-0.1_2,13.6363
GM-0.2_2,13.4079
GM+5_2,12.8108
GM+10_2,12.0678
GM+15_2,11.7789
GM+25_2,11.6223
GM+45_2,11.2287
GM+60_2,11.0213
GM+90_2,12.023
GM+150_2,10.3984
GM-0.1_3,12.7735
GM-0.2_3,12.7974
GM+5_3,12.3471
GM+10_3,11.0332
GM+15_3,11.5793
GM+25_3,11.0936
GM+45_3,11.2817
GM+60_3,10.7722
GM+90_3,11.3956
GM+120_3,11.3414
GM+150_3,11.9627
MG-0.1_1,12.2305
MG+5_1,12.2046
MG+10_1,13.2372
MG+15_1,11.8833
MG+25_1,12.1989
MG+45_1,12.0907
MG+120_1,12.899
MG+150_1,11.4146
MG-0.1_2,11.4852
MG-0.2_2,12.1558
MG+5_2,12.1868
MG+10_2,12.5658
MG+15_2,12.8174
MG+25_2,11.647
MG+45_2,11.8685
MG+60_2,12.1624
MG+90_2,11.8416
MG+120_2,14.0313
MG-0.1_3,12.558
MG-0.2_3,11.8607
MG+5_3,11.8782
MG+10_3,11.3674
MG+15_3,12.2292
MG+25_3,11.8956
MG+45_3,12.7953
MG+60_3,12.2126
MG+90_3,12.2032
MG+120_3,13.0947
MG+150_3,11.6728
