,-0.4817638575285674,-0.39417042888700965,-0.3065770002454519,-0.2189835716038942,-0.13139014296233648,-0.04379671432077875,0.04379671432077897,0.1313901429623367,0.21898357160389442,0.30657700024545215,0.39417042888700987,0.4817638575285676,0.5693572861701253,0.6569507148116831,0.7445441434532407,0.8321375720947983,0.9197310007363562,1.007324429377914,1.0949178580194716,1.1825112866610292
thresh,-0.5255605718493462,0.5255605718493462,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,1127,677,0,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['frlC'],[],[]
