,name,x,y,cog,color,link
meta,start,0.5255605718493462,,,,
zntA,zntA,2199.0,0.007203734964132309,Unknown,#1e90ff,
rpoS,rpoS,993.0,-0.002749551713932305,Unknown,#1e90ff,
rihC,rihC,915.0,0.0009357668610755354,Unknown,#1e90ff,
ypfH,ypfH,699.0,-0.0005649864079896362,Unknown,#1e90ff,
alsI,alsI,450.0,0.002193046410102397,Unknown,#1e90ff,
ygdQ,ygdQ,714.0,0.0010221269866451622,Unknown,#1e90ff,
yabP,yabP,579.0,0.002263293226715177,Unknown,#1e90ff,
ypfJ,ypfJ,864.0,-0.0010322414000984278,Unknown,#1e90ff,
talB,talB,954.0,0.0029233495448715984,Unknown,#1e90ff,
yqeI,yqeI,810.0,-0.002586120322812349,Unknown,#1e90ff,
yabI,yabI,765.0,-0.0001313701627077535,Unknown,#1e90ff,
hda,hda,702.0,-0.0009886343509424476,Unknown,#1e90ff,
talA,talA,951.0,0.0004515597148565576,Unknown,#1e90ff,
ygeH,ygeH,1377.0,-0.002436042185872793,Unknown,#1e90ff,
ilvI,ilvI,1725.0,-0.0019928706227801737,Unknown,#1e90ff,
yfgB,yfgB,384.0,0.0006614982819883152,Unknown,#1e90ff,
pfkB,pfkB,930.0,-0.002227724872063845,Unknown,#1e90ff,
ygeY,ygeY,1212.0,-0.001600311192451045,Unknown,#1e90ff,
secM,secM,513.0,0.00023154393318691288,Unknown,#1e90ff,
iscS,iscS,1215.0,-0.0010622988746035844,Unknown,#1e90ff,
setB,setB,1182.0,-0.0004287486028624698,Unknown,#1e90ff,
ygiL,ygiL,552.0,-0.003226808528415859,Unknown,#1e90ff,
yacL,yacL,363.0,-0.0004610254347790033,Unknown,#1e90ff,
iscR,iscR,489.0,-0.001529690260067582,Unknown,#1e90ff,
crp,crp,633.0,0.0024115777481347324,Unknown,#1e90ff,
eaeH,eaeH,872.0,-0.0012786982639227062,Unknown,#1e90ff,
proB,proB,1104.0,-0.0007092798786470666,Unknown,#1e90ff,
yfjL,yfjL,1617.0,-0.0011204893980175255,Unknown,#1e90ff,
pdhR,pdhR,765.0,-0.004618965233676136,Unknown,#1e90ff,
ykgD,ykgD,284.0,-0.0008209487370913847,Unknown,#1e90ff,
aroL,aroL,525.0,-8.808952363324351e-05,Unknown,#1e90ff,
ydaQ,ydaQ,216.0,0.0004311522303032689,Unknown,#1e90ff,
pykF,pykF,1413.0,-0.0018469473056029531,Unknown,#1e90ff,
gsk,gsk,1305.0,-0.0019385536294430493,Unknown,#1e90ff,
serC,serC,1089.0,-0.0014100291021168232,Unknown,#1e90ff,
yohC,yohC,588.0,0.002004033369012177,Unknown,#1e90ff,
sdhC,sdhC,390.0,0.0012523261248134074,Unknown,#1e90ff,
smtA,smtA,786.0,-0.0016640813171397895,Unknown,#1e90ff,
cysB,cysB,975.0,0.0009414337930502369,Unknown,#1e90ff,
csgC,csgC,333.0,0.0017653192742727694,Unknown,#1e90ff,
mngR,mngR,723.0,0.00028827343630837275,Unknown,#1e90ff,
amiA,amiA,870.0,0.000522777326987125,Unknown,#1e90ff,
aroH,aroH,1047.0,-0.0010782616899814457,Unknown,#1e90ff,
mviN,mviN,511.0,0.0009524363715900108,Unknown,#1e90ff,
tktA,tktA,1992.0,-0.0012035404832568019,Unknown,#1e90ff,
slp,slp,567.0,-0.0021805114671587947,Unknown,#1e90ff,
ycjL,ycjL,258.0,0.002436481362674385,Unknown,#1e90ff,
ycgM,ycgM,660.0,-0.001246601352468133,Unknown,#1e90ff,
nuoM,nuoM,1530.0,-0.002727789035998285,Unknown,#1e90ff,
rfaD,rfaD,310.0,-3.1608141762262675e-05,Unknown,#1e90ff,
ycjX,ycjX,1398.0,-0.00010978136037010699,Unknown,#1e90ff,
ycjM,ycjM,1680.0,-0.003303215024061501,Unknown,#1e90ff,
insB_4,insB_4,167.0,0.0005722695810254662,Unknown,#1e90ff,
murC,murC,1476.0,-0.0015605508245062085,Unknown,#1e90ff,
yncE,yncE,1062.0,-0.00151124790427275,Unknown,#1e90ff,
ycbR,ycbR,699.0,0.000197723710880382,Unknown,#1e90ff,
hydN,hydN,528.0,-0.0008955706434790045,Unknown,#1e90ff,
mrcB,mrcB,2535.0,-0.0025660809758119283,Unknown,#1e90ff,
yneJ,yneJ,882.0,0.0006103077402804048,Unknown,#1e90ff,
ycbB,ycbB,615.0,0.001106812545331195,Unknown,#1e90ff,
hycB,hycB,612.0,-0.0017894145241007212,Unknown,#1e90ff,
fhuA,fhuA,2244.0,-0.00013379804877331478,Unknown,#1e90ff,
ydiQ,ydiQ,765.0,-0.0020606710575520994,Unknown,#1e90ff,
hemG,hemG,546.0,-0.0012346598936710507,Unknown,#1e90ff,
cueO,cueO,1551.0,0.0005717756773810834,Unknown,#1e90ff,
rpoH,rpoH,855.0,4.7791813158255544e-05,Unknown,#1e90ff,
b4285,b4285,1041.0,-0.0007362541800830512,Unknown,#1e90ff,
cusC,cusC,1374.0,-0.005451042922213672,Unknown,#1e90ff,
nac,nac,918.0,0.0020641374215483667,Unknown,#1e90ff,
yiaT,yiaT,741.0,0.0014765362080652266,Unknown,#1e90ff,
wrbA,wrbA,597.0,-0.0017990990215912461,Unknown,#1e90ff,
ybdR,ybdR,1239.0,-0.002984881994780153,Unknown,#1e90ff,
yidK,yidK,1716.0,-0.0016347906726878136,Unknown,#1e90ff,
appA,appA,1299.0,4.422629313012294e-06,Unknown,#1e90ff,
ybeR,ybeR,708.0,0.0009434765781043096,Unknown,#1e90ff,
rsuA,rsuA,696.0,-0.00195925306994468,Unknown,#1e90ff,
yidR,yidR,1248.0,-0.0030195255181752144,Unknown,#1e90ff,
phoH,phoH,1065.0,-0.0009006143786245958,Unknown,#1e90ff,
ybeU,ybeU,708.0,-0.0005944789666682482,Unknown,#1e90ff,
yfiC,yfiC,735.0,-0.0009289011085638775,Unknown,#1e90ff,
yidH,yidH,348.0,-0.0006015432986896485,Unknown,#1e90ff,
ycjY,ycjY,921.0,0.0004360033804550767,Unknown,#1e90ff,
ubiF,ubiF,1176.0,-0.000885999456513673,Unknown,#1e90ff,
yagY,yagY,669.0,-0.004231916111893952,Unknown,#1e90ff,
yajG,yajG,579.0,0.0005611965910065919,Unknown,#1e90ff,
fepA,fepA,2241.0,5.927383761445526e-05,Unknown,#1e90ff,
ybhE,ybhE,993.0,0.0005142155603971333,Unknown,#1e90ff,
yagZ,yagZ,585.0,-0.0021120377583429216,Unknown,#1e90ff,
mlc,mlc,1221.0,-0.0034558316390030084,Unknown,#1e90ff,
narX,narX,1797.0,0.0008985057391691953,Unknown,#1e90ff,
ugpB,ugpB,1317.0,0.0005246752419043332,Unknown,#1e90ff,
ykgI,ykgI,66.0,6.479205716459546e-05,Unknown,#1e90ff,
pitB,pitB,1500.0,-0.0015814839152153582,Unknown,#1e90ff,
yciI,yciI,297.0,-0.0023628429509699343,Unknown,#1e90ff,
dctA,dctA,1287.0,-0.001564383654622361,Unknown,#1e90ff,
b0309,b0309,213.0,0.001012725147884339,Unknown,#1e90ff,
fecA,fecA,2325.0,-0.0003524687292519957,Unknown,#1e90ff,
uxaC,uxaC,1413.0,0.002114622206427157,Unknown,#1e90ff,
dppA,dppA,1608.0,-0.0005006650614086538,Unknown,#1e90ff,
yafK,yafK,741.0,0.00038393401831854135,Unknown,#1e90ff,
ychM,ychM,559.0,0.0006446479744045062,Unknown,#1e90ff,
ppiA,ppiA,573.0,-0.00022478397935628893,Unknown,#1e90ff,
alsB,alsB,936.0,0.0004774558404460549,Unknown,#1e90ff,
mutT,mutT,390.0,-0.011375567046925423,Unknown,#1e90ff,
xasA,xasA,511.0,0.0006550741638056934,Unknown,#1e90ff,
shiA,shiA,1317.0,-0.0004532888351241127,Unknown,#1e90ff,
dcuA,dcuA,1302.0,0.0016649131278973072,Unknown,#1e90ff,
dinB,dinB,1056.0,-0.0001576108434528578,Unknown,#1e90ff,
chbA,chbA,351.0,0.003134223932866007,Unknown,#1e90ff,
yncG,yncG,618.0,0.0013073303806595505,Unknown,#1e90ff,
ybfG,ybfG,651.0,-6.55890570487827e-05,Unknown,#1e90ff,
brnQ,brnQ,1320.0,-0.0007588109385687858,Unknown,#1e90ff,
b1997,insC3,366.0,-0.0004243283753748984,Unknown,#1e90ff,
glpA,glpA,1629.0,-0.0009569096111226828,Unknown,#1e90ff,
cvpA,cvpA,489.0,0.0016332004906143994,Unknown,#1e90ff,
ftsK,ftsK,3990.0,0.0001385034889972303,Unknown,#1e90ff,
mtr,mtr,1245.0,-0.0027595551614649594,Unknown,#1e90ff,
fadL,fadL,1341.0,0.0008712297503370793,Unknown,#1e90ff,
ybiJ,ybiJ,261.0,-0.0003298183693550528,Unknown,#1e90ff,
ydgL,ydgL,460.0,0.0010320726002100856,Unknown,#1e90ff,
cadB,cadB,1335.0,-0.0017504304368048907,Unknown,#1e90ff,
nupC,nupC,1203.0,-0.0013806396885775027,Unknown,#1e90ff,
nmpC,nmpC,1040.0,-0.0010796461999416352,Unknown,#1e90ff,
sodB,sodB,582.0,-0.002515080687589944,Unknown,#1e90ff,
treB,treB,1422.0,0.0018903784570284186,Unknown,#1e90ff,
yqeG,yqeG,1230.0,-0.0013094674760941415,Unknown,#1e90ff,
ybiU,ybiU,1266.0,-0.003033597522880882,Unknown,#1e90ff,
rpoD,rpoD,1842.0,0.0002734073941246606,Unknown,#1e90ff,
fimD,fimD,2637.0,-0.0010842313058674335,Unknown,#1e90ff,
fdhF,fdhF,2148.0,-0.00044337208964861935,Unknown,#1e90ff,
ompG,ompG,906.0,0.0012050392001401633,Unknown,#1e90ff,
yeaU,yeaU,361.0,-0.0025537784863263373,Unknown,#1e90ff,
mntR,mntR,468.0,0.0012989657651633025,Unknown,#1e90ff,
nudE,nudE,561.0,-0.001559215688612312,Unknown,#1e90ff,
lpp,lpp,237.0,-0.0003260295701329596,Unknown,#1e90ff,
yedX,yedX,414.0,0.00035641469468828286,Unknown,#1e90ff,
yliI,yliI,1116.0,0.00020439488653209992,Unknown,#1e90ff,
yhhM,yhhM,360.0,-0.000370244381192606,Unknown,#1e90ff,
rcsA,rcsA,624.0,-0.005955148837529123,Unknown,#1e90ff,
ypdA,ypdA,1698.0,-0.002524741708766669,Unknown,#1e90ff,
ybjN,ybjN,477.0,0.0020434043323621152,Unknown,#1e90ff,
sirA,sirA,444.0,-0.0008027580502675847,Unknown,#1e90ff,
agn43,agn43,2106.0,-5.644038668833673e-05,Unknown,#1e90ff,
yjiT,yjiT,1518.0,-0.0008933079207781703,Unknown,#1e90ff,
folA,folA,480.0,0.00010521001197048464,Unknown,#1e90ff,
norR,norR,1515.0,0.0006919641583226622,Unknown,#1e90ff,
mltC,mltC,1080.0,-0.0024551404709927736,Unknown,#1e90ff,
citT,citT,1464.0,-0.002975135783199221,Unknown,#1e90ff,
hemH,hemH,963.0,4.379171474283794e-05,Unknown,#1e90ff,
ygbI,ygbI,768.0,-0.0003624239633791149,Unknown,#1e90ff,
yidC,yidC,1647.0,-9.55366247217171e-05,Unknown,#1e90ff,
galE,galE,1017.0,0.0009203268686542287,Unknown,#1e90ff,
dusC,dusC,948.0,0.00016067978154751472,Unknown,#1e90ff,
ssuE,ssuE,576.0,-0.002975783429574221,Unknown,#1e90ff,
purM,purM,1038.0,0.00016164572312845848,Unknown,#1e90ff,
hisL,hisL,51.0,-0.00207373384386301,Unknown,#1e90ff,
yeiE,yeiE,882.0,0.006279655797407031,Unknown,#1e90ff,
leuS,leuS,2583.0,0.0005210007942514494,Unknown,#1e90ff,
ygiH,ygiH,615.0,0.00028829216840676965,Unknown,#1e90ff,
cysK,cysK,972.0,0.0006475077825598419,Unknown,#1e90ff,
yejO,yejO,2525.0,0.0005819895066088065,Unknown,#1e90ff,
rluE,rluE,654.0,-0.0008011341153178363,Unknown,#1e90ff,
udp,udp,762.0,-0.0010520598874427377,Unknown,#1e90ff,
pheL,pheL,48.0,0.00044541327602928507,Unknown,#1e90ff,
elaA,elaA,462.0,-0.0017040614783763884,Unknown,#1e90ff,
alsR,alsR,891.0,0.0005203232145868242,Unknown,#1e90ff,
fxsA,fxsA,477.0,0.002514791681896895,Unknown,#1e90ff,
dapF,dapF,825.0,0.0006646442803321406,Unknown,#1e90ff,
ppiB,ppiB,495.0,0.0011395490623544902,Unknown,#1e90ff,
maeB,maeB,2280.0,-0.001729510233271867,Unknown,#1e90ff,
cysQ,cysQ,741.0,0.013149864161387087,Unknown,#1e90ff,
tyrB,tyrB,1194.0,-2.283256922964938e-05,Unknown,#1e90ff,
ligT,ligT,531.0,-0.0003622354826075025,Unknown,#1e90ff,
frdA,frdA,1809.0,0.001499642509734258,Unknown,#1e90ff,
deoC,deoC,780.0,-0.0013066683290526274,Unknown,#1e90ff,
yajB,yajB,579.0,-0.0031820347183384003,Unknown,#1e90ff,
ydiY,ydiY,759.0,-0.002091523646377027,Unknown,#1e90ff,
metK,metK,1155.0,-0.0024451316334307195,Unknown,#1e90ff,
argA,argA,1332.0,-0.0012145435821730645,Unknown,#1e90ff,
ybfF,ybfF,765.0,-0.002968521376606077,Unknown,#1e90ff,
uvrA,uvrA,2823.0,-0.0009211505344137547,Unknown,#1e90ff,
ykgM,ykgM,264.0,-0.015542862201109531,Unknown,#1e90ff,
lysR,lysR,936.0,-0.0012791121890768408,Unknown,#1e90ff,
yccF,yccF,447.0,-0.00024520411679986866,Unknown,#1e90ff,
fruB,fruB,1131.0,-0.001491765686077997,Unknown,#1e90ff,
ykgC,ykgC,1323.0,-0.00108486017677933,Unknown,#1e90ff,
metC,metC,1188.0,-0.0014844514266587794,Unknown,#1e90ff,
yecM,yecM,567.0,-0.0016803334921132774,Unknown,#1e90ff,
nfo,nfo,858.0,-0.0017155736964195967,Unknown,#1e90ff,
ydiU,ydiU,1437.0,0.0005600810749456286,Unknown,#1e90ff,
gloA,gloA,408.0,0.00013102523720590398,Unknown,#1e90ff,
ybiV,ybiV,816.0,-0.00018229117369628515,Unknown,#1e90ff,
yfiF,yfiF,1038.0,-0.004901685137301682,Unknown,#1e90ff,
ddlA,ddlA,1095.0,-0.0012062169378623366,Unknown,#1e90ff,
ybdL,ybdL,1161.0,-0.002287073351908475,Unknown,#1e90ff,
ybhQ,ybhQ,411.0,0.0018799977516755465,Unknown,#1e90ff,
rof,rof,255.0,-0.0016921394935343415,Unknown,#1e90ff,
ybiF,ybiF,885.0,0.0012891571479849515,Unknown,#1e90ff,
rhlE,rhlE,1365.0,-0.0008416091231629253,Unknown,#1e90ff,
ybiN,ybiN,924.0,-0.0012170740973670034,Unknown,#1e90ff,
qseB,qseB,660.0,-0.0007569442340172827,Unknown,#1e90ff,
mipA,mipA,747.0,0.01390339926816523,Unknown,#1e90ff,
ybjK,ybjK,534.0,-0.0052218141779303544,Unknown,#1e90ff,
sbmA,sbmA,1221.0,-0.0004267244390212,Unknown,#1e90ff,
zupT,zupT,774.0,-0.0041997270891442895,Unknown,#1e90ff,
dsrA,dsrA,1215.0,-0.001996136563830077,Unknown,#1e90ff,
yafS,yafS,723.0,0.0004943918716162443,Unknown,#1e90ff,
ybbL,fetA,675.0,-0.0012319841363932938,Unknown,#1e90ff,
ecfG,ecfG,618.0,-0.002523185859899968,Unknown,#1e90ff,
rcsC,rcsC,2850.0,0.0006596573651768267,Unknown,#1e90ff,
dpiB,citA,1659.0,-0.002426577783189714,Unknown,#1e90ff,
kdsB,kdsB,747.0,-0.003196473813150078,Unknown,#1e90ff,
yqjI,yqjI,624.0,-0.002484573507681489,Unknown,#1e90ff,
ypeA,ypeA,426.0,0.001110638789832592,Unknown,#1e90ff,
ydgH,ydgH,945.0,-0.002765737399458885,Unknown,#1e90ff,
entS,entS,1251.0,0.000174797428335296,Unknown,#1e90ff,
ybaY,ybaY,573.0,0.0010733068874105812,Unknown,#1e90ff,
hofM,hofM,780.0,0.0011799047735985366,Unknown,#1e90ff,
yegE,yegE,3318.0,-0.002442264179699123,Unknown,#1e90ff,
lolC,lolC,1200.0,0.00018992669938597831,Unknown,#1e90ff,
pgpB,pgpB,765.0,-0.0003212776215514168,Unknown,#1e90ff,
b3505,insH11,1017.0,0.0007084859727183357,Unknown,#1e90ff,
yfeN,yfeN,765.0,-0.000830661659128964,Unknown,#1e90ff,
pepT,pepT,1227.0,0.0013084386428818106,Unknown,#1e90ff,
yfdC,yfdC,933.0,-0.0006708059727679938,Unknown,#1e90ff,
htrL,yibB,858.0,-0.0011253300495445726,Unknown,#1e90ff,
yqgA,yqgA,708.0,0.00020390988618601116,Unknown,#1e90ff,
znuC,znuC,756.0,-0.00750761923380196,Unknown,#1e90ff,
ecfD,yfhL,258.0,0.001316083250567317,Unknown,#1e90ff,
rplT,rplT,357.0,-0.0006848199135856703,Unknown,#1e90ff,
yghU,yghU,867.0,-0.00022212792304344482,Unknown,#1e90ff,
yfhH,yfhH,849.0,0.00015623886982211844,Unknown,#1e90ff,
yqiJ,yqiJ,630.0,0.0020798126165755093,Unknown,#1e90ff,
rpmI,rpmI,198.0,0.00019491415601805785,Unknown,#1e90ff,
pldA,pldA,870.0,-0.0007121651590568946,Unknown,#1e90ff,
yrbG,yrbG,978.0,0.0012198555399663747,Unknown,#1e90ff,
dacB,dacB,1434.0,-0.0005653505463851617,Unknown,#1e90ff,
rrfG,rrfG,120.0,-0.00030876112112309783,Unknown,#1e90ff,
lacZ,lacZ,3075.0,-0.004038513079285622,Unknown,#1e90ff,
yheS,yheS,1914.0,0.0008397281117504463,Unknown,#1e90ff,
ydiV,ydiV,714.0,-0.0009932467830367387,Unknown,#1e90ff,
ygfU,uacT,1449.0,0.0003097211115527898,Unknown,#1e90ff,
ybjH,ybjH,285.0,-0.0021156403725035486,Unknown,#1e90ff,
recN,recN,1662.0,0.0012672336748801173,Unknown,#1e90ff,
yeaE,yeaE,855.0,-0.0007437538396334277,Unknown,#1e90ff,
pitA,pitA,1500.0,1.4784755894652335e-05,Unknown,#1e90ff,
ymcC,gfcB,645.0,-0.0017598733864724637,Unknown,#1e90ff,
ilvD,ilvD,1851.0,-0.0014743264310527592,Unknown,#1e90ff,
manY,manY,801.0,-0.0006497360783396289,Unknown,#1e90ff,
yhfA,yhfA,405.0,-0.002370716573204845,Unknown,#1e90ff,
aes,aes,960.0,-0.007781589468941094,Unknown,#1e90ff,
ygjG,patA,1380.0,0.0019210680690594016,Unknown,#1e90ff,
mrp,mrp,1110.0,-0.004774803286418319,Unknown,#1e90ff,
msrB,msrB,414.0,9.906069917633432e-06,Unknown,#1e90ff,
ycbC,elyC,780.0,-0.0033985231118276713,Unknown,#1e90ff,
argG,argG,1344.0,-0.0021435034181922674,Unknown,#1e90ff,
yejK,yejK,1008.0,0.0007624137122184037,Unknown,#1e90ff,
yacH,yacH,1854.0,-0.00216591767501086,Unknown,#1e90ff,
upp,upp,627.0,-0.003955562310293317,Unknown,#1e90ff,
asnA,asnA,993.0,-0.002708254405297339,Unknown,#1e90ff,
entF,entF,3882.0,-0.0011879037017934026,Unknown,#1e90ff,
dps,dps,504.0,-0.0009192104527028278,Unknown,#1e90ff,
murB,murB,1029.0,-0.0014080436620861293,Unknown,#1e90ff,
poxB,poxB,1719.0,-0.0012670132098719475,Unknown,#1e90ff,
acpP,acpP,237.0,-0.0007521066995104775,Unknown,#1e90ff,
torS,torS,2745.0,0.00013945112325018273,Unknown,#1e90ff,
uidA,uidA,1812.0,-0.0006677081435918807,Unknown,#1e90ff,
U66,U66,0.0,0.002735630362294614,Unknown,#1e90ff,
torR,torR,693.0,-0.0019624092732556165,Unknown,#1e90ff,
gatY,gatY,855.0,-0.0011950066452845929,Unknown,#1e90ff,
pabC,pabC,807.0,-0.0008975881966762244,Unknown,#1e90ff,
adhE,adhE,2676.0,-0.003201212349813432,Unknown,#1e90ff,
yjbB,yjbB,1632.0,-0.0010010707995388656,Unknown,#1e90ff,
galS,galS,1041.0,-0.00026424392330227415,Unknown,#1e90ff,
molR_2,molR_2,822.0,-0.0020503396843560037,Unknown,#1e90ff,
b2192,b2192,1017.0,-0.001707247054437175,Unknown,#1e90ff,
yjbE,yjbE,243.0,-0.003248149605933577,Unknown,#1e90ff,
yjcH,yjcH,315.0,-0.00039638759510125966,Unknown,#1e90ff,
ubiE,ubiE,756.0,0.0024455063953064387,Unknown,#1e90ff,
yfbV,yfbV,456.0,-0.000834337790729478,Unknown,#1e90ff,
yjbF,yjbF,639.0,-8.312168851261959e-05,Unknown,#1e90ff,
yjcO,yjcO,690.0,0.0016323031834326685,Unknown,#1e90ff,
hemN,hemN,1374.0,8.978209712950048e-05,Unknown,#1e90ff,
aegA,aegA,1980.0,-0.00011933095556742046,Unknown,#1e90ff,
psiE,psiE,408.0,-0.0008644125878345222,Unknown,#1e90ff,
mdtO,mdtO,2052.0,-0.0006356833997415379,Unknown,#1e90ff,
mog,mog,588.0,0.0006923958653351293,Unknown,#1e90ff,
ygiP,ygiP,933.0,-0.0006654227385297419,Unknown,#1e90ff,
yjbJ,yjbJ,210.0,-0.0007238440052606166,Unknown,#1e90ff,
mdtN,mdtN,1032.0,-0.000431494501826819,Unknown,#1e90ff,
pspE,pspE,315.0,-0.000612290891003795,Unknown,#1e90ff,
glpE,glpE,327.0,0.0005156296311179176,Unknown,#1e90ff,
yjbI,yjbI,1326.0,-0.0021438279305584732,Unknown,#1e90ff,
phnQ,phnQ,405.0,0.0011207381798885763,Unknown,#1e90ff,
fdoG,fdoG,3051.0,0.00028074610338080675,Unknown,#1e90ff,
yjdB,eptA,1644.0,0.0016948621347546578,Unknown,#1e90ff,
sfmA,sfmA,543.0,-0.0015415196807589382,Unknown,#1e90ff,
zraP,zraP,426.0,-0.0005131807597354055,Unknown,#1e90ff,
dusA,dusA,1038.0,-0.0008684821450151503,Unknown,#1e90ff,
aniC,adiC,1338.0,-0.0023776962840929626,Unknown,#1e90ff,
bioB,bioB,1041.0,-0.001666579000884667,Unknown,#1e90ff,
dcuS,dcuS,1632.0,0.00037899026618106287,Unknown,#1e90ff,
yjbQ,yjbQ,417.0,1.7543829380883834e-05,Unknown,#1e90ff,
yjdF,yjdF,630.0,-0.0009971872926689683,Unknown,#1e90ff,
gltX,gltX,1416.0,-0.0007506384467706084,Unknown,#1e90ff,
xylF,xylF,993.0,-0.0017129535437561572,Unknown,#1e90ff,
yccM,yccM,1074.0,-0.0020814723754301666,Unknown,#1e90ff,
rmuC,rmuC,1428.0,0.0007293247297639027,Unknown,#1e90ff,
ygjI,ygjI,1434.0,-0.0010745141736697406,Unknown,#1e90ff,
corA,corA,951.0,0.034273676536977285,Unknown,#1e90ff,
ybcV,ybcV,411.0,-0.0007680407265434043,Unknown,#1e90ff,
yaiA,yaiA,192.0,-0.000499941234011203,Unknown,#1e90ff,
frlA,frlA,1338.0,-0.03268043730407953,Unknown,#1e90ff,
cysZ,cysZ,762.0,0.0015323693072423338,Unknown,#1e90ff,
ybhI,ybhI,1434.0,-0.0005040207860292867,Unknown,#1e90ff,
aidB,aidB,1626.0,0.0006724058999679983,Unknown,#1e90ff,
yeeR,yeeR,1533.0,-0.001525474585359916,Unknown,#1e90ff,
codB,codB,1260.0,0.0002228598608053289,Unknown,#1e90ff,
potF,potF,1113.0,-0.0015938604029361158,Unknown,#1e90ff,
ybfD,ybfD,762.0,-0.0022768971021287143,Unknown,#1e90ff,
yeeV,cbtA,375.0,-0.0007899167609866707,Unknown,#1e90ff,
mscL,mscL,411.0,-0.0016229697689414025,Unknown,#1e90ff,
oppA,oppA,1632.0,-0.0015606362337712196,Unknown,#1e90ff,
ybgA,ybgA,510.0,0.0011745476594660431,Unknown,#1e90ff,
yegP,yegP,333.0,-0.0015058704884722829,Unknown,#1e90ff,
gntT,gntT,1317.0,0.0023382504889741538,Unknown,#1e90ff,
ydcS,ydcS,1146.0,0.0009851429506670683,Unknown,#1e90ff,
b0725,b0725,261.0,-0.0015393267769832164,Unknown,#1e90ff,
yfaD,yfaD,900.0,-0.002040176757145673,Unknown,#1e90ff,
yeaV,yeaV,1446.0,-0.0010430380608886481,Unknown,#1e90ff,
ybgE,ybgE,294.0,-0.0011963930679485199,Unknown,#1e90ff,
yfdG,yfdG,360.0,-0.003248860607855022,Unknown,#1e90ff,
lctP,lctP,1653.0,0.0013537020923104135,Unknown,#1e90ff,
yejA,yejA,1815.0,0.002364468011073768,Unknown,#1e90ff,
ybgC,ybgC,405.0,-0.0004971029754960909,Unknown,#1e90ff,
yfdQ,yfdQ,825.0,-6.347849877784028e-05,Unknown,#1e90ff,
rbsD,rbsD,420.0,-0.0010512320848647505,Unknown,#1e90ff,
sstT,sstT,1245.0,0.002960540044587105,Unknown,#1e90ff,
ybhL,ybhL,705.0,-0.0014058326510712506,Unknown,#1e90ff,
yffS,yffS,810.0,-0.0065713030472397795,Unknown,#1e90ff,
