,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-0.8412873216,0.4235818259670897,3.0,0.0,-0.9142457099,1.0,-0.3859652351,2.0,-1.2236510198000001,,
1,AB0057_PGcoculture__AB ,-2.5000002068509275e-11,0.27487211229422326,4.0,3.0,-0.27507930740000003,4.0,0.050245474500000005,5.0,-0.13577220010000002,6.0,0.36060603290000004
2,AB0057_PGcoculture__ABPG,-2.4843848800250004,0.11863012475012838,4.0,7.0,-2.6210670781000003,8.0,-2.5283234801,9.0,-2.4455271742,10.0,-2.3426217877
3,AB5075_AZI__AZI_000,0.0,0.49599648374390726,2.0,11.0,0.3507224771,17.0,-0.3507224771,,,,
4,AB5075_AZI__preculture,-1.2182024941,0.20472775081732478,2.0,12.0,-1.0734381132,13.0,-1.3629668750000001,,,,
5,AB5075_AZI__AZI_040,-17.27342942605,0.4033411338120904,2.0,14.0,-16.9882241752,18.0,-17.5586346769,,,,
6,AB5075_AZI__AZI_028,-5.5193414380500005,1.7364052559214223,2.0,15.0,-4.2915175067,19.0,-6.7471653694,,,,
7,AB5075_AZI__AZI_003,-0.12682663225,0.6574144782913076,2.0,16.0,-0.5916888679,20.0,0.3380356034,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,2.6504734978,2.8273475506874064,3.0,21.0,0.47453603660000004,28.0,1.6306314456000002,29.0,5.8462530112,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,1.8223736392035552,3.0,22.0,1.2472735413,23.0,0.844108853,24.0,-2.0913823943,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,7.182136247766667,0.44802480945996676,3.0,25.0,7.1839709904,26.0,6.7331968846,27.0,7.6292408683,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,3.0769427890643275,3.0,30.0,-0.42733833860000003,32.0,3.2682744442000002,34.0,-2.8409361056,,
12,AB5075_VIR-O_LSO__LSO,-3.2735779276,0.9876111491400336,3.0,31.0,-2.4524772602000002,33.0,-2.9987662749,35.0,-4.3694902477,,
13,AB5075_Zinc__Control,0.0,0.6209555883071757,3.0,36.0,-0.0020849317,37.0,-0.6199104973,38.0,0.621995429,,
14,AB5075_Zinc__Zinc,4.146306177950001,0.148682594266146,2.0,39.0,4.2514406486,40.0,4.0411717073,,,,
15,AB5075_biofilm+abx__planktonic,-3.333341010621401e-11,2.953939003066145,3.0,41.0,-3.4000228621,42.0,1.9358907156,44.0,1.4641321464,,
16,AB5075_biofilm+abx__biofilm,-2.216083392333333,2.2953643958569567,3.0,43.0,-4.8037232031,45.0,-0.4254860045,46.0,-1.4190409694000001,,
17,AB5075_biofilm+abx__cip_biofilm,6.2993598686666665,4.085172221044324,3.0,47.0,10.5551193888,48.0,2.4093747611,50.0,5.9335854561,,
18,AB5075_biofilm+abx__tet_biofilm,-4.2027327357,1.2707182386561409,3.0,49.0,-3.1049350424,51.0,-3.9085094023,52.0,-5.5947537624,,
19,AB5075_gigAB__kan_gigB,2.3842013841000003,0.864903382167108,3.0,53.0,2.2931949767,54.0,3.2910095488,55.0,1.5683996268,,
20,AB5075_gigAB__gigB,2.0873897752333335,0.2726967329324845,3.0,56.0,1.8612617724,57.0,2.3902249623,58.0,2.010682591,,
21,AB5075_gigAB__kan_gigA,0.9378005552333333,1.556412130876898,3.0,59.0,0.1050612929,60.0,-0.0250787802,61.0,2.733419153,,
22,AB5075_gigAB__gigA,-0.03602116899999993,2.429392036397852,3.0,62.0,1.7624420026,63.0,-2.7996811744,64.0,0.9291756648,,
23,AB5075_gigAB__kan_WT,4.000127819966667,0.2696787554280542,3.0,65.0,4.3021975393,66.0,3.9146066583,67.0,3.7835792623,,
24,AB5075_gigAB__WT,0.0,1.7910645907663005,3.0,68.0,0.2928142614,69.0,1.6266149291,70.0,-1.9194291905,,
25,AB5075_med__CA-MHB,-8.5726957206,5.367726412029224,2.0,71.0,-4.7771399751,72.0,-12.3682514661,,,,
26,AB5075_med__CA-MHB_pH6,-11.65434873605,0.3605379009690796,2.0,73.0,-11.9092875307,74.0,-11.3994099414,,,,
