k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,0.02646726941689849,,,
5,Lead,False,0.013608816107735035,,,
3,Cadmium,False,-0.0121000434178859,,,
13,UC-6,False,0.0089807515963912,,,
10,Copper,False,0.007198980594985188,,,
4,UC-4,False,0.006787085183896124,,,
11,Chromium,False,0.004848706345073879,,,
2,UC-3,False,0.004039337662979961,,,
12,Zinc - Intermediate,False,-0.0031144107349710647,,,
1,UC-2,False,0.0026960471249185504,,,
7,Zinc - Steady,False,0.002653417317196727,,,
6,Iron,False,-0.002114327410236001,,,
0,UC-1,False,0.0009524363715900108,,,
9,UC-5,False,0.0005382792371975999,,,
8,Zinc - Fast,False,1.811852137791448e-05,,,
