k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.019081696476787327,,,
10,Copper,False,-0.009601288456469776,,,
13,UC-6,False,0.0057503986125811936,,,
6,Iron,False,-0.005674044485203922,,,
11,Chromium,False,-0.0032677752361632887,,,
14,UC-7,False,-0.0030951320310123264,,,
0,UC-1,False,0.0027117465902119875,,,
1,UC-2,False,0.002430047753732652,,,
2,UC-3,False,0.0022676393296569585,,,
4,UC-4,False,0.00217425893060863,,,
3,Cadmium,False,-0.002115642135031521,,,
12,Zinc - Intermediate,False,-0.0015626506647095086,,,
8,Zinc - Fast,False,0.0011662923730909824,,,
7,Zinc - Steady,False,-0.0007600744426599702,,,
9,UC-5,False,-0.00022005388798635367,,,
