sample,BSU12030
LBexp_1,16.3641
LBexp_2,14.7186
LBexp_3,14.8337
LBtran_1,10.9713
LBtran_2,11.3238
LBtran_3,11.5154
LBstat_1,11.2766
LBstat_2,10.8836
LBstat_3,10.7382
LBGexp_1,12.4392
LBGexp_2,12.3384
LBGexp_3,12.3219
LBGtran_2,11.7936
LBGtran_3,12.7585
LBGstat_1,12.3407
LBGstat_2,11.3207
LBGstat_3,11.6686
S0_1,11.9162
S0_2,11.968
S0_3,12.0681
S1_1,12.15
S1_2,12.1238
S1_3,12.2009
S2_1,11.2679
S2_2,11.1691
S2_3,10.6283
S3_1,11.1809
S3_2,11.3148
S4_1,11.3019
S4_2,10.9361
S4_3,10.6513
S5_1,10.4296
S5_2,10.5485
S5_3,10.8646
S6_1,9.8853
S6_2,7.8782
S6_3,9.9259
S6/t_1,10.0577
S6/t_2,7.6443
S6_4,10.2666
S6_5,10.3629
S6_6,10.4184
S7_4,10.5052
S7_5,10.498
S7_6,10.461
S8_4,10.2661
S8_5,9.8356
G135_1,10.8724
G135_3,9.3714
G150_1,14.0466
G150_2,14.6745
G150_3,13.2979
G180_1,11.9318
G180_2,12.0826
G180_3,10.7854
C30_1,11.7922
C30_2,11.8973
C90_1,11.3195
C90_2,11.7374
BI_1,13.0843
BI_2,13.4824
BC_2,11.4204
BC/t_1,10.767
BC/t_2,11.1575
BC_1,10.9626
Sw_1,11.3982
Sw_2,11.9288
BT_1,10.7182
BT_2,9.7234
B36_1,11.3196
B36_2,11.1569
B60_1,11.7406
B60_2,11.7609
M9exp_1,12.4519
M9exp_2,12.0523
M9exp_3,11.8467
M9tran_1,12.021
M9tran_2,11.764
M9tran_3,12.1499
M9stat_1,10.603
M9stat_2,10.0664
M9stat_3,10.3859
M+G_1,10.894
M+G_2,11.3772
M+G_3,11.3788
Glu_1,11.8509
Glu_2,11.4077
Glu_3,11.8421
Fru_1,13.0682
Fru_2,14.8969
Fru_3,14.2479
Mal_1,10.8802
Mal_2,11.139
Mal_3,11.6211
G+S_2,11.2675
G+S_3,11.4495
Pyr_1,10.7575
Pyr_2,10.7697
Pyr_3,10.754
Gly_1,9.9573
Gly_2,10.7681
Gly_3,9.3215
Glucon_1,10.6253
Glucon_2,11.4852
Glucon_3,11.205
aero_1,12.7353
aero_2,11.5451
aero_3,12.6452
nit_1,11.5771
nit_2,12.0088
nit_3,11.6323
ferm_1,11.7674
ferm_2,11.679
ferm_3,11.9174
T-5.40H_1,12.5066
T-4.40H_1,12.1444
T-3.40H_1,12.1839
T-2.40H_1,11.8079
T-1.40H_1,11.6685
T-1.10H_1,11.7573
T-0.40H_1,11.5477
T0.0H_1,11.3778
T0.30H_1,14.5935
T1.0H_1,12.639
T1.30H_1,11.9899
T2.0H_1,11.638
T2.30H_1,12.2082
T3.0H_1,11.5345
T3.30H_1,11.6968
T4.0H_1,11.3267
T5.0H_1,10.6067
HPh_1,12.9618
HPh_2,12.918
HPh_3,13.2016
LPh_1,12.9236
LPh_2,13.2183
LPh_3,12.5149
LPhT_1,12.0868
LPhT_2,12.1635
LPhT_3,12.1109
SMMPr_1,11.6443
SMMPr_2,11.6993
SMMPr_3,11.6834
HiTm_1,9.4723
HiTm_2,11.062
HiTm_3,11.088
LoTm_1,12.8204
LoTm_2,12.5354
LoTm_3,12.3844
HiOs_1,12.17
HiOs_2,11.8525
HiOs_3,12.0586
BMM_1,12.5086
BMM_2,12.3113
BMM_3,12.1724
Heat_1,12.5796
Heat_2,12.1119
Heat_3,11.8154
Cold_1,11.9975
Cold_2,11.3628
Cold_3,10.9367
Etha_1,9.8599
Etha_2,9.9748
Etha_3,10.2706
SMM_1,11.8335
SMM_2,11.7909
SMM_3,11.6322
Salt_1,10.6183
Salt_2,10.3425
Salt_3,10.2437
Mt0_1,14.0246
Mt0_3,16.2993
M0t45_1,12.0447
M0t45_2,12.9198
M0t45_3,12.5777
M0t90_1,11.2722
M0t90_2,12.2057
M0t90_3,11.4173
M40t45_1,11.3395
M40t45_2,11.3933
M40t45_3,12.8272
M40t90_1,11.291
M40t90_2,12.0899
M40t90_3,11.7895
dia0_1,15.8965
dia0_2,15.4372
dia0_3,14.6525
dia5_1,15.6006
dia5_2,14.2225
dia5_3,13.1259
dia15_1,13.393
dia15_2,12.4968
dia15_3,11.8798
Diami_1,14.1368
Diami_2,14.7739
Diami_3,14.6324
Paraq_1,14.8895
Paraq_2,15.5712
Paraq_3,13.3897
H2O2_1,14.3224
H2O2_2,14.2933
H2O2_3,13.9223
Oxctl_1,15.196
Oxctl_2,15.4961
Oxctl_3,15.5834
GM-0.1_1,11.7721
GM-0.2_1,11.7816
GM+5_1,11.1242
GM+15_1,12.0244
GM+25_1,12.3587
GM+45_1,12.1839
GM+60_1,12.2521
GM+90_1,12.3354
GM+120_1,11.7171
GM+150_1,12.1886
GM-0.1_2,11.6736
GM-0.2_2,11.8167
GM+5_2,11.2786
GM+10_2,11.5553
GM+15_2,11.8011
GM+25_2,12.1399
GM+45_2,10.4311
GM+60_2,10.9232
GM+90_2,12.2523
GM+150_2,11.2553
GM-0.1_3,11.8779
GM-0.2_3,11.549
GM+5_3,11.7733
GM+10_3,10.572
GM+15_3,12.132
GM+25_3,11.5017
GM+45_3,10.8777
GM+60_3,11.2562
GM+90_3,11.6684
GM+120_3,11.9941
GM+150_3,12.0755
MG-0.1_1,12.1854
MG+5_1,12.3609
MG+10_1,12.0712
MG+15_1,11.3751
MG+25_1,11.8176
MG+45_1,11.8833
MG+120_1,11.1535
MG+150_1,12.0322
MG-0.1_2,10.9023
MG-0.2_2,11.6317
MG+5_2,11.5836
MG+10_2,11.7714
MG+15_2,12.568
MG+25_2,11.3511
MG+45_2,11.0424
MG+60_2,11.5114
MG+90_2,11.4891
MG+120_2,12.0851
MG-0.1_3,12.6836
MG-0.2_3,12.339
MG+5_3,11.7491
MG+10_3,10.7138
MG+15_3,11.8282
MG+25_3,11.8164
MG+45_3,11.9633
MG+60_3,11.805
MG+90_3,11.8393
MG+120_3,11.4501
MG+150_3,12.314
