,-0.10400000000000001,-0.08800000000000001,-0.07200000000000001,-0.05600000000000001,-0.04000000000000001,-0.024000000000000007,-0.008000000000000007,0.007999999999999993,0.023999999999999994,0.04000000000000001,0.055999999999999994,0.07199999999999998,0.088,0.10400000000000001,0.12,0.13599999999999998,0.152,0.168,0.18400000000000002,0.19999999999999998
thresh,-0.08,0.08,1,,,,,,,,,,,,,,,,,
unreg,1,2,0,13,42,305,1639,1579,246,41,12,3,2,2,2,1,3,2,0,0
unreg_genes,['ABUW_3684'],['ABUW_0544' 'ABUW_1586'],[],[],[],[],[],[],[],[],[],[],['ABUW_4050' 'intI'],['aadB' 'qacEdelta1'],['ABUW_4052' 'ABUW_4046'],['cmlA'],['ABUW_4047' 'sul1' 'aadA1'],['strA' 'strB'],[],[]
