,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-1.4802973661668753e-16,2.4941972091620945,3.0,0.0,0.4368514674,6.0,2.2469120352,12.0,-2.6837635026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.41981336860000007,1.4424228154909828,3.0,1.0,-0.8769193732,7.0,1.1957775402,13.0,-1.5782982728000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.4666706598666666,0.8256664905772204,3.0,2.0,-0.9683966721,8.0,-2.4197376421,14.0,-1.0118776654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.6525592385,0.7555322214428656,3.0,3.0,-1.6848395554,9.0,-2.3914339299,15.0,-0.8814042302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.5288607117333335,0.6972939989577857,3.0,4.0,-1.6782605915,10.0,-2.1393459132,16.0,-0.7689756305000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.3533520056333333,0.6401099482587784,3.0,5.0,-0.1568330243,11.0,0.16545897240000002,17.0,-1.068681965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.23660855860000019,4.920351230774183,2.0,18.0,-3.2426051625,71.0,3.7158222797000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,3.649028434133333,1.5938658409220106,3.0,19.0,5.1124275607,70.0,1.9507599048,205.0,3.8838978369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,1.9955373333125,3.11000845035028,8.0,20.0,-3.1575990296,32.0,3.5300778717,55.0,3.5519728228,67.0,3.3253126237,126.0,4.2816827636,147.0,3.5598577888,203.0,3.7583843019,210.0,-2.8853904764,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,2.3063879848,0.8852391396513721,3.0,21.0,2.383785044,34.0,1.3849915421,61.0,3.1503873683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.0995616104875001,0.8898324706658128,8.0,22.0,0.19143808480000002,104.0,0.8806513694,111.0,2.3963816952,133.0,0.6778857934,165.0,0.9603619773000001,238.0,0.36125027390000003,265.0,2.5609772528,270.0,0.7675464371,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,1.9427915385571428,2.277224069548068,7.0,23.0,1.6773208494,56.0,2.594542974,82.0,2.3570323162999998,118.0,-3.0074499771,134.0,3.5762026644000002,137.0,3.4342039958,227.0,2.9676879471,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.4825111671,1.2135812956733631,4.0,24.0,1.4785218093,101.0,1.2885579024,139.0,-1.1777555439,149.0,0.34072050060000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,1.431667324425,1.2214844908441451,4.0,25.0,2.3802711423,123.0,2.5706101709,155.0,0.6116209859,191.0,0.1641669986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,1.3932040309,0.6406820932998462,3.0,26.0,2.132853774,59.0,1.0361164206,159.0,1.0106418981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,4.08600609792,3.1778561174973614,5.0,27.0,6.4172776145,76.0,5.8695627357,146.0,0.0292409466,162.0,1.2892907542,262.0,6.8246584386,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,5.64445468885,2.291508585889384,4.0,28.0,2.6127169843,94.0,5.1279944876,186.0,7.4157287889,231.0,7.4213784946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-0.24787223699999986,4.532221032683416,3.0,29.0,-2.496336967,49.0,4.9689549354,260.0,-3.2162346794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.5561845758399999,2.9195212773985424,5.0,30.0,-2.3332216792000002,77.0,1.3591228139,172.0,-2.9178875106,259.0,-2.5443624087,280.0,3.6554259054,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,1.501598530075,1.349043665062987,4.0,31.0,2.0493130193,40.0,2.887170125,138.0,-0.29304181960000003,192.0,1.3629527956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,1.0517141982000002,2.890837373132292,7.0,33.0,2.7221457724,39.0,1.4135499499,58.0,2.5404060708,122.0,-3.0456062799,170.0,-3.0845682557,244.0,3.445458935,261.0,3.3706131948999998,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.42664216795714277,2.815895011432256,7.0,35.0,0.5718992552000001,79.0,1.6130225865,92.0,0.0651389441,208.0,-4.6443311657,251.0,0.6971175342,263.0,-4.0380185322,299.0,2.7486762022,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,3.4703653470666667,0.5128277419388284,3.0,36.0,3.2227940174,234.0,3.1282930717,275.0,4.0600089521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,2.4884711169,0.8378693669735705,3.0,37.0,3.0519986416,214.0,2.8877746220000002,307.0,1.5256400871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,1.675812438675,0.8430368028323397,4.0,38.0,0.9238683589000001,102.0,2.1244954919,248.0,1.0152197233,269.0,2.6396661806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,2.617971649625,1.2198298847098712,4.0,41.0,3.5029818183,178.0,0.9321596301,249.0,3.5273459913,309.0,2.5093991588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,3.55829309835,0.44075218473654937,2.0,42.0,3.2466342397,294.0,3.869951957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.9956325492499999,2.960066348946075,8.0,43.0,4.298282135,142.0,0.926672303,166.0,3.1401000723,177.0,1.2119675259,221.0,3.5713278422,256.0,-3.4063591626,282.0,1.6279581256,305.0,-3.4048884474,,,,,,,,,,,,,,,,,,,,
