k,name,in_iM,gene_weight,regulator,function,category
2,UC-3,False,-0.02710666421800852,,,
11,Chromium,False,0.0187848600000143,,,
13,UC-6,False,-0.018781309016048908,,,
10,Copper,False,0.00993763778358698,,,
1,UC-2,False,-0.009641080191358923,,,
8,Zinc - Fast,False,-0.0073184000374749295,,,
9,UC-5,False,-0.00478357744560274,,,
12,Zinc - Intermediate,False,0.004534404665927391,,,
7,Zinc - Steady,False,-0.004402736644260585,,,
14,UC-7,False,-0.004383381768129766,,,
4,UC-4,False,-0.0036612343019805853,,,
3,Cadmium,False,-0.0028227930702269077,,,
5,Lead,False,-0.0019720877637155352,,,
0,UC-1,False,-0.0015613195474725216,,,
6,Iron,False,-0.00031728536996524783,,,
