,STM1180
SRX3136375,0.0859761109
SRX3136376,0.0945284812
SRX3136377,-0.40036433060000004
SRX3136378,0.2198597385
SRX3136379,-1.2764775302
SRX3136380,-1.1694107091000001
SRX3136381,-1.5470620667000001
SRX3136382,-1.3333882784
SRX8914620,0.17874081290000002
SRX8914621,-0.1679263892
SRX8914622,-0.010814423600000001
SRX8914623,0.1185593714
SRX8914625,0.6830567202000001
ERX3503512,-0.1253146147
ERX3503513,0.0453547101
ERX3503514,0.0799599046
ERX3503515,0.4422286134
ERX3503516,0.10828703240000001
ERX3503517,0.3895454776
ERX3503518,0.3186372517
ERX3503519,0.4786413237
ERX3503520,0.4901520079
SRX2195704,0.06060204
SRX2195705,-0.06060204
SRX2195706,-0.3916239536
SRX2195707,-0.306707607
SRX2195708,-2.9456332243
SRX2195709,-3.1783160233
SRX2195710,-2.8766332701
SRX2195711,-2.682702667
ERX3467881,0.039874200900000004
ERX3467883,-0.039874200900000004
SRX3798491,-1.3001369315
SRX3798492,-1.2064542424
SRX3798499,-1.4390466557
SRX3798500,2.8429948830000003
SRX3798501,-1.5538822374999999
SRX3798502,-1.5773067191
SRX3798503,-0.562522005
SRX3798504,-0.5635042151
SRX3798506,-0.641197533
SRX3798507,2.9534868524
SRX3798508,3.1090834362
SRX3798509,-0.7241876821000001
SRX3798510,1.322163532
SRX3798517,-1.5010667556000001
SRX3798518,-0.5979758499
SRX4341761,0.5742515918000001
SRX4341762,0.7445383566
SRX4341763,0.9320036740000001
SRX4341764,1.2661816687
SRX4341765,1.2082734621
SRX4341766,1.5520439287
SRX4341767,-0.0762139746
SRX4341768,-0.3315396658
SRX4341769,0.4077536405
SRX1258665,0.1775220444
SRX1258666,-0.1764176154
SRX1258667,-0.2983422893
SRX1258669,0.23368484590000002
SRX1258670,-0.23368484590000002
ERX2079594,0.8376936113000001
ERX2079595,0.4476555759
ERX2079596,0.699142471
ERX2079597,0.1866348709
ERX2079598,0.0638887528
ERX2079599,-0.25052362370000003
SRX2804001,-0.4101445224
SRX2804004,-4.6556725065
SRX2804005,-4.5095082228
SRX2804006,0.3796933138
SRX2804007,-4.6886662572999995
SRX2804008,-5.1374252421
SRX2804009,0.8987333516
SRX2804010,-0.2568469599
SRX2804011,-0.051769767200000004
SRX2804012,0.6938044358000001
SRX2804013,-4.8606535802
SRX2804014,-4.458221847
SRX2804015,-4.7460671794
SRX2804016,-4.98540314
SRX2804017,-4.4433659763
SRX2804019,-3.7649659777
SRX2804020,0.27007263060000003
SRX2804021,0.0432562748
SRX2804022,-0.0875606158
SRX2804023,-3.7975277471
SRX2804024,-1.6366324759
SRX2804027,-0.3377133874
SRX2804028,0.0774083047
SRX2804029,0.2603050826
SRX2804030,-3.4096479844
SRX2804031,-3.6924709849
SRX2804032,-3.8515871956
SRX2804033,0.15851514600000002
SRX2804034,-4.9072647142
SRX2804035,-4.4002388554
SRX2804036,-3.4878758996
SRX2804037,-3.4685701237
SRX2804038,-5.4146171144
SRX2804039,-1.0375273775
SRX2804040,-1.7502193344
SRX2804041,-4.9425611526
SRX2804042,-4.8756234255
SRX2804043,-5.2489369354
SRX2804044,-3.0282942789
SRX2804045,0.4956471174
SRX2804046,-0.1996145431
SRX2804047,-3.3178720152
SRX2804048,0.6719369793000001
SRX2804049,-2.5206768568999998
SRX2804050,-3.433161022
SRX2804051,-3.2824935046
SRX2804052,-0.7205843566
SRX2804053,-0.3605123724
SRX2804054,-0.7817608705
SRX2804055,-4.4226094901
SRX2804056,-4.127553292
SRX2804057,-4.7094651774
SRX2804058,0.5542974773
SRX2804059,0.1169139051
SRX2070419,-3.3571979098
SRX2070420,-3.8932486828
SRX2070421,-4.0248657491
SRX2070422,0.2053431697
SRX2070423,-0.0132821829
SRX2070424,0.0322919385
SRX2070425,0.1417604721
SRX2070426,0.0588097358
SRX2070427,-0.20057020790000002
SRX1470895,0.0545435768
SRX1470896,-0.0545435768
SRX2409106,-0.0316708552
SRX2409107,0.1836014921
SRX2409108,-0.1519306369
SRX2409109,-3.0248708369
SRX2409110,-3.629210283
SRX2409111,-3.4659903106
SRX7973255,-0.009967550300000001
SRX7973256,0.0538145126
SRX7973257,-0.0438469623
SRX7973258,-0.2966311833
SRX7973259,-0.440303985
SRX7973260,-0.0595116521
SRX7973261,-2.0074555897
SRX7973262,-1.8929378621000001
SRX7973264,-2.0689971094
SRX7973265,-1.7479829898
SRX7973266,-1.8798942616
ERX3475890,1.6940153485
ERX3475891,0.6831279982
ERX3475892,-0.042667654900000004
ERX3475894,-1.7559443108
ERX3475895,-0.9426811136000001
ERX3475896,-0.221896574
ERX3475897,0.4452376356
ERX3475899,-0.2233410616
ERX3475900,0.111651524
ERX3475901,-1.3114307723
SRX8524961,-0.0246596447
SRX8524962,-0.1394777398
SRX8524963,-0.2949527112
SRX8524964,-0.5167163094
SRX8524965,-0.0270304195
SRX8524966,0.0270304195
SRX8524967,-0.1421829111
SRX8524968,-0.5744097111
SRX8524969,-0.7538414948000001
SRX8524970,-0.7869366489
SRX8524971,-0.1482708279
SRX8524972,0.5834821256
SRX3266937,0.4926561358
SRX3266939,-0.4926561358
SRX4401053,-0.0377806299
SRX4401054,0.0377806299
SRX4401055,-0.3693275005
SRX4401056,0.1316385679
SRX4401057,0.2961073859
SRX4401058,-0.24775360770000002
SRX4401081,-3.0967075793
SRX4401082,-2.4993744022
SRX4401083,-2.5124163512
SRX4401084,-4.4589150362
SRX4401085,-4.4810182483
SRX4401086,-4.5715025515
SRX4401087,-1.9472441627000001
SRX4401088,-2.3770190862
SRX4401089,-2.2966476462
SRX4401090,-5.4346011547
SRX4401091,-5.1933546915
SRX4401092,-5.0966254637
SRX4401093,-0.3120794476
SRX4401094,-0.0733513004
SRX4401095,0.0269784542
SRX4401096,-2.3862418289000003
SRX4401097,-2.7523207358
SRX4401098,-2.5321172714999998
SRX4401099,-0.1792770491
SRX4401100,0.3780535706
SRX4401101,-0.1987765216
SRX4401102,-3.0441030695
SRX4401103,-3.6887313159
SRX4401104,-3.3677849743
SRX8757611,1.2193199667
SRX8757612,0.8666841739000001
SRX8757613,2.3110740496
SRX8757614,2.003883273
SRX8757615,2.717218564
SRX8757616,1.9575583068
SRX8757617,0.9474311643000001
SRX8757618,1.5096398225
SRX8757619,1.5307718534
SRX8757620,-0.6074964129
SRX8757621,2.2967189523
SRX8757622,2.2805376557
SRX8757623,2.2697167667
SRX8757625,1.2526117232
SRX8757626,1.6188439581
SRX8757628,-0.259187761
SRX8757630,2.4676900695
SRX8757631,1.7791425711
SRX8757632,2.3971460731
SRX8757633,0.3478858449
SRX8757634,1.0231485834
SRX6054568,-0.031449542000000004
SRX6054569,0.031449542000000004
ERX540771,0.059373039700000005
ERX540772,-0.059373039700000005
ERX540773,0.7811074441
ERX540774,1.100084488
SRX4702827,-0.2056505858
SRX4702828,-0.1616227925
SRX4702829,0.3672733784
SRX4702830,-3.2005284948
SRX4702831,-3.1609979982
SRX4702832,-2.6206260987
SRX2993586,0.44542421520000003
SRX2993587,-0.44542421520000003
SRX2993588,2.1498659886
SRX2993589,1.7453172824
SRX2993590,0.6700370677
SRX1462169,-2.8939343432999998
SRX1462104,0.4696470459
SRX1462103,-0.2082798816
SRX1462105,0.0163316692
SRX1462171,-4.3758054421
SRX1462102,0.2082798816
ERX1045682,-1.2514607407
ERX1045674,0.0421882531
ERX1045681,-0.0008210715
ERX1045662,-0.007169864200000001
ERX1045684,0.2711059007
ERX1045660,0.1856579414
ERX1045664,-1.4566825331
ERX1045670,0.47686105430000003
ERX1045667,0.0364402502
ERX1045675,-0.5094763208
ERX1045673,0.1373364589
ERX1045677,0.4059102478
ERX1045679,-1.1330841833
ERX1045659,-1.1499197562
