,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.306832288980768,3.0,0.0,-0.2925110315,1.0,-0.026874568,2.0,0.3193855995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-2.6200816742333335,0.3351529037411721,3.0,3.0,-2.4671475244,4.0,-2.3886756775,5.0,-3.0044218208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.369759688533333,0.4542520685620099,3.0,6.0,-2.2206036161,7.0,-2.0088388254,8.0,-2.8798366241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,5.28677630773884e-18,0.892075275672689,21.0,9.0,-0.4905905437,10.0,-0.6085326913,11.0,-0.5511715989,12.0,-0.6229640415000001,13.0,0.10473039940000001,14.0,-0.3760158395,15.0,-0.2627932557,16.0,-0.5689337315,17.0,-0.6963609763,18.0,-0.2375123258,19.0,-0.5609025991000001,20.0,-0.6127762047,21.0,-0.187955321,22.0,-0.2050006718,23.0,-0.2348831691,24.0,2.2251517924,25.0,1.9606529708,26.0,1.9264081628,27.0,-0.10704732800000001,28.0,-0.2470843597,29.0,0.3535813322
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.112709263747619,1.0763429800248792,21.0,30.0,-1.6825870942,31.0,-2.2170730465,32.0,-1.9436565198,33.0,-1.7580834709,34.0,-1.3939871403000001,35.0,-1.379967234,36.0,-0.7618797956000001,37.0,-1.4795214597,38.0,-1.5291156847,39.0,-1.3567995431,40.0,-1.9693199573000002,41.0,-2.0611381398,42.0,-1.6812857509999999,43.0,-1.7224498045,44.0,-2.1988802983,45.0,1.4179264425,46.0,0.9886826987,47.0,0.888569687,48.0,-0.29096075600000004,49.0,-0.18225943220000002,50.0,-1.053108239
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.8912057932946786e-18,0.1474866984906091,3.0,51.0,-0.1543660816,52.0,0.1394779914,53.0,0.0148880902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.10902983160000002,0.19159385772720033,4.0,54.0,0.1665092865,55.0,-0.2586374274,56.0,-0.1278877336,57.0,-0.21610345190000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.10635733823144394,4.0,58.0,0.026801627800000002,59.0,-0.0672731971,60.0,-0.0978164621,61.0,0.1382880314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,1.078597931725,0.0492426251723129,4.0,62.0,1.1349642503,63.0,1.0149118371,64.0,1.0849632146000001,65.0,1.0795524249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,1.1135158771,0.01578731049355538,4.0,66.0,1.1059583299,67.0,1.1186925031,68.0,1.0965271030000001,69.0,1.1328855724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-1.36505303755,0.3063130094085123,4.0,70.0,-1.5817919533,71.0,-1.674291884,72.0,-1.1186812302,73.0,-1.0854470827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.6666672671602118e-11,0.2653926944467816,6.0,74.0,-0.301526018,75.0,0.0792871721,76.0,-0.1525821763,86.0,0.041861053,88.0,0.4618587053,90.0,-0.1288987362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-2.227312631683333,0.6240464332515983,6.0,77.0,-1.8494595317,78.0,-1.8132120997,79.0,-1.661973044,87.0,-2.6400444346,89.0,-3.2898742109,91.0,-2.1093124692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-1.2955679553,0.23817770776961292,3.0,80.0,-1.5704591555,82.0,-1.1655211063,84.0,-1.1507236041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-3.6266943428333334,0.14466445545659032,3.0,81.0,-3.4804685562,83.0,-3.7697452027000002,85.0,-3.6298692696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,3.333333377838107e-11,0.07641634534399355,3.0,92.0,0.0881369859,93.0,-0.047723848900000004,94.0,-0.0404131369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.9042571690333334,0.2130449365500407,3.0,95.0,-0.7958472778,96.0,-0.7672198165,97.0,-1.1497044128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,1.1257727138666667,0.6834987978102487,3.0,98.0,0.7022474676,99.0,1.9142851796,100.0,0.7607854944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.15521604593333335,0.07864031660612736,3.0,101.0,-0.1321322296,102.0,-0.0907010513,103.0,-0.24281485690000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-1.0682995858,0.205241249551686,3.0,104.0,-0.8461382952000001,105.0,-1.107915266,106.0,-1.2508451962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-1.2291673084999999,0.1326794340016754,3.0,107.0,-1.0759781355,108.0,-1.3076698163,109.0,-1.3038539737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.1591454851,0.07837823109082243,3.0,110.0,-0.197115021,111.0,-0.0690138067,112.0,-0.21130762760000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-0.7353874281,0.22039805634835974,3.0,113.0,-0.5305028932,114.0,-0.9685662580000001,115.0,-0.7070931331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
