,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,3.728655501,0.004940576576196818,2.0,0.0,3.7321490162,1.0,3.7251619858,,,,,,,,
1,Fur__wt_dpd,4.49170642545,0.16678205511210784,2.0,2.0,4.3737737033,3.0,4.6096391476,,,,,,,,
2,Fur__wt_fe,3.0572315196,0.07859331161659255,2.0,4.0,3.1128053832,5.0,3.001657656,,,,,,,,
3,Fur__delfur_dpd,4.2593391867,0.14821644239379816,2.0,6.0,4.3641440382,7.0,4.1545343352,,,,,,,,
4,Fur__delfur_fe2,3.30777469315,0.18289628920399376,2.0,8.0,3.1784474868,9.0,3.4371018995,,,,,,,,
5,Acid__wt_ph5,3.4996918048000003,0.06979775829215164,2.0,10.0,3.549046273,11.0,3.4503373366,,,,,,,,
6,Acid__delgadx_ph5,3.5313766524,0.058379296590438744,2.0,12.0,3.4900962559,13.0,3.5726570489,,,,,,,,
7,Acid__delgadw_ph5,3.7564617011,0.10063683108877781,2.0,14.0,3.6853007154,15.0,3.8276226868,,,,,,,,
8,Acid__delgade_ph5,3.6814669167,0.13284692086019972,2.0,16.0,3.7754038753,17.0,3.5875299581,,,,,,,,
9,Oxidative__wt_pq,3.90678046145,0.3224549247956464,2.0,18.0,3.6787703975,19.0,4.1347905254,,,,,,,,
10,Oxidative__deloxyr_pq,4.13479762615,0.04122390737235733,2.0,20.0,4.1639473306,21.0,4.1056479217,,,,,,,,
11,Oxidative__delsoxr_pq,4.3406388184499995,0.02260320007563849,2.0,22.0,4.3246559424,23.0,4.3566216945,,,,,,,,
12,Oxidative__delsoxs_pq,4.79932475845,0.2648925249107244,2.0,24.0,4.6120174578,25.0,4.9866320591,,,,,,,,
13,Nac/NtrC__wt_csn,4.6989977957,0.08548228585585194,2.0,26.0,4.6385526917,27.0,4.7594428997,,,,,,,,
14,Nac/NtrC__wt_cytd,3.84580429935,0.2548986399869493,2.0,28.0,4.0260448562,29.0,3.6655637425,,,,,,,,
15,Nac/NtrC__wt_gln,4.0236057148,0.17299050434043117,2.0,30.0,4.1459284735,31.0,3.9012829561,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,4.826241877799999,0.23093877847696487,2.0,32.0,4.6629435015,33.0,4.9895402541,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,3.8495027701,0.10194994987748743,2.0,34.0,3.921592271,35.0,3.7774132692,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,4.3216385696,0.0964793773940658,2.0,36.0,4.2534173476,37.0,4.3898597916,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,3.4898427198500004,0.15098930881534478,2.0,38.0,3.3830771557,39.0,3.596608284,,,,,,,,
