,-0.06894966193504286,-0.04596644129002857,-0.022983220645014277,1.3877787807814457e-17,0.022983220645014305,0.045966441290028595,0.06894966193504289,0.09193288258005718,0.11491610322507147,0.13789932387008574,0.16088254451510003,0.18386576516011433,0.20684898580512862,0.2298322064501429,0.2528154270951572,0.2757986477401715,0.2987818683851858,0.32176508903020007,0.34474830967521436,0.36773153032022865
thresh,-0.08044127225755,0.08044127225755,2,,,,,,,,,,,,,,,,,
unreg,1,11,434,3034,362,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0
ArgR,0,0,7,20,15,5,2,2,0,0,0,3,1,2,1,1,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],['xynR' 'dtpD'],[],[],[],[],[],[],[],[],[],[],[],[]
ArgR_genes,[],[],['astC' 'dps' 'yffB' 'astE' 'hchA' 'astA' 'astB'],"['mukE' 'ykgA' 'dacC' 'puuB' 'aroK' 'stpA' 'ftsZ' 'waaA' 'truB' 'infB'
 'pnp' 'nusA' 'astD' 'rbfA' 'pfkB' 'rpsO' 'pyrL' 'gltP' 'yaaU' 'rimP']","['ydgI' 'cvpA' 'gltD' 'aroP' 'potF' 'gltB' 'yfcC' 'lrp' 'gltF' 'lysO'
 'artI' 'hisP' 'yraQ' 'artM' 'artQ']",['artP' 'yhcC' 'argR' 'hisJ' 'hisM'],['hisQ' 'carB'],['carA' 'argE'],[],[],[],['argH' 'argG' 'argD'],['argB'],['artJ' 'argA'],['argC'],['argF'],[],['argI'],[],[]
