,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,3.3333484121082315e-11,1.9090625714617264,3.0,0.0,0.5962497033,2.0,1.539777382,4.0,-2.1360270852,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.4632180403333333,1.0392281168853057,3.0,1.0,0.3713808884,3.0,-0.13380567940000002,5.0,-1.62722933,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.653680833575,0.6069521345324203,4.0,6.0,-1.1197962469,20.0,-0.2619969247,40.0,-0.0116003058,63.0,-1.2213298569,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.836747912425,1.0924053879451072,4.0,7.0,1.9755336076,33.0,1.0685136517,81.0,0.9546828650000001,82.0,-0.6517384746,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,3.2070168876249996,1.3950146340805833,4.0,8.0,3.2121859829,51.0,5.1775938572,65.0,2.1790756699,76.0,2.2592120405,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.4369783185,1.1935833359102028,3.0,9.0,0.9109501863,22.0,1.3207752276,49.0,-0.9207904584000001,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.54668064115,0.5379184769119795,2.0,10.0,0.1663148384,26.0,0.9270464439,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,3.8166601304999994,0.8522301795480329,3.0,11.0,2.8824288163,54.0,4.0159975816,83.0,4.5515539936,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,2.1599168584750004,1.2407486762325348,4.0,12.0,1.8621383558,48.0,3.981140924,64.0,1.2363306968,78.0,1.5600574573000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.84001056465,0.26401920758745356,4.0,13.0,-0.9040578978,38.0,-0.472089281,67.0,-0.883594863,72.0,-1.1003002168,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.15722484969999997,0.9768235451443844,3.0,14.0,0.6463983959,41.0,0.1264024363,85.0,-1.2444753813,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.18241523127500003,0.7790004607922925,4.0,15.0,0.2581869624,52.0,0.1488215441,71.0,-1.3489784765000001,80.0,0.21230904490000002,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,2.8705549798666667,1.4498846962998544,3.0,16.0,3.7715969246,53.0,1.1980445669,77.0,3.6420234481,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.8471817626333333,0.9445350562196376,3.0,17.0,0.7640968608,50.0,2.4998178407,66.0,2.2776305864,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.073055734333334,0.4532248690026244,3.0,18.0,3.5957009277000003,25.0,2.835063017,62.0,2.7884032583,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.5277421787249998,2.489451260157864,4.0,19.0,-1.8114673392,28.0,-0.6285918879,56.0,-2.6617118088,73.0,2.9908023210000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,2.428252681,2.578557971299948,4.0,21.0,-0.1560570395,34.0,0.8351526093,45.0,3.5157376267,58.0,5.5181775275,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.17991694182499995,0.9470101212558917,4.0,23.0,0.9276007032,42.0,-0.5683819167,70.0,-0.7062015165000001,79.0,1.0666504973,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.7196289918500001,0.6646298338161993,4.0,24.0,-0.9210366235,29.0,0.2172608477,68.0,-1.3485250339000001,74.0,-0.8262151577,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.42901861467499997,2.161357865399293,4.0,27.0,2.930189079,31.0,1.5327741416,69.0,-1.5192658659,75.0,-1.227622896,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,2.6506275323,1.581532451470194,4.0,30.0,4.2892119459,32.0,0.9677280773,59.0,3.6691894181,86.0,1.6763806879,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,2.613971683,,1.0,35.0,2.613971683,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,2.1861602416,2.614943163385726,4.0,36.0,4.8245122247,44.0,4.0332885549,60.0,0.1449545892,61.0,-0.2581144024,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,1.4591346654335502,4.0,37.0,-0.8382612359,46.0,-0.7095904861,57.0,-0.6372968148,84.0,2.1851485368,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.009531892799999997,0.20090852227666733,2.0,39.0,-0.1515956713,43.0,0.13253188570000002,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,2.8352749052000004,0.9087821660000018,2.0,47.0,2.192668873,55.0,3.4778809374,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,7.401486830834377e-17,1.562941389563787,3.0,87.0,-1.3859215214,90.0,-0.3081396037,93.0,1.6940611251000002,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,1.1314419261333335,1.5412926510652554,3.0,88.0,0.0587131232,91.0,0.4379597019,94.0,2.8976529533,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,1.3667787461333332,1.8181346405026284,3.0,89.0,0.8651475122000001,92.0,-0.1478767213,95.0,3.3830654475,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.5000002068509275e-11,0.5660067537132241,4.0,96.0,-0.1332590767,97.0,-0.7116926497,98.0,0.22265742500000002,99.0,0.6222943015,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-1.8137030173,0.8280266670862736,2.0,100.0,-1.228199746,104.0,-2.3992062886,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-1.4069621994500001,0.788233565961174,2.0,101.0,-0.8495968998000001,105.0,-1.9643274991,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-1.666666804567285e-11,2.799066434838944,12.0,102.0,-0.1566455834,110.0,-0.7328282172,117.0,-0.1366047824,125.0,-0.6754499582,131.0,-1.4867733327,134.0,7.3433345949,138.0,3.8688101484,159.0,-2.2295305013,162.0,-0.7863402787,164.0,-1.7390474277,170.0,-1.4259844216,174.0,-1.8429402403,,,,
33,immunity_isolated__WT_npr1,-1.09577577575,1.4127288541537248,2.0,103.0,-0.096825623,126.0,-2.0947259285,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.40585965597142853,2.90295560498606,14.0,106.0,0.5324829765,113.0,-1.0646211277,121.0,0.0521621623,127.0,-0.872789934,136.0,-0.5834400018,142.0,1.5511753587000001,145.0,-1.1886074665,150.0,-1.1197758041,160.0,-1.8190469809,161.0,0.060923677700000005,163.0,5.1336285473,167.0,8.304381791499999,172.0,-1.9481961141,176.0,-1.3562419013
35,immunity_isolated__AvrRpt2_npr1,2.8185019559333333,4.219194289883926,3.0,107.0,0.7390933219,128.0,0.0426269912,146.0,7.6737855547,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.6213132463333333,0.24996073048719977,3.0,108.0,-0.7133269724,129.0,-0.8122250876,147.0,-0.338387679,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.4956975987,0.3823665956735755,2.0,109.0,-1.225323586,148.0,-1.7660716114000001,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-1.9266459611750002,0.19151202523478691,4.0,111.0,-1.7609206039,119.0,-2.046299897,140.0,-2.1329674066,165.0,-1.7663959372,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.5810736093500001,1.91885436910065,4.0,112.0,-0.7627759665,120.0,-1.0874422057,141.0,-2.5304919199,166.0,2.0564156547,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,1.2885203343333334,2.208399336046765,3.0,114.0,3.7709923337999998,122.0,-0.45771784990000003,143.0,0.5522865191,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.76497584905,0.5981732655559617,4.0,115.0,-0.6535462726,123.0,-0.20319640090000002,144.0,-0.5922593071000001,168.0,-1.6109014155999999,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-1.1036684189666668,1.0962059223678624,3.0,116.0,-0.0134404159,124.0,-1.0918088123,169.0,-2.2057560287,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.8248046950000001,2.8634319074163055,2.0,118.0,-1.1999474242,139.0,2.8495568142,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.6282718165666666,0.7784634094730136,3.0,130.0,0.2483856431,152.0,-0.8945277313000001,156.0,-1.2386733615,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.016930509350000067,2.9257512242754298,2.0,132.0,2.0518880214,135.0,-2.0857490401,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,2.5825840945,5.07053406825426,2.0,133.0,-1.0028249294,137.0,6.1679931184,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,2.3387392766,5.0762877788793705,2.0,149.0,5.9282167883,151.0,-1.2507382351,,,,,,,,,,,,,,,,,,,,,,,,
