,SACI_RS08660
SRX5495523,-0.2413603406591527
SRX5495524,-0.16917250550493002
SRX5495525,0.23988214534640395
SRX5495526,0.6098271924134764
SRX6762909,0.03419732404122211
SRX6762910,-0.034197324041223
SRX6762911,0.051168401435856666
SRX6762912,-0.08268276867906278
SRX3467357,0.18494650354405184
SRX3467358,-0.18494650354405096
SRX3467359,-0.02221106266261597
SRX3467360,-0.1969218588913968
SRX3565164,0.11056678405065412
SRX3565165,-0.6906912308873343
SRX3565166,-0.3862469966152293
SRX3565167,-0.4616512872780705
SRX3565168,-0.7313306074861448
SRX3565169,-0.5818977644293808
SRX3565170,-0.5550357915391482
SRX3565171,-0.4081579561591564
SRX3565172,-0.6678845748471449
SRX3565173,-0.5575148318570609
SRX3565174,-0.5501864308052022
SRX3565176,-0.6018350118867524
SRX3565177,-0.6460910688291346
SRX3565178,-0.4175951005199483
SRX3565179,-0.6046437422615059
SRX3565180,0.06769253771219574
SRX3565181,-0.5394878821683404
SRX3565182,-0.43166093970008745
SRX3565183,-0.4930639319214212
SRX3565184,-0.5961640853949461
SRX3565185,-0.5759545695458153
SRX3565186,-0.59748528506538
SRX3565187,-0.4581286556793325
SRX3565188,-0.6560080873214301
SRX3565191,-0.5635164432543904
SRX3565192,-0.43121778767387386
SRX3565193,-0.6873068453012472
SRX3565194,-0.6778944742091609
SRX3565195,-0.5675604786762243
SRX3565197,-0.15002541126732005
SRX3565198,-0.505074799305552
SRX3565199,-0.26672112657619
SRX3565200,-0.3862959797635845
SRX3565201,-0.07521759940696526
SRX3565202,-0.65348798877252
SRX3565203,-0.3284400770908391
SRX3565204,-0.7646755296299057
SRX3565205,-0.5606065103423239
SRX3565206,-0.17825932176285342
SRX3565208,-0.2483425279148328
SRX3565209,-0.36293152609365903
SRX3565210,-0.5688233282675546
SRX3565211,-0.8071331503831525
SRX4001511,0.09094608103662516
SRX4001513,-0.09094608103662516
SRX4001514,0.6359215122199561
SRX4001515,0.7177236486790699
SRX4001516,0.683630848825751
SRX4001517,0.6643440079246519
SRX4001518,0.8465067346858683
SRX4001519,0.8977572981519151
SRX4001520,0.920122150839549
SRX4001521,1.1231393735439434
SRX4001522,0.9893245763512272
SRX4001523,0.7034691717129133
SRX4001524,1.1118239876252405
SRX4001525,0.9932522624211152
SRX4001526,0.4139027095174095
SRX4001528,0.5125600219044122
SRX3823521,0.04657910771776663
SRX3823522,-0.043241974450161536
SRX3823523,-0.003337133267605097
SRX3823524,-0.3918622793990103
SRX3823525,-0.351315156580835
SRX3823526,-0.4272019180302342
SRX3823527,-0.4096280654459887
SRX3823528,-0.38781348819846784
SRX3823529,-0.2907912910836465
SRX3823530,-0.4423605157493773
SRX3823531,-0.41553551991192617
SRX3823532,-0.3886084840494961
SRX3823533,-0.4924738654267306
SRX3823534,-0.4676556981249336
SRX3823536,-0.4723197526902334
SRX3823537,-0.3216968748184783
SRX3823538,-0.282799851093932
SRX3823539,-0.3170598813562293
SRX5653264,-0.158971833237044
SRX5653265,-0.0500038371596121
SRX5653266,0.12370290767026405
SRX5653267,-0.008370417892658466
SRX5653268,-0.0011227772269242207
SRX5653269,0.0094931951195818
