,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.20526642308204135,0.05104450775672751,2.0,0.0,-0.2413603406591527,1.0,-0.16917250550493002,,
1,Chrom__sac_sta,0.42485466887994017,0.26159065144750343,2.0,2.0,0.23988214534640395,3.0,0.6098271924134764,,
2,Chrom__sac_MW001,-4.440892098500626e-16,0.048362319455964434,2.0,4.0,0.03419732404122211,5.0,-0.034197324041223,,
3,Chrom__sac_fadR,-0.015757183621603058,0.09464707005801369,2.0,6.0,0.051168401435856666,7.0,-0.08268276867906278,,
4,FadR__wt_p,4.440892098500626e-16,0.26155385362548117,2.0,8.0,0.18494650354405184,9.0,-0.18494650354405096,,
5,FadR__ko_p,-0.10956646077700638,0.12353918875987202,2.0,10.0,-0.02221106266261597,11.0,-0.1969218588913968,,
6,GDGT__75_2.4_log,-1.1842378929335002e-15,0.15585839597624107,3.0,12.0,0.11056678405065412,27.0,0.06769253771219574,50.0,-0.17825932176285342
7,GDGT__80_3.5_stat,-0.6212168683466771,0.10122633570765552,3.0,13.0,-0.6906912308873343,20.0,-0.6678845748471449,42.0,-0.505074799305552
8,GDGT__80_2.4_log,-0.32249673185214106,0.151047543277983,3.0,14.0,-0.3862469966152293,37.0,-0.43121778767387386,41.0,-0.15002541126732005
9,GDGT__75_3.5_stat,-0.5490767460918485,0.09259302343135106,3.0,15.0,-0.4616512872780705,24.0,-0.6460910688291346,28.0,-0.5394878821683404
10,GDGT__80_1.6_stat,-0.6369045523269685,0.08214592272040816,3.0,16.0,-0.7313306074861448,17.0,-0.5818977644293808,33.0,-0.59748528506538
11,GDGT__75_2.4_stat,-0.5852812063985334,0.02653422290469213,3.0,18.0,-0.5550357915391482,26.0,-0.6046437422615059,31.0,-0.5961640853949461
12,GDGT__80_2.4_stat,-0.44429427592688836,0.043840130795882934,3.0,19.0,-0.4081579561591564,29.0,-0.43166093970008745,30.0,-0.4930639319214212
13,GDGT__80_1.6_log,-0.617704653033111,0.08512126142398128,2.0,21.0,-0.5575148318570609,39.0,-0.6778944742091609,,
14,GDGT__65_3.5_stat,-0.5367166994570957,0.07279391767549048,3.0,22.0,-0.5501864308052022,23.0,-0.6018350118867524,34.0,-0.4581286556793325
15,GDGT__75_1.6_stat,-0.5602855051223369,0.13553688060145644,3.0,25.0,-0.4175951005199483,32.0,-0.5759545695458153,38.0,-0.6873068453012472
16,GDGT__75_1.6_log,-0.6097622652879102,0.06540146872289627,2.0,35.0,-0.6560080873214301,36.0,-0.5635164432543904,,
17,GDGT__65_2.4_stat,-0.5938849925970228,0.05173468163349882,3.0,40.0,-0.5675604786762243,46.0,-0.65348798877252,49.0,-0.5606065103423239
18,GDGT__65_2.4_log,-0.3271523944768712,0.059797825826550514,3.0,43.0,-0.26672112657619,44.0,-0.3862959797635845,47.0,-0.3284400770908391
19,GDGT__80_3.5_log,-0.2288305511384857,0.14484600039579823,3.0,45.0,-0.07521759940696526,51.0,-0.2483425279148328,52.0,-0.36293152609365903
20,GDGT__65_1.6_log,-0.7135440027602042,0.12711694461877313,3.0,48.0,-0.7646755296299057,53.0,-0.5688233282675546,54.0,-0.8071331503831525
21,NutLim__t0,0.0,0.12861718124667784,2.0,55.0,0.09094608103662516,56.0,-0.09094608103662516,,
22,NutLim__t05,0.6790920032415922,0.04108951474216381,3.0,57.0,0.6359215122199561,58.0,0.7177236486790699,59.0,0.683630848825751
23,NutLim__t1,0.8028693469208118,0.1226727647927509,3.0,60.0,0.6643440079246519,61.0,0.8465067346858683,62.0,0.8977572981519151
24,NutLim__t15,1.01086203357824,0.10320801677440312,3.0,63.0,0.920122150839549,64.0,1.1231393735439434,65.0,0.9893245763512272
25,NutLim__t2,0.9361818072530896,0.21007425249066544,3.0,66.0,0.7034691717129133,67.0,1.1118239876252405,68.0,0.9932522624211152
26,NutLim__t4,0.46323136571091084,0.06976125460248919,2.0,69.0,0.4139027095174095,70.0,0.5125600219044122,,
27,UV_irr__wt0,0.0,0.04500343369442762,3.0,71.0,0.04657910771776663,72.0,-0.043241974450161536,73.0,-0.003337133267605097
28,UV_irr__wt1,-0.39012645133669316,0.0379731479484642,3.0,74.0,-0.3918622793990103,75.0,-0.351315156580835,76.0,-0.4272019180302342
29,UV_irr__wt2,-0.3627442815760344,0.06326052146260143,3.0,77.0,-0.4096280654459887,78.0,-0.38781348819846784,79.0,-0.2907912910836465
30,UV_irr__mut0,-0.4155015065702665,0.026876031992219687,3.0,80.0,-0.4423605157493773,81.0,-0.41553551991192617,82.0,-0.3886084840494961
31,UV_irr__mut1,-0.4774831054139659,0.0131901673820787,3.0,83.0,-0.4924738654267306,84.0,-0.4676556981249336,85.0,-0.4723197526902334
32,UV_irr__mut2,-0.3071855357562132,0.021245508688388638,3.0,86.0,-0.3216968748184783,87.0,-0.282799851093932,88.0,-0.3170598813562293
33,YtrA__overexpr,-0.028424254242130683,0.14256756673915275,3.0,89.0,-0.158971833237044,90.0,-0.0500038371596121,91.0,0.12370290767026405
34,YtrA__wt,-2.9548123207471616e-16,0.008984577841431625,3.0,92.0,-0.008370417892658466,93.0,-0.0011227772269242207,94.0,0.0094931951195818
