,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,9.25185853854297e-18,0.18684555165340594,3.0,0.0,-0.0627455884,2.0,-0.1473966202,4.0,0.21014220860000002,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.10009773216666668,0.16700891821368052,3.0,1.0,0.0078603688,3.0,0.2928833166,5.0,-0.0004504889,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-1.88885904135,0.4188638914759049,4.0,6.0,-1.5223993007,20.0,-1.8130949248000001,40.0,-2.4897912998000002,63.0,-1.7301506401000002,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-1.5475390090749999,0.052015971470853524,4.0,7.0,-1.5795400647,33.0,-1.498084503,81.0,-1.5088586848999999,82.0,-1.6036727837,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.6143935448250001,0.4438230214274803,4.0,8.0,-0.7747034106,51.0,-0.19322724970000002,65.0,-0.3242071595,76.0,-1.1654363595000001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.5700348809000001,0.6058238712136835,3.0,9.0,-0.7322156209,22.0,-1.0782624375,49.0,0.10037341570000001,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-1.60075844675,0.13208928246066287,2.0,10.0,-1.5073572194,26.0,-1.6941596741,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.4286027305,0.47914155230610006,3.0,11.0,-0.3708344269,54.0,-0.9340094363,83.0,0.0190356717,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.63638070145,0.21709972319090845,4.0,12.0,-0.6558040846000001,48.0,-0.3638589868,64.0,-0.6311684655,78.0,-0.8946912689000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-1.4293462964,0.34863376876944335,4.0,13.0,-1.4839701213,38.0,-1.7820952168000002,67.0,-0.9479508365,72.0,-1.503369011,,,,,,,,,,,,,,,,,,,,
