,-0.059625000000000004,-0.046375000000000006,-0.03312500000000001,-0.01987500000000001,-0.006625000000000013,0.006624999999999985,0.019874999999999983,0.03312499999999998,0.04637499999999998,0.05962499999999998,0.07287499999999997,0.08612499999999998,0.09937499999999996,0.11262499999999995,0.12587499999999996,0.13912499999999997,0.15237499999999995,0.16562499999999994,0.17887499999999995,0.19212499999999996
thresh,-0.053,0.053,2,,,,,,,,,,,,,,,,,
unreg,0,4,43,337,2526,2009,306,27,6,2,3,1,1,0,0,0,0,0,0,0
FleQ,1,0,5,20,116,98,13,7,3,3,4,4,7,6,5,4,2,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['fliC' 'fliA'],['PP_4406' 'cheY' 'PP_4331'],['PP_4332'],['PP_4387'],[],[],[],[],[],[],[]
FleQ_genes,['PP_2633'],[],['tolC' 'PP_2631' 'PP_2638' 'bcsG' 'PP_4057'],"['bcsB' 'PP_3503' 'PP_5263' 'PP_2628' 'bcsA' 'oprI' 'PP_0681' 'exbB'
 'PP_0162' 'PP_1789' 'PP_5699' 'PP_2634' 'PP_0862' 'quiA' 'PP_1778'
 'fpr-I' 'PP_0667' 'algE' 'PP_3612' 'PP_0153']","['PP_0564' 'PP_0788' 'PP_1788' 'PP_1878' 'PP_1793' 'PP_3086' 'PP_2473'
 'PP_1790' 'PP_0352' 'PP_3126' 'PP_3085' 'PP_1157' 'recB' 'mgtE' 'PP_1096'
 'PP_1779' 'PP_1150' 'oprD' 'PP_1780' 'phoQ' 'PP_1791' 'PP_4612' 'PP_4316'
 'PP_2593' 'cpsG' 'algI' 'PP_1151' 'bfr-II' 'phoP' 'PP_1006' 'nuoA'
 'PP_0351' 'arcC' 'bcsZ' 'PP_3789' 'oprG' 'tyrS' 'aldB-I' 'PP_0565'
 'PP_1792' 'PP_2595' 'PP_5631' 'rpoN' 'fatB' 'PP_1798' 'PP_0998' 'PP_1083'
 'PP_4317' 'PP_1515' 'PP_0861' 'rfbD' 'PP_2975' 'PP_2592' 'pfeS-II'
 'PP_3325' 'PP_3011' 'PP_2590' 'tonB' 'PP_1776' 'PP_4459' 'PP_0705'
 'PP_3611' 'PP_0116' 'PP_5587' 'insN' 'ndh' 'PP_3504' 'PP_0599' 'finR'
 'oprQ' 'PP_0159' 'PP_5693' 'arcB' 'PP_4393' 'phnN' 'PP_2736' 'PP_3733'
 'pet' 'rhtA' 'PP_0267' 'PP_1787' 'PP_1148' 'PP_0598' 'fba' 'trpC' 'algG'
 'PP_4609' 'amrZ' 'PP_1729' 'PP_1795' 'tsaA' 'glmP' 'PP_2010' 'clpS'
 'exbD' 'PP_2596' 'PP_4610' 'PP_2735' 'PP_2114' 'rlmB' 'znuB' 'pbpG'
 'PP_3127' 'tufA' 'mrcA' 'recC' 'PP_2738' 'algX' 'arcD-I' 'recD' 'flgM'
 'rep' 'PP_1648' 'gltR-II' 'birA' 'PP_2737']","['PP_1786' 'rfbA' 'dacB' 'PP_3323' 'PP_4755' 'PP_4608' 'clpB' 'PP_3547'
 'PP_1184' 'dusA' 'PP_1208' 'yfdC' 'PP_1865' 'gcdH' 'algK' 'algA'
 'PP_2472' 'pabA' 'pcnB' 'PP_0131' 'clpA' 'PP_4396' 'PP_1797' 'PP_2191'
 'PP_4458' 'PP_1651' 'trpD' 'PP_5365' 'evgA' 'coaX' 'PP_0685' 'PP_1147'
 'PP_5745' 'PP_0534' 'rnr' 'rpoC' 'PP_4606' 'PP_4961' 'rffG' 'PP_4318'
 'PP_4350' 'PP_1979' 'PP_0439' 'PP_0863' 'algF' 'algD' 'nadC' 'PP_2193'
 'PP_1013' 'lolE' 'PP_3186' 'arcA' 'PP_1864' 'PP_4070' 'PP_0546' 'PP_3326'
 'folK' 'rnt' 'PP_2220' 'PP_3700' 'PP_3685' 'PP_1207' 'glnA' 'PP_2240'
 'adhP' 'thiI' 'fatD' 'PP_4611' 'PP_4345' 'PP_0668' 'PP_0160' 'PP_1794'
 'PP_3142' 'ooxB' 'pfeS-I' 'PP_1728' 'PP_0535' 'PP_2310' 'PP_0180'
 'PP_1647' 'imm' 'algJ' 'PP_3128' 'PP_4882' 'mcoA' 'folEB' 'algL' 'rfbC'
 'PP_0704' 'PP_4888' 'PP_3696' 'acpP' 'yhiI' 'PP_0051' 'PP_2192' 'alg8'
 'PP_5305' 'PP_4881']","['PP_4607' 'PP_0563' 'PP_0703' 'alg44' 'PP_0350' 'PP_2429' 'PP_2509'
 'PP_0166' 'gacS' 'PP_2219' 'rbbA' 'PP_1978' 'PP_1149']",['ldhA' 'yhhJ' 'ibpA' 'paxB' 'PP_0168' 'oprH' 'PP_4335'],['fliT' 'PP_1971' 'fliD'],['fliS' 'flgL' 'fliK'],['flhA' 'PP_4342' 'flgK' 'fleS'],['flhF' 'flhB' 'PP_4333' 'fleR'],['fliJ' 'PP_4334' 'fliI' 'fliR' 'flgJ' 'flgD' 'fliH'],['fliF' 'flgE' 'flgI' 'fliO' 'fliP' 'flgH'],['fliQ' 'flgC' 'PP_1970' 'fliG' 'fliN'],['flgB' 'flgG' 'fliM' 'flgF'],['fliL' 'flgA'],['fliE'],[],[]
