,ABUW_0781
SRX3737100,0.7226186317000001
SRX3737101,0.3764743555
SRX3737103,0.5754575137
SRX3737104,0.0436668833
SRX3737105,0.0224292738
SRX3737106,0.059024469600000004
SRX3737107,-0.12512062670000001
SRX3737108,0.6185190113
SRX3737109,0.317826331
SRX3737110,0.4949331531
SRX3737111,0.0084301171
Abaum_0017,0.09615316210000001
Abaum_0018,0.5736468535
Abaum_0019,0.8975127306
Abaum_0020,0.3049009905
Abaum_0021,-0.1543830151
Abaum_0022,0.4502100855
Abaum_0023,-0.09615316210000001
Abaum_0024,0.484000798
Abaum_0025,-0.0998310258
Abaum_0026,0.1738186735
SRX3141471,-0.1780058688
SRX3141472,0.0957546734
SRX3141473,-0.0606400078
SRX3141474,-0.035114665600000004
SRX3141475,0.1743484099
SRX3141476,0.1888938957
SRX3141477,0.2122667632
SRX3141478,-0.1671355495
SRX3141479,0.11355186340000001
SRX8944518,-0.1502985637
SRX8944519,-0.4002964256
SRX8944520,-0.2084988372
SRX8944521,-0.7800541095
SRX8944522,0.3587974009
SRX8944523,-0.1488251642
SRX5930997,0.4386857965
SRX5930998,-1.0633302931
SRX5930999,0.6246444967
SRX5931001,0.5345175715
SRX5931002,0.1544060072
SRX4488546,2.5300246445
SRX4488547,-0.9022763572
SRX4488548,3.2861192307
SRX4488549,-1.6277482873
SRX4488550,2.4972544548
SRX4488551,1.6860085921999999
SRX4488552,2.4754183922
SRX4488553,2.493317122
SRX4488554,0.9865314012
SRX4488555,3.6672425192
SRX4488556,-0.3506691275
SRX4488557,1.3473886336
SRX2568047,-3.9536915089
SRX2568048,-4.1714721244
SRX2568049,-2.8954758037
SRX2568050,-2.7092131461999998
SRX2568051,-3.0923104722
SRX2568052,-3.1465088659
SRX2568053,-3.0817208103000002
SRX2568054,-3.7715523553
SRX2568055,-3.8640872393
SRX2568056,-3.3459525655
SRX2568057,-3.0596576915
SRX2568058,-3.5284196916
SRX2568059,-0.2908394025
SRX2568060,-0.06436987720000001
SRX2568061,0.0491221961
SRX2568062,-0.1445860638
SRX2568063,0.2134142762
SRX2568064,-0.0688282124
Abaum_0001,-0.1427235912
Abaum_0002,0.5733963539
Abaum_0003,0.22669151710000002
Abaum_0004,-0.21682703080000001
Abaum_0005,0.6975608817000001
Abaum_0006,0.08806825700000001
Abaum_0007,0.09051463750000001
Abaum_0008,0.1405857032
Abaum_0009,0.7710195761
Abaum_0010,-0.1050091527
Abaum_0011,0.0453543264
Abaum_0012,-0.0453543264
Abaum_0013,-0.41258132740000003
Abaum_0014,-0.0605397071
Abaum_0015,-0.4409343026
Abaum_0016,0.0025875121
ERX1221046,-0.5110573816
ERX1221048,0.730558667
ERX1221049,-0.2195012854
ERX1221050,0.9558524328
ERX1221052,-0.036647696800000004
ERX1221053,0.19531008060000002
ABNM035,0.7638968235
ABNM036,-0.7638968235
ABNM037,0.1193578235
ABNM038,0.5150050795000001
ABNM041,0.4007191795
ABNM042,0.30994117050000003
ABNM019,0.1055680834
ABNM020,-0.1055680834
ABNM021,1.1622964555
ABNM022,0.6382137211000001
ABNM023,0.9519807962000001
ABNM024,1.1215744331
ABNM025,1.2288098396
ABNM026,0.6004861508
ABNM027,-0.2536094135
ABNM028,0.2536094135
ABNM029,-0.25333102690000003
ABNM030,-0.13937278520000002
ABNM031,-0.08031102550000001
ABNM032,-0.023377159
ABNM033,-0.4372999422
ABNM034,0.0421164439
ABNM001,0.1004705174
ABNM002,-0.1004705174
ABNM003,-0.9772484179
ABNM004,-0.8600686734
ABNM005,-1.2664492526
ABNM006,-2.1196675129
ABNM007,-0.618413475
ABNM008,-1.4879259928000002
ABNM009,0.7697789964
ABNM010,-1.1044378485
ABNM043,-0.47680720800000004
ABNM044,0.47680720800000004
ABNM045,-1.160764251
ABNM046,0.181746983
ABNM047,3.553017793
ABNM048,3.627982071
ABNM011,-0.0677571787
ABNM012,0.0677571787
ABNM013,0.1147013072
ABNM014,0.7883367874
ABNM015,-0.5934518795
ABNM016,-0.0129553887
ABNM017,0.2288641419
ABNM018,-0.2296087959
