,b2787
control__wt_glc__1,3.7878477164
control__wt_glc__2,3.8994142284
fur__wt_dpd__1,4.659252975
fur__wt_dpd__2,4.4928403087
fur__wt_fe__1,3.0848092379
fur__wt_fe__2,3.2057278643
fur__delfur_dpd__1,4.4034455634
fur__delfur_dpd__2,3.9101633489000003
fur__delfur_fe2__1,3.5700727367000002
fur__delfur_fe2__2,3.1883787122
acid__wt_ph5__1,4.2737208422
acid__wt_ph5__2,4.4140454986
acid__delgadx_ph5__1,4.2103746156
acid__delgadx_ph5__2,4.0866912839
acid__delgadw_ph5__1,4.386492699
acid__delgadw_ph5__2,4.2794292707
acid__delgade_ph5__1,4.4868693182
acid__delgade_ph5__2,4.4795967572
oxidative__wt_pq__1,4.483289823
oxidative__wt_pq__2,4.4639078321
oxidative__deloxyr_pq__1,4.2447487717
oxidative__deloxyr_pq__2,4.1890571258
oxidative__delsoxr_pq__1,4.0709379284
oxidative__delsoxr_pq__2,4.0413474701
oxidative__delsoxs_pq__1,4.7896411557
oxidative__delsoxs_pq__2,4.5927363072
nac_ntrc__wt_csn__1,4.7783422057
nac_ntrc__wt_csn__2,5.0809468705
nac_ntrc__wt_cytd__1,4.1135553447
nac_ntrc__wt_cytd__2,4.2529331493
nac_ntrc__wt_gln__1,4.6178418326
nac_ntrc__wt_gln__2,4.6798377596
nac_ntrc__bw_delnac_csn__1,5.2777465672
nac_ntrc__bw_delnac_csn__2,5.1097433435
nac_ntrc__bw_delnac_cytd__1,4.4701447444
nac_ntrc__bw_delnac_cytd__2,4.6229831888
nac_ntrc__bw_delnac_gln__1,4.6427214361
nac_ntrc__bw_delnac_gln__2,4.8339787954
nac_ntrc__bw_delnac_nh4__1,3.8783934723
nac_ntrc__bw_delnac_nh4__2,3.5902099786
misc__wt_no_te__1,4.3411404883
misc__wt_no_te__2,4.1816990587
misc__bw_delcbl__1,3.9459606936
misc__bw_delcbl__2,3.9646980363
misc__bw_delfabr__1,3.5393614009
misc__bw_delfabr__2,3.6329607968
misc__bw_delfadr__1,3.9873604475
misc__bw_delfadr__2,3.9519599699
misc__nitr_031__1,4.4120747055
omics__wt_glu__1,3.8884518495
omics__wt_glu__2,3.8519655661
omics__wt_gly__1,3.8656025621000003
omics__wt_gly__2,3.7539577655
omics__wt_thr__1,4.7381881652
omics__wt_thr__2,4.2064875134
omics__bw_ac__1,4.3705589781
omics__bw_ac__2,4.3854651391
omics__bw_fum__1,3.6485001398
omics__bw_fum__2,3.3629909052
omics__bw_glc__1,4.1995122278
omics__bw_glc__2,3.6358144047
omics__bw_pyr__1,3.886567129
omics__bw_pyr__2,4.1914106604
ompr__wt_nacl__1,4.1455247744
ompr__wt_nacl__2,3.4928744687
ompr__bw_delompr_nacl__1,3.8848873671
ompr__bw_delompr_nacl__2,3.4250815984000003
minspan__wt_ade__1,2.8036367607
minspan__wt_glc__1,3.3807526398
minspan__wt_glc__2,3.4120563704
minspan__wt_glc__3,3.2492343365
minspan__wt_glc__4,3.5339784381
minspan__wt_glc_anaero__1,3.6401341249
minspan__wt_glc_anaero__2,4.1173358067
minspan__wt_trp__1,3.6422323521
minspan__bw_delcra_glc__1,3.7049306894000003
minspan__bw_delcra_glc__2,3.5626683251999998
minspan__bw_delcra_trp__1,3.8968051513
minspan__bw_delmntr__1,3.2873191339
minspan__bw_delnac_ade__1,4.0557251443
minspan__bw_delnac_glc__1,3.5531077544
cra_crp__wt_ac__1,3.7322004151
cra_crp__wt_ac__2,3.4582924214
cra_crp__wt_fru__1,4.0045269611
cra_crp__wt_fru__2,3.9049683423
cra_crp__delcra_ac__1,4.0703956197
cra_crp__delcra_ac__2,4.0698815613
cra_crp__delcra_fru__1,4.4202081324
cra_crp__delcra_fru__2,4.1630214321
cra_crp__delcra_glc__1,4.000654199
cra_crp__delcra_glc__2,4.1966105047
rpoB__wt_031__1,3.9971864811
rpoB__wt_044__1,3.4154123762
rpoB__wt_lb__1,4.7978825254
rpoB__wt_lb__2,4.7067604866
rpoB__rpoBE546V_031__1,3.8750091273000002
rpoB__rpoBE546V_044__1,4.085078528
rpoB__rpoBE546V_lb__1,4.1638073358
rpoB__rpoBE546V_lb__2,4.7335443332
rpoB__rpoBE546V_glc__1,3.7100487276000003
rpoB__rpoBE672K_glc__1,2.8738423356
rpoB__rpoBE672K_glc__2,3.2798878208
rpoB__rpoBE672K_lb__1,3.5913147115
rpoB__rpoBE672K_lb__2,3.3906732165
crp__wt_fru__1,4.255851848
crp__wt_glyc__1,3.617968266
crp__wt_glyc__2,3.7357080448
crp__delar1_glyc__1,4.6637654673
crp__delar1_glyc__2,4.6031666042
crp__delar1ar2_glyc__1,4.3900979344
crp__delar1ar2_glyc__2,3.9808520886
crp__delar1ar2_glyc__3,4.0702290022
crp__delar2_glyc__1,4.623238479
crp__delar2_glyc__2,4.5525625735
crp__delar2_glyc__3,4.4517807213000005
crp__delcrp_fru__1,4.6505400334
crp__delcrp_fru__2,4.5229157612
crp__delcrp_fru__3,4.9208977261
crp__delcrp_glc__1,4.8015390741
crp__delcrp_glc__2,4.7009383636
crp__delcrp_glc__3,4.9245678375
crp__delcrp_glyc__1,4.6803353985000005
crp__delcrp_glyc__2,5.064201082
crp__delcrp_glyc__3,4.5027657434
glu__glu_ale3__1,3.6129504773
glu__glu_ale4__1,3.2411419064
glu__glu_ale5__1,3.0250639451
glu__glu_ale6__1,2.3779851407
glu__glu_ale8__1,3.3634664543
glu__glu_ale9__1,2.9622951789
glu__glu_ale10__1,3.0549871668
42c__wt_42c__1,4.3734831409
42c__42c_ale1__1,3.8423769821000002
42c__42c_ale2__1,3.8124895201999998
42c__42c_ale3__1,3.6247533933
42c__42c_ale4__1,4.0013319593
42c__42c_ale5__1,3.4149752718
42c__42c_ale6__1,2.9442690138
42c__42c_ale8__1,3.6743161998
42c__42c_ale9__1,2.310282833
42c__42c_ale10__1,4.1233876052
ssw__wt_ac__1,4.6932066018
ssw__wt_glc__1,2.4017300537
ssw__wt_glyc__1,6.1580836475
ssw__wt_xyl__1,3.3847230134
ssw__glc_ale1__1,4.0329281791
ssw__glc_ale2__1,3.7399686032
ssw__glc_ale3__1,4.0420296869
ssw__glyc_ale1__1,3.5130875367
ssw__glyc_ale2__1,4.7434896908
ssw__xyl_ale1__1,4.1146436716
ssw__xyl_ale2__1,6.2649448491
ssw__xyl_ale3__1,4.2668870599
ssw__glc_ac_ac2__1,3.6549525988
ssw__glc_ac_glc1__1,4.1084290294
ssw__glc_ac_glc2__1,3.6753613087
ssw__glc_glyc_glc__1,3.9953883759
ssw__glc_glyc_glyc__1,4.6249089579
ssw__glc_xyl_glc__1,3.2037207637
ssw__glc_xyl_xyl__1,4.7951279718
pgi__glu4_delpgi__1,4.4825116974
pgi__pgi_ale1__1,4.5684455128
pgi__pgi_ale2__1,4.3247621824
pgi__pgi_ale3__1,3.8870728844
pgi__pgi_ale5__1,4.0496840986
pgi__pgi_ale6__1,4.0846319465
pgi__pgi_ale7__1,4.2663595489
pgi__pgi_ale8__1,3.5579907840000002
ica__wt_glc__1,2.822979821
ica__wt_glc__2,2.9773535269
ica__wt_glc__3,3.3979047434
ica__wt_glc__4,3.4114467387
ica__arg_sbt__1,3.7890259582
ica__arg_sbt__2,3.4675022746
ica__cytd_rib__1,6.9894027159
ica__cytd_rib__2,6.8222802174
ica__gth__1,4.4328896276
ica__gth__2,4.3349923745
ica__leu_glcr__1,10.4506853255
ica__leu_glcr__2,10.5848977089
ica__met_glc__1,2.6803130699
ica__met_glc__2,3.0448064564
ica__no3_anaero__1,3.7457281680000003
ica__no3_anaero__2,3.8829330404
ica__phe_acgam__1,2.5569106996
ica__phe_acgam__2,2.9941000583
ica__thm_gal__1,3.8910396711
ica__thm_gal__2,4.2978821169
ica__tyr_glcn__1,3.152561576
ica__tyr_glcn__2,3.3673528917
ica__ura_pyr__1,3.4007543548
ica__ura_pyr__2,3.7510613494
ica__wt_glc__5,3.4154078618
ica__wt_glc__6,3.1885943473
ica__bw_delpurR_cytd__1,3.1946239168
ica__bw_delpurR_cytd__2,2.6928980927
ica__ade_glc__1,3.5635241736000003
ica__ade_glc__2,3.6189609311
ytf__wt_glc__1,4.2814469467
ytf__wt_glc__2,4.172138687
ytf__delyafC__1,4.5712498794
ytf__delyafC__2,4.4295886801
ytf__delyeiE__1,4.2851441073
ytf__delyeiE__2,3.9513902415
ytf__delyiaJ__1,4.4394746864
ytf__delyiaJ__2,4.65723211
ytf__delyieP__1,4.0589947406
ytf__delyieP__2,4.4172737742
ytf__wt_ph5__1,4.698374451
ytf__wt_ph5__2,4.7796593494
ytf__wt_ph8__1,4.2400034147
ytf__wt_ph8__2,3.9929734558
ytf__delybaO__1,4.3014782205
ytf__delybaO__2,4.2641922718
ytf__delybaQ__1,3.7199908143
ytf__delybaQ__2,3.8540250455000002
ytf__delybiH__1,4.18872632
ytf__delybiH__2,4.5678248104
ytf__delydcI_ph5__1,4.4146518396
ytf__delydcI_ph5__2,4.1736835568
ytf__delydcI_ph8__1,3.786793484
ytf__delydcI_ph8__2,3.5771568894
ytf__delyddM__1,4.3059152955
ytf__delyddM__2,4.3432355439
ytf__delyheO__1,4.1308417515
ytf__delyheO__2,4.4247743443
fps__bw_glc__1,3.3789943061
fps__bw_glc__2,3.1788099952
fps__fps_thrA_ale1__1,3.8253046957
fps__fps_thrA_ale1__2,3.4193070124
fps__fps_thrA_ale2__1,3.536930484
fps__fps_thrA_ale2__2,3.7028813755
fps__fps_serB_ale1__1,3.7672604811
fps__fps_serB_ale1__2,3.4720680018
fps__fps_serB_ale4__1,4.1255582277
fps__fps_serB_ale4__2,4.7218221463
fps__fps_ptsI_ale1__1,4.1116720157
fps__fps_ptsI_ale1__2,3.5069181937
fps__fps_ptsI_ale3__1,3.6003845942
fps__fps_ptsI_ale3__2,3.2584513716
pal__lyx_ale2_f6__1,4.4699598402
pal__lyx_ale2__1,2.9562676869
pal__lyx_ale2__2,3.3843237641
pal__lyx_ale4__1,2.9562676869
pal__lyx_ale4__2,3.3843237641
pal__5drib_ale10_f18__1,4.8565216088
pal__5drib_ale10_f18__2,4.3468216363
pal__5drib_ale10__1,4.6574844632
pal__arab_ale14_f9__1,4.7797442648
pal__arab_ale14_f9__2,4.8851076226
pal__arab_ale14__1,6.9850511973
pal__arab_ale14__2,6.8109304672
pal__arab_ale16__1,7.0655474088
pal__arab_ale16__2,7.7958584925
pal__tartr_ale26_f10__1,11.8224967897
pal__tartr_ale26_f10__2,11.4690935238
pal__tartr_ale26__1,11.9490577671
pal__tartr_ale26__2,11.8908053169
pal__tartr_ale28_f10__1,11.4633692417
pal__tartr_ale28_f10__2,11.5776166718
pal__tartr_ale28__1,12.5239254443
pal__tartr_ale28__2,12.0975692095
efeU__delmenFentC_citr__1,3.5531511409
efeU__delmenFentC_citr__2,3.7001375607
efeU__delmenFentC__1,4.1165341569
efeU__delmenFentC__2,4.1075533993
efeU__menFentC_ale39__1,4.1535260097
efeU__menFentC_ale39__2,3.9538008071
efeU__menFentC_ale29__1,3.6539041988000003
efeU__menFentC_ale29__2,4.0080513928
efeU__menFentC_ale30__1,3.6427963904
efeU__menFentC_ale30__2,3.6629636991
efeU__menFentCubiC_ale36__1,4.1496391294
efeU__menFentCubiC_ale36__2,4.4614918751
efeU__menFentCubiC_ale37__1,4.8608873124
efeU__menFentCubiC_ale37__2,4.5355720938
efeU__menFentCubiC_ale38__1,3.8161045988
efeU__menFentCubiC_ale38__2,4.2342363086
