,LAC_H_00216
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,0.6572415705
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,1.8339541033
USA300_LAC_U01-Set004_CAMHB_Control_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,1.7393006648
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_Control_1,1.0734008561
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,1.3081107592
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,1.5153153898
USA300_LAC_U01-Set004_R10LB_Control_2,1.8621629265
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,0.8716418766
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,2.4535280821
USA300_TCH1516_U01-Set003_CAMHB_Control_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,0.0
USA300_LAC_ICA-Set001_R10LB_Control_1,0.8528601716
USA300_LAC_ICA-Set001_R10LB_Control_2,1.9726769155000001
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,1.6610552136
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,1.8772825912000002
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,2.3734343118
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,2.5886386306
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,1.1681840076
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,2.2527990826
USA300_TCH1516_BK-Set001_THB_Control_1,0.0
USA300_TCH1516_BK-Set001_THB_Control_2,0.0
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,0.0
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,0.0
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,0.0
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,0.0
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,0.0
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,0.0
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,0.7511830755000001
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,0.9616045297
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,0.2721869098
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,0.5067329850000001
USA300_LAC_ICA-Set002_CAMHB_Control_1,0.5184537140000001
USA300_LAC_ICA-Set002_CAMHB_Control_2,0.2643696217
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,1.1879549063
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,1.7346685534000001
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,0.6055665198
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,1.0674882616999999
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,0.0
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,0.0
USA300_SNFM1_ICA-Set002_R10LB_Control_1,0.0
USA300_SNFM1_ICA-Set002_R10LB_Control_2,0.0
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,0.0
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,0.0
USA300_SNFR19_ICA-Set002_R10LB_Control_1,0.0
USA300_SNFR19_ICA-Set002_R10LB_Control_2,0.0
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,0.0
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,0.0
USA300_TCH1516_ICA-Set002_R10LB_Control_1,0.0
USA300_TCH1516_ICA-Set002_R10LB_Control_2,0.0
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,0.25095569700000003
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,0.5766858924
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,1.1781608612
USA300_TCH1516_ICA-Set003_250nMParaquat_1,0.0
USA300_TCH1516_ICA-Set003_250nMParaquat_2,0.0
USA300_TCH1516_ICA-Set003_2gLGalactose_1,0.0
USA300_TCH1516_ICA-Set003_2gLGalactose_2,0.0
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,0.0
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,0.0
USA300_TCH1516_ICA-Set003_Control_1,0.0
USA300_TCH1516_ICA-Set003_Control_2,0.0
USA300_TCH1516_ICA-Set003_StationaryPhase_1,0.0
USA300_TCH1516_ICA-Set003_StationaryPhase_2,0.0
