,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-1.4765126764227827,3.479448635500721,2.0,0.0,-3.9368544013756224,1.0,0.983829048530057,,
1,Chrom__sac_sta,-2.4412004629750665,2.9114473491664916,2.0,2.0,-4.4999046266382905,3.0,-0.3824962993118422,,
2,Chrom__sac_MW001,3.164135620181696e-15,0.9843870454064855,2.0,4.0,-0.6960667551191126,5.0,0.696066755119119,,
3,Chrom__sac_fadR,-3.215541538547451,0.9470880741761802,2.0,6.0,-3.885233938178336,7.0,-2.545849138916566,,
4,FadR__wt_p,1.4988010832439613e-15,0.6608793001744355,2.0,8.0,-0.4673122346991617,9.0,0.4673122346991647,,
5,FadR__ko_p,-0.17369725646527726,0.26880723596120165,2.0,10.0,0.016378162914900816,11.0,-0.3637726758454553,,
6,GDGT__75_2.4_log,-2.257453483404485e-15,1.443523618669204,3.0,12.0,1.1878792626105563,27.0,-1.606593363215,50.0,0.4187141006044369
7,GDGT__80_3.5_stat,-2.3619569645179026,0.1601940232192288,3.0,13.0,-2.3346499567850967,20.0,-2.2171716140218947,42.0,-2.534049322746716
8,GDGT__80_2.4_log,0.36753906867150815,1.0536701138576463,3.0,14.0,0.8706223235172245,37.0,1.07537283068553,41.0,-0.8433779481882301
9,GDGT__75_3.5_stat,-1.3352858058682606,1.884676866839616,3.0,15.0,-2.408954207888043,24.0,0.8408879006372459,28.0,-2.4377911103539844
10,GDGT__80_1.6_stat,0.36731947192293707,2.164674889130473,3.0,16.0,-2.1048384104812645,17.0,1.2837987745424717,33.0,1.922998051707604
11,GDGT__75_2.4_stat,-1.5813582360918736,2.4570896303213257,3.0,18.0,-2.81664508043534,26.0,1.2482615106766124,31.0,-3.1756911385168927
12,GDGT__80_2.4_stat,-1.0143899930538334,2.003021128153272,3.0,19.0,-1.9170185984680208,29.0,1.2811151458587862,30.0,-2.4072665265522653
13,GDGT__80_1.6_log,-2.1898384358539937,0.4943800309819535,2.0,21.0,-2.5394179082445483,39.0,-1.8402589634634388,,
14,GDGT__65_3.5_stat,-0.4794176881490791,3.910661025900177,3.0,22.0,3.980131012919613,23.0,-3.3236745010792466,34.0,-2.094709576287604
15,GDGT__75_1.6_stat,-2.5713610215963842,0.28271779252664037,3.0,25.0,-2.6813344534463623,32.0,-2.250181267771284,38.0,-2.7825673435715066
16,GDGT__75_1.6_log,-2.1987792973576843,0.43906238693147837,2.0,35.0,-2.5092432885208846,36.0,-1.8883153061944844,,
17,GDGT__65_2.4_stat,-1.935970934906288,1.2558645034514815,3.0,40.0,-3.3028804434319308,46.0,-0.8331542276051931,49.0,-1.6718781336817394
18,GDGT__65_2.4_log,-3.126737517954508,0.26779685281679655,3.0,43.0,-3.3833925966725,44.0,-3.147779594999843,47.0,-2.849040362191181
19,GDGT__80_3.5_log,0.6098101493756385,2.436359639309375,3.0,45.0,1.5229134420702952,51.0,2.4577172409336647,52.0,-2.1512002348770443
20,GDGT__65_1.6_log,-3.4026327633783713,0.29818176636092847,3.0,48.0,-3.0935103654449354,53.0,-3.4258742261588058,54.0,-3.688513698531373
21,NutLim__t0,-2.3869795029440866e-15,0.7017720936428274,2.0,55.0,-0.4962278062623265,56.0,0.4962278062623217,,
22,NutLim__t05,-2.547540270630057,3.133022113350871,3.0,57.0,-0.3382823294692451,58.0,-6.13313922789087,59.0,-1.1711992545300571
23,NutLim__t1,0.22235008906413814,1.3418146585012922,3.0,60.0,1.7633031081583508,61.0,-0.6879993001890166,62.0,-0.4082535407769198
24,NutLim__t15,-0.5994620618746694,3.231742953910353,3.0,63.0,1.99047448500052,64.0,-4.2210876011164435,65.0,0.4322269304919152
25,NutLim__t2,0.22483465489516918,2.691539750664281,3.0,66.0,1.3467976634658534,67.0,-2.84618379831248,68.0,2.173890099532134
26,NutLim__t4,3.786017073922901,0.19907020518548124,2.0,69.0,3.6452531819040495,70.0,3.926780965941752,,
27,UV_irr__wt0,5.181040781584064e-16,1.1708848485373,3.0,71.0,-0.2853785991314424,72.0,1.287193829876785,73.0,-1.0018152307453412
28,UV_irr__wt1,2.166126458595651,2.9252863972483487,3.0,74.0,-1.0997925136274809,75.0,4.545832525603959,76.0,3.0523393638104745
29,UV_irr__wt2,0.8372128347040771,2.2405362203265007,3.0,77.0,3.4203507178678056,78.0,-0.5790620089765667,79.0,-0.3296502047790073
30,UV_irr__mut0,1.2757556138454873,1.9983728010031843,3.0,80.0,2.6749078923445686,81.0,-1.012931449149603,82.0,2.1652903983414964
31,UV_irr__mut1,-1.4111163707184602,0.5257391152917487,3.0,83.0,-0.9073763174035451,84.0,-1.3695820920863304,85.0,-1.9563907026655052
32,UV_irr__mut2,1.8904670942486284,2.041626506342573,3.0,86.0,2.5871869826081566,87.0,-0.4083222486210233,88.0,3.4925365487587516
33,YtrA__overexpr,-0.7802413135424587,0.1458811173572246,3.0,89.0,-0.6183808239240804,90.0,-0.9015718903647202,91.0,-0.8207712263385757
34,YtrA__wt,3.7007434154171886e-16,0.27209932548252014,3.0,92.0,-0.30524998486766786,93.0,0.21708333542959155,94.0,0.08816664943807742
