,-0.34180734231891385,-0.2848394519324282,-0.22787156154594257,-0.17090367115945693,-0.11393578077297128,-0.05696789038648564,0.0,0.05696789038648564,0.11393578077297128,0.17090367115945693,0.22787156154594257,0.2848394519324282,0.34180734231891385,0.3987752327053995,0.45574312309188514,0.5127110134783708,0.5696789038648564,0.6266467942513421,0.6836146846378277,0.7405825750243133
thresh,-0.3702912875121567,0.3702912875121567,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,3,68,2147,74,3,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['SACI_RS11880'],[],[]
