,PP_3036
SRX8894563,3.0180827507500005
SRX8894564,2.8958617467500005
SRX8894565,2.48075175175
SRX8894566,2.07948809175
SRX8894567,2.92087942575
SRX8894568,2.77577377175
SRX8245718,0.3519851927499999
SRX8245719,0.2698365387499999
SRX8245720,-0.17023856525
SRX8245721,-0.4515831662499998
SRX8245722,-1.7118851892499998
SRX8245723,-0.2939908172500001
SRX8245724,-1.16270149325
SRX8245725,-0.29756308825
SBRG_IL__IL3__1,-0.6451126122499997
SBRG_IL__IL3__2,-0.59389760025
SRX8245728,-1.06825669325
SRX8245729,0.2312004457500003
SRX8245730,0.4597013207500002
SRX8245731,0.1376782327499999
SRX8245732,1.0353802847500004
SRX8245733,1.6075195137499998
SBRG_IL__wt__1,0.9324471887500004
SBRG_IL__wt__2,1.1134866957499998
SRX8245726,-1.0440579962499998
SRX8245727,0.4620084437500003
SRX8894553,1.55747389275
SRX8894554,1.1663907297499998
SRX8894555,2.12740323275
SRX8894556,2.1926396087500004
SRX8894557,2.8114137347500003
SRX8894558,2.39356646575
SRX8894559,1.7227197207499998
SRX8894560,1.7726028987499998
SBRG_UNeb__coum__1,0.053338288
SBRG_UNeb__coum__2,0.65758863
SBRG_UNeb__coum__3,0.6960121699999999
SBRG_UNeb__coumferul__1,0.956765292
SBRG_UNeb__coumferul__2,1.4659492690000002
SBRG_UNeb__coumferul__3,0.902940458
SBRG_UNeb__ferulate__1,0.049495469
SBRG_UNeb__ferulate__2,0.994125448
SBRG_UNeb__ferulate__3,-0.737935335
SBRG_UNeb__glc__1,-0.737935335
SBRG_UNeb__glc__2,0.029414657
SBRG_UNeb__glc__3,0.708520678
SRX5659920,0.0
SRX5659925,0.0
SRX5704140,0.6551034106666667
SRX5704141,-0.3275517053333333
SRX5704142,0.9032909276666666
SRX5704143,0.5918505556666667
SRX5704144,-0.3275517053333333
SRX5704145,0.9170430536666666
SRX5704146,0.7247167896666667
SRX5704147,-0.3275517053333333
SRX5704148,0.8408338626666666
SRX5704149,0.9786534376666666
SRX5704150,0.3873441146666666
SRX5704151,1.121923657666667
SRX5704152,-0.3275517053333333
SRX5704153,0.2126691436666666
SRX5704154,1.4145670726666668
SRX5704155,0.0035443746666666
SRX5704156,0.2168955896666666
SRX5704157,0.1943259216666666
SRX5704158,0.1774163036666667
SRX5704159,-0.3275517053333333
SRX5704160,-0.3275517053333333
SRX5704161,0.2411829766666666
SRX5704162,-0.3275517053333333
SRX5704163,-0.3275517053333333
SRX5704164,-0.3275517053333333
SRX5704165,-0.3275517053333333
SRX5704166,-0.3275517053333333
SRX5704167,-0.3275517053333333
SRX5704168,0.2886523026666666
SRX5704169,0.6390464666666666
SRX5704170,0.6764967426666667
SRX5704171,0.2342496836666666
SRX5704172,0.1659750986666666
SRX5704173,0.2173268686666666
SRX5704174,-0.3275517053333333
SRX5704175,-0.3275517053333333
SRX4552613,-0.0501518089999999
SRX4552614,1.925519802
SRX4552615,-0.3128933169999999
SRX4552616,0.7049555450000002
SRX4552617,1.741404552
SRX4552618,-1.424962941
SRX4552619,1.424962941
SRX4552621,-1.424962941
SRX4552622,1.789954556
SRX4552623,2.372892729
SRX4552624,1.536129575
SRX7195897,0.166165647
SRX7195898,-0.639884005
SRX7195899,0.473718358
SRX7195900,1.009500145
SRX7195901,1.327556192
SRX7195902,0.8737453199999999
SRX801088,0.1293426479999997
