,-0.3109816474314056,-0.2591513728595047,-0.20732109828760376,-0.15549082371570283,-0.1036605491438019,-0.05183027457190098,-5.551115123125783e-17,0.05183027457190087,0.1036605491438018,0.15549082371570272,0.20732109828760364,0.25915137285950457,0.3109816474314055,0.3628119220033064,0.41464219657520734,0.46647247114710827,0.5183027457190093,0.5701330202909101,0.6219632948628111,0.6737935694347119
thresh,-0.33689678471735607,0.33689678471735607,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,102,4015,93,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ykfJ'],[]
