,new_3807376_3807735_c
M9exp_1,14.5017
M9exp_2,14.0756
M9exp_3,13.7918
M9tran_1,13.9464
M9tran_2,13.6407
M9tran_3,14.0892
M9stat_1,11.7466
M9stat_2,11.5315
M9stat_3,11.4606
MG-0.1_1,14.0667
MG-0.1_2,13.4217
MG-0.1_3,14.6987
MG-0.2_2,14.1318
MG-0.2_3,13.6983
MG+5_1,13.9286
MG+5_2,13.7669
MG+5_3,13.3787
MG+10_1,14.3915
MG+10_2,14.1281
MG+10_3,13.1888
MG+15_1,13.5988
MG+15_2,14.4314
MG+15_3,14.2426
MG+25_1,13.9983
MG+25_2,13.7027
MG+25_3,14.164
MG+45_1,13.9315
MG+45_2,13.4853
MG+45_3,14.5658
MG+60_2,13.7217
MG+60_3,13.9755
MG+90_2,13.7054
MG+90_3,14.3749
MG+120_1,13.2722
MG+120_2,14.5633
MG+120_3,14.0366
MG+150_1,14.2902
MG+150_3,13.9686
GM-0.1_1,13.9711
GM-0.1_2,14.5637
GM-0.1_3,14.343
GM-0.2_1,13.720999999999998
GM-0.2_2,14.6258
GM-0.2_3,14.1337
GM+5_1,13.5127
GM+5_2,14.3337
GM+5_3,14.2159
GM+10_2,13.8534
GM+10_3,12.9685
GM+15_1,13.8953
GM+15_2,13.5382
GM+15_3,13.9015
GM+25_1,14.108
GM+25_2,13.974
GM+25_3,13.3229
GM+45_1,14.2276
GM+45_2,13.095
GM+45_3,13.2109
GM+60_1,14.042
GM+60_2,12.9226
GM+60_3,13.0411
GM+90_1,14.2865
GM+90_2,14.0505
GM+90_3,13.9125
GM+120_1,12.96
GM+120_3,13.1923
GM+150_1,13.9038
GM+150_2,13.8716
GM+150_3,14.2592
BT_1,12.3935
BT_2,11.6941
B36_1,13.496
B36_2,13.3248
B60_1,13.1596
B60_2,13.1942
S0_1,12.993
S0_2,13.2369
S0_3,13.0566
S1_1,14.0137
S1_2,13.9761
S1_3,14.0631
S2_1,13.679
S2_2,13.3065
S2_3,13.0818
S3_1,13.3252
S3_2,13.4278
S4_1,13.2882
S4_2,12.7003
S4_3,12.4055
S5_1,12.7228
S5_2,12.4366
S5_3,13.1165
S6_1,11.9967
S6_2,8.5499
S6_3,12.0267
S6/t_1,11.8222
S6/t_2,8.5015
S6_4,11.1843
S6_5,11.9525
S6_6,11.808
S7_4,11.6052
S7_5,11.3028
