,SP5448_04620
SRX1726505,0.1956701152
SRX1726506,0.22281792390000002
SRX1726507,-0.41848803910000004
SRX1726508,1.4398805051
SRX1726509,1.5163596546
SRX1726510,1.3519125377
SRX1726511,2.0011886817
SRX1726512,2.2895624572
SRX1726513,2.0683507743
SRX1081650,1.2088178985
SRX1081651,-0.14786648130000002
SRX1081652,-0.3551026607
SRX1081653,0.9223764827
SRX1081654,-0.6631180837
SRX1081655,0.3516627042
SRX1081656,0.2776417027
SRX1081657,0.4339611494
SRX1081658,1.1009561729
SRX1081659,0.4731091334
SRX1081660,0.44484748490000003
SRX1081661,-0.7754364937
SRX1081662,0.056251674300000006
SRX1081663,0.29902903000000003
SRX1081664,0.49802004450000004
SRX1081665,-0.5818768674
SRX1081666,1.4140704048
SRX1081668,0.7259735149000001
SRX1081669,-1.5939955934999999
SRX1081670,-2.0446606085
SRX1081671,-2.0446606085
SRX1081672,1.9209868655000002
SRX1081673,0.7319283288
SRX1081674,1.0122507814
SRX1081675,2.0034966757
SRX1081676,0.676721455
SRX1081677,1.9236100843
SRX1081678,1.4095528837
SRX1081679,1.7467484769000001
SRX1081680,1.5235168747999999
SRX1081681,1.6552358743000002
SRX1081682,1.4598282707
SRX1081683,0.308962568
SRX1081684,0.359814055
SRX1081685,1.6747241123
SRX1081686,1.042623827
SRX1081687,0.2520137604
SRX1081688,2.4051623136
SRX1081689,1.1541004741
SRX1081690,-2.0446606085
SRX1081691,-1.721119749
SRX1081692,-1.8670882532
SRX1962715,0.0551962282
SRX1962716,0.30137873460000003
SRX1962717,-0.3565749628
SRX1962718,0.6915738395000001
SRX1962719,-0.0164316745
SRX1962720,0.7022308224
SRX1962721,0.0744209177
SRX4892146,0.2269704568
SRX4892147,-0.2986927753
SRX4892148,0.24215565630000002
SRX4892149,-0.1704333378
SRX4892150,-0.6573403684
SRX4892151,-0.3770774343
SRX4892152,-0.48829774280000005
SRX4892153,-0.38006977410000004
SRX4892154,0.3059693966
SRX4892155,-0.3592424776
SRX4892156,-0.1307841944
SRX4892157,0.1408007912
SRX4892158,0.7453362602
SRX4892159,0.5550012563
SRX4892160,0.37574743920000003
SRX4892161,0.090861335
SRX7620814,-0.2322457524
SRX7620815,-0.0436315184
SRX7620816,-0.047876934600000004
SRX7620817,0.38798991660000004
SRX7620818,0.5132269213
SRX7620819,0.4202645042
SRX7620856,-0.1235403991
SRX7620857,0.1704245884
SRX7620858,-0.0177475554
SRX7620859,0.0286932102
SRX7620860,-0.11224889310000001
SRX7620861,0.0982935093
SRX7620862,0.007541863
SRX7620863,0.4940422528
SRX7620864,0.09345835300000001
SRX7620865,0.7333974127
SRX7620866,0.2227539895
SRX7620867,0.5980082868000001
SRX2161502,0.30003340910000004
SRX2161503,-0.4266561259
SRX2161504,0.1266227168
SRX2161505,0.8778416724
SRX2161506,0.2982295621
SRX2161507,0.20774652470000002
SRX2161508,1.1604892702
SRX2161509,1.106658554
SRX2161510,1.0164501994
SRX2161511,1.6164126599
SRX2161512,1.5370177153
SRX2161513,1.5390243278
SRX2161514,0.5024203926
SRX2161515,0.41814947960000004
SRX2161516,0.4043752612
SRX2161517,1.4126800593
SRX2161518,1.0548516672
SRX2161519,0.4407094865
SRX2161520,2.3343178826
SRX2161521,2.5651784882
SRX2161522,2.6463077466
SRX2161523,1.7967668109
SRX2161524,2.0738857753
SRX2161525,1.796061681
