,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.3566988039568817,0.11564184041270041,2.0,0.0,0.2749276744121687,1.0,0.4384699335015947,,
1,Chrom__sac_sta,-0.2736221282601057,0.04400698638219534,2.0,2.0,-0.2425044897696713,3.0,-0.30473976675054004,,
2,Chrom__sac_MW001,0.0,0.07117859183414713,2.0,4.0,0.05033086496123485,5.0,-0.05033086496123485,,
3,Chrom__sac_fadR,-0.09305518796491752,0.14120508070740523,2.0,6.0,0.006791882141282457,7.0,-0.1929022580711175,,
4,FadR__wt_p,4.440892098500626e-16,0.21108760006903018,2.0,8.0,-0.14926147343320473,9.0,0.14926147343320562,,
5,FadR__ko_p,-0.011496418263885477,0.1399732741793868,2.0,10.0,0.0874796330932428,11.0,-0.11047246962101376,,
6,GDGT__75_2.4_log,-1.1842378929335002e-15,0.12502083482235385,3.0,12.0,0.11345311592983087,27.0,-0.1340343971795619,50.0,0.020581281249727468
7,GDGT__80_3.5_stat,-1.7595175798232583,0.08587166104384061,3.0,13.0,-1.682610739043488,20.0,-1.7437681815467254,42.0,-1.852173818879561
8,GDGT__80_2.4_log,-0.6236574653420034,0.41781853091941623,3.0,14.0,-0.8670055404177184,37.0,-0.14120841405268436,41.0,-0.8627584415556075
9,GDGT__75_3.5_stat,-1.4092147046761963,0.23175332660445305,3.0,15.0,-1.1432896219256021,24.0,-1.5162447921510722,28.0,-1.5681096999519148
10,GDGT__80_1.6_stat,-1.3658352003931122,0.1253455904724313,3.0,16.0,-1.4756775722950666,17.0,-1.229289832656974,33.0,-1.3925381962272958
11,GDGT__75_2.4_stat,-1.3998783244946689,0.02633225179995421,3.0,18.0,-1.3703864429685328,26.0,-1.4210320088459634,31.0,-1.4082165216695106
12,GDGT__80_2.4_stat,-1.4313751304192257,0.23215729677324348,3.0,19.0,-1.5908871344352489,29.0,-1.5382040979992118,30.0,-1.1650341588232165
13,GDGT__80_1.6_log,-0.682568937045474,0.24342884952601712,2.0,21.0,-0.8546991272817603,39.0,-0.5104387468091875,,
14,GDGT__65_3.5_stat,-1.0651864028352351,0.45537528738226046,3.0,22.0,-0.9308841047974266,23.0,-0.6920662469581709,34.0,-1.5726088567501082
15,GDGT__75_1.6_stat,-1.2468039852842898,0.16725374206578977,3.0,25.0,-1.4046739454450243,32.0,-1.2642101749816756,38.0,-1.0715278354261697
16,GDGT__75_1.6_log,-0.23504957024398054,0.1267385805845201,2.0,35.0,-0.14543186047470869,36.0,-0.3246672800132524,,
17,GDGT__65_2.4_stat,-0.21425909638949037,0.09049170750531589,3.0,40.0,-0.3122486816540393,46.0,-0.1966853160259019,49.0,-0.13384329148852991
18,GDGT__65_2.4_log,-0.11081001256527696,0.06003244993687023,3.0,43.0,-0.17777389289097378,44.0,-0.09284496945748266,47.0,-0.061811175347374465
19,GDGT__80_3.5_log,-0.7134236291020274,0.3292585911671365,3.0,45.0,-0.3493657675858204,51.0,-0.8005440515031229,52.0,-0.9903610682171388
20,GDGT__65_1.6_log,0.005045390863368013,0.07930522769436664,3.0,48.0,0.06923514812123878,53.0,-0.08360985761086681,54.0,0.02951088207973207
21,NutLim__t0,-4.3021142204224816e-16,0.27764419515747873,2.0,55.0,-0.19632409315293486,56.0,0.196324093152934,,
22,NutLim__t05,-0.34879106331081794,0.1374812400912947,3.0,57.0,-0.463444347159502,58.0,-0.19637467559822053,59.0,-0.3865541671747312
23,NutLim__t1,-0.7989299021761637,0.24043750276483353,3.0,60.0,-1.0407838066916124,61.0,-0.5599342860454053,62.0,-0.7960716137914732
24,NutLim__t15,-0.9886480172226518,0.13709766634797668,3.0,63.0,-1.1428688882138405,64.0,-0.8805906540750188,65.0,-0.9424845093790966
25,NutLim__t2,-1.16461207643013,0.12322216692970386,3.0,66.0,-1.2062714459983497,67.0,-1.0259601733752897,68.0,-1.2616046099167508
26,NutLim__t4,-1.5555045852226321,0.07798062967746008,2.0,69.0,-1.610645217268761,70.0,-1.5003639531765032,,
27,UV_irr__wt0,-3.006854025026466e-16,0.07254089085370673,3.0,71.0,0.04679264438417974,72.0,0.03677025631708819,73.0,-0.08356290070126883
28,UV_irr__wt1,-0.2585762641020824,0.048025293855116176,3.0,74.0,-0.2863711399017133,75.0,-0.20312148618473724,76.0,-0.28623616621979675
29,UV_irr__wt2,-0.6533925959798644,0.08045527097082275,3.0,77.0,-0.7171535271003382,78.0,-0.6800267300848066,79.0,-0.5629975307544486
30,UV_irr__mut0,0.045259874398945264,0.025729501759673746,3.0,80.0,0.03643539564998122,81.0,0.02510376641533529,82.0,0.07424046113151928
31,UV_irr__mut1,-0.10455722395489797,0.12515842492163998,3.0,83.0,-0.10344923275867757,84.0,-0.2302659661489628,85.0,0.02004352704294643
32,UV_irr__mut2,-0.27703408723424455,0.09258024242562896,3.0,86.0,-0.19772150398638375,87.0,-0.3787648252230165,88.0,-0.2546159324933335
33,YtrA__overexpr,0.18805202371430596,0.05244779975455428,3.0,89.0,0.13976119406596332,90.0,0.18054671140623132,91.0,0.2438481656707232
34,YtrA__wt,-5.921189464667501e-16,0.3309428620663998,3.0,92.0,-0.1404861318043542,93.0,0.3780106942042565,94.0,-0.23752456239990405
