,PA4690a
SRX7442752,0.11032066
SRX7442753,-0.11032066
SRX7442754,-0.393614128
SRX7442755,-0.5881140460000001
SRX7442756,-0.325143923
SRX7442757,-0.41502264200000005
SRX7442758,-0.24624278200000002
SRX7442759,-0.287487192
SRX7442761,-0.281720697
SRX7874204,-0.10262476400000001
SRX7874205,0.10262476400000001
SRX7874206,0.32760413200000005
SRX7874207,0.710059371
SRX8639787,0.037133643
SRX8639788,-0.037133643
SRX8639789,-0.5110024360000001
SRX8639790,0.07294507700000001
SRX8639791,0.65120404
SRX8639792,0.415578883
SRX8639793,-3.384570619
SRX8639794,-3.087117004
SRX8639795,-3.27604059
SRX8639796,-3.388763361
SRX8639797,0.5093495180000001
SRX8639798,0.391188395
SRX8639800,0.239807297
SRX1156127,-0.07220364
SRX1156135,0.07220364
SRX1156136,-0.127069908
SRX1156137,-0.29478909600000003
SRX1156138,0.124340738
SRX1156140,0.07496818400000001
ERX2195929,-0.091365688
ERX2195930,0.091365689
ERX2195931,0.080888023
ERX2195932,0.01051238
ERX2195933,-0.051333835
ERX2195934,-0.25001939300000003
SRX4579961,0.02708996
SRX4579962,0.028652974
SRX4579963,-0.055742933
SRX4579964,-0.329756176
SRX4579965,-0.076376203
SRX4579966,-0.16847531100000002
SRX5630349,-0.24035682100000003
SRX5630350,0.24035682100000003
SRX5630351,0.297461919
SRX5630352,-0.7313874610000001
SRX1411278,0.025774462
SRX1411287,-0.030871839
SRX1411289,0.004208703
SRX1411279,0.003716935
SRX1411280,-0.029491398000000002
SRX1411281,-0.32656227400000004
SRX1411282,-0.055970927000000004
SRX1411283,-0.298251225
SRX1411284,-0.08561453200000001
SRX1411285,-0.27483297700000003
SRX1411286,-0.043813255
SRX1411288,0.11694918
SRX2711962,-0.028136262000000002
SRX2711963,0.028136262000000002
SRX2711964,0.263009857
SRX2711965,0.22730411900000003
SRX2711966,-1.121718569
SRX2711967,-1.157598959
ERX3558798,-0.316287764
ERX3558799,-0.477544287
ERX3558800,-0.34663639300000004
ERX3558801,-0.244729413
ERX3558802,0.37599343300000004
ERX3558803,-0.18426171800000002
ERX3558804,-0.2192549
ERX3558805,0.027523186
ERX3593017,-0.320282412
ERX3593018,-0.274953487
ERX3593020,0.38516734500000005
ERX3593021,-0.17508219
ERX3593022,-0.21008515400000002
SRX7058492,0.6206714010000001
