,-0.11749315542857144,-0.09791096285714287,-0.0783287702857143,-0.058746577714285736,-0.03916438514285717,-0.019582192571428597,-2.7755575615628914e-17,0.01958219257142854,0.03916438514285711,0.05874657771428568,0.07832877028571425,0.09791096285714282,0.11749315542857139,0.13707534799999996,0.15665754057142853,0.1762397331428571,0.19582192571428567,0.21540411828571424,0.2349863108571428,0.2545685034285714
thresh,-0.068537674,0.068537674,3,,,,,,,,,,,,,,,,,
unreg,1,1,4,6,34,765,4020,679,39,8,3,1,1,0,0,0,0,0,0,0
AtuR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
LaoR,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
unreg_genes,['lldD'],['PA4772'],['PA4365' 'PA4364' 'desB' 'PA4889'],[],[],[],[],[],[],[],['esrC' 'PA4435' 'laoR'],['PA0534'],['PA1535'],[],[],[],[],[],[],[]
AtuR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['atuG' 'atuE' 'atuD' 'atuC' 'atuF' 'atuB'],['atuA'],[],[],[]
LaoR_genes,[],[],[],[],[],[],[],[],[],[],[],[],['PA0366' 'PA0365'],['PA0364'],[],[],[],[],[],[]
