,Value,list
TF,PchR,
reg_genes,0,[]
comp_genes,13,['PA4219' 'PA4218' 'PA4220' 'fptA']
both_genes,0,['pchA' 'pchB' 'PA4223' 'pchG' 'pchC' 'pchE' 'PA4222' 'pchD' 'pchF']
reg_genes2,9,
comp_genes2,0,
both_genes2,0,
